event_id,year,start_date,end_date,duration_days,cluster_id,n_tiles,event_path,n_communes,communes,n_candidates_tested,n_overlap_skipped
2016-02-08---2016-03-21_cluster_None,2016,2016-02-08,2016-03-21,42,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,166,Aire; Airel; Ambly-sur-Meuse; Amigny-Rouy; Ancemont; Ancier; Angles; Appeville; Athis; Aulnay-sur-Marne; Auvers; Bannoncourt; Belleray; Belleville-sur-Meuse; Beuzeville-la-Bastille; Blacy; Bouquemont; Boutteville; Bouée; Bricqueville; Brieulles-sur-Meuse; Briollay; Brives-sur-Charente; Brixey-aux-Chanoines; Brécy-Brières; Brétigny; Bussac-sur-Charente; Carentan-les-Marais; Champdolent; Champneuville; Chantes; Charny-sur-Meuse; Chauvoncourt; Cherville; Chouilly; Colombiers; Colombières; Commercy; Cormicy; Courcoury; Couëron; Dannevoux; Deuillet; Dieue-sur-Meuse; Donges; Dourdain; Duzey; Fagnières; Fontcouverte; Fours; Frossay; Geay; Gigny-sur-Saône; Glanon; Graignes-Mesnil-Angot; Hampigny; Hazembourg; Jallerange; Jouvençon; Jâlons; La Chapelle-aux-Naux; La Ferté-sur-Chiers; La Gripperie-Saint-Symphorien; La Jard; La Neuville-à-Maire; La Plaine-sur-Mer; La Riche; Lacrost; Lapenty; Le Chemin; Le Gua; Le Mung; Lechâtelet; Les Gonds; Les Monthairons; Les Peintures; Les Petites-Armoises; Lesparre-Médoc; Liesville-sur-Douve; Liny-devant-Dun; Luzy-Saint-Martin; Maizey; Mandeville-en-Bessin; Marnay; Marnay-sur-Seine; Marre; Matougues; Maxey-sur-Vaise; Merpins; Mont-devant-Sassey; Mont-lès-Seurre; Mormès; Méautis; Oiry; Ormes; Pagney; Pagny-la-Ville; Parcoul-Chenaud; Picauville; Pont-Hébert; Pont-sur-Seine; Pontoise-lès-Noyon; Port-Saint-Père; Pouan-les-Vallées; Raids; Rances; Regnéville-sur-Meuse; Remilly Les Marais; Remilly-Aillicourt; Rigny-la-Salle; Romegoux; Rosières-sur-Mance; Rouffiac; Rouvrois-sur-Meuse; Saint-André-de-Bohon; Saint-Brice; Saint-Denis-du-Payré; Saint-Estèphe; Saint-Fromond; Saint-Gibrien; Saint-Jean-de-Daye; Saint-Martial-d'Artenset; Saint-Martin-aux-Champs; Saint-Quentin-de-Blavou; Saint-Seine-sur-Vingeanne; Saint-Senier-sous-Avranches; Saint-Sever-de-Saintonge; Saint-Vaize; Saint-Viaud; Salignac-sur-Charente; Sassey-sur-Meuse; Saujon; Sepvigny; Servais; Servon-Melzicourt; Seurre; Seveux-Motey; Sinceny; Soing-Cubry-Charentenay; Songy; Taillancourt; Thervay; Thizay; Tournus; Traves; Tribehou; Turquant; Vandy; Varenguebec; Varennes-le-Grand; Varesnes; Vecqueville; Velet; Vellexon-Queutrey-et-Vaudey; Verneuil-sur-Indre; Verrières; Villers-devant-Mouzon; Villette-sur-Aube; Vitreux; Vitrey-sur-Mance; Vitry-la-Ville; Void-Vacon; Wimille; Woimbey; Écouflant; Étaules,34371,375
2016-02-15---2016-02-22_cluster_None,2016,2016-02-15,2016-02-22,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_042_A0_000001_A_000001_lat_03879_lon_-0029_size_0021.tif,0,,360,9
2016-02-22---2016-04-11_cluster_None,2016,2016-02-22,2016-04-11,42,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441.tif,0,,0,0
2016-02-22---2016-04-18_cluster_None,2016,2016-02-22,2016-04-18,49,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-02-22---2016-04-18_duration_49_days_cluster_300_A0_000346_A_000432_lat_05197_lon_-0062_size_0391.tif,6,Besné; Briollay; Guenrouet; Pierric; Pléboulle; Écouflant,13404,9191
2016-02-22---2016-05-09_cluster_None,2016,2016-02-22,2016-05-09,56,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-02-22---2016-05-09_duration_56_days_cluster_303_A0_000462_A_000551_lat_04865_lon_02759_size_0424.tif,0,,0,1668
2016-03-14---2016-03-21_cluster_None,2016,2016-03-14,2016-03-21,7,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-03-14---2016-03-21_duration_7_days_cluster_054_A0_000004_A_000005_lat_03732_lon_01489_size_0011.tif,0,,0,0
2016-03-28---2016-04-04_cluster_None,2016,2016-03-28,2016-04-04,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-03-28---2016-04-04_duration_7_days_cluster_058_A0_000001_A_000001_lat_04232_lon_-0276_size_0023.tif,0,,815,813
2016-04-04---2016-06-27_cluster_None,2016,2016-04-04,2016-06-27,70,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-04-04---2016-06-27_duration_70_days_cluster_065_A0_000429_A_000518_lat_03871_lon_-0682_size_0191.tif,0,,5529,2702
2016-04-11---2016-04-18_cluster_None,2016,2016-04-11,2016-04-18,7,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-04-11---2016-04-18_duration_7_days_cluster_073_A0_000014_A_000016_lat_04363_lon_00454_size_0011.tif,0,,3599,1154
2016-04-18---2016-04-25_cluster_None,2016,2016-04-18,2016-04-25,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-04-18---2016-04-25_duration_7_days_cluster_078_A0_000035_A_000067_lat_04542_lon_00719_size_0040.tif,0,,69,249
2016-04-25---2016-05-02_cluster_None,2016,2016-04-25,2016-05-02,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-04-25---2016-05-02_duration_7_days_cluster_082_A0_000002_A_000003_lat_05423_lon_-0586_size_0025.tif,0,,0,0
2016-05-02---2016-05-09_cluster_None,2016,2016-05-02,2016-05-09,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-05-02---2016-05-09_duration_7_days_cluster_090_A0_000004_A_000005_lat_05342_lon_-0874_size_0034.tif,0,,0,0
2016-05-02---2016-05-30_cluster_None,2016,2016-05-02,2016-05-30,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-05-02---2016-05-30_duration_21_days_cluster_091_A0_000056_A_000069_lat_04524_lon_01401_size_0163.tif,0,,0,0
2016-05-02---2016-06-13_cluster_None,2016,2016-05-02,2016-06-13,42,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-05-02---2016-06-13_duration_42_days_cluster_094_A0_000747_A_000867_lat_04103_lon_02688_size_0082.tif,0,,0,0
2016-05-23---2016-05-30_cluster_None,2016,2016-05-23,2016-05-30,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-05-23---2016-05-30_duration_7_days_cluster_107_A0_000001_A_000001_lat_04838_lon_-0485_size_0004.tif,0,,752,264
2016-05-30---2016-06-06_cluster_None,2016,2016-05-30,2016-06-06,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-05-30---2016-06-06_duration_7_days_cluster_110_A0_000048_A_000077_lat_04747_lon_-0062_size_0013.tif,9,Angers; Briollay; Chaudefonds-sur-Layon; Corzé; Mozé-sur-Louet; Mûrs-Erigné; Rochefort-sur-Loire; Val-du-Layon; Écouflant,3931,1930
2016-05-30---2016-06-13_cluster_None,2016,2016-05-30,2016-06-13,14,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-05-30---2016-06-13_duration_14_days_cluster_111_A0_000021_A_000026_lat_04738_lon_00255_size_0147.tif,11,Chécy; Combleux; Glanon; Jargeau; La Chapelle-aux-Naux; La Riche; Larçay; Saint-Gondon; Sandillon; Thizay; Turquant,9893,6310
2016-06-06---2016-06-13_cluster_None,2016,2016-06-06,2016-06-13,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-06-06---2016-06-13_duration_7_days_cluster_117_A0_000001_A_000001_lat_04838_lon_-0488_size_0001.tif,0,,1987,2762
2016-06-06---2016-07-04_cluster_None,2016,2016-06-06,2016-07-04,28,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-06-06---2016-07-04_duration_28_days_cluster_119_A0_000057_A_000076_lat_04651_lon_01983_size_0126.tif,0,,0,0
2016-06-13---2016-06-27_cluster_None,2016,2016-06-13,2016-06-27,14,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-06-13---2016-06-27_duration_14_days_cluster_128_A0_000002_A_000002_lat_04522_lon_01093_size_0008.tif,0,,0,0
2016-06-27---2016-07-04_cluster_None,2016,2016-06-27,2016-07-04,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-06-27---2016-07-04_duration_7_days_cluster_137_A0_000007_A_000010_lat_05189_lon_00639_size_0035.tif,0,,0,0
2016-07-18---2016-07-25_cluster_None,2016,2016-07-18,2016-07-25,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-07-18---2016-07-25_duration_7_days_cluster_152_A0_000013_A_000026_lat_04070_lon_-0867_size_0003.tif,0,,0,0
2016-07-25---2016-08-01_cluster_None,2016,2016-07-25,2016-08-01,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-07-25---2016-08-01_duration_7_days_cluster_157_A0_000001_A_000001_lat_04838_lon_-0491_size_0001.tif,0,,5522,1871
2016-08-08---2016-08-15_cluster_None,2016,2016-08-08,2016-08-15,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-08-08---2016-08-15_duration_7_days_cluster_171_A0_000001_A_000002_lat_05161_lon_00414_size_0001.tif,0,,234,597
2016-08-15---2016-08-22_cluster_None,2016,2016-08-15,2016-08-22,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-08-15---2016-08-22_duration_7_days_cluster_176_A0_000006_A_000009_lat_04072_lon_-0683_size_0155.tif,0,,0,171
2016-08-29---2016-09-05_cluster_None,2016,2016-08-29,2016-09-05,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-08-29---2016-09-05_duration_7_days_cluster_191_A0_000001_A_000001_lat_05169_lon_-0490_size_0003.tif,0,,5859,3260
2016-09-19---2016-09-26_cluster_None,2016,2016-09-19,2016-09-26,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-09-19---2016-09-26_duration_7_days_cluster_204_A0_000001_A_000001_lat_03929_lon_-0399_size_0026.tif,0,,752,264
2016-09-26---2016-10-03_cluster_None,2016,2016-09-26,2016-10-03,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-09-26---2016-10-03_duration_7_days_cluster_213_A0_000001_A_000002_lat_05171_lon_-0491_size_0004.tif,0,,0,171
2016-10-03---2016-10-24_cluster_None,2016,2016-10-03,2016-10-24,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-10-03---2016-10-24_duration_21_days_cluster_219_A0_000014_A_000016_lat_04436_lon_00249_size_0244.tif,0,,18016,5153
2016-10-03---2016-11-14_cluster_None,2016,2016-10-03,2016-11-14,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-10-03---2016-11-14_duration_28_days_cluster_218_A0_000101_A_000132_lat_05169_lon_-0305_size_0231.tif,0,,21983,7688
2016-10-17---2016-11-21_cluster_None,2016,2016-10-17,2016-11-21,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-10-17---2016-11-21_duration_35_days_cluster_230_A0_000011_A_000015_lat_03602_lon_01051_size_0010.tif,0,,0,0
2016-10-31---2016-11-07_cluster_None,2016,2016-10-31,2016-11-07,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-10-31---2016-11-07_duration_7_days_cluster_239_A0_000001_A_000001_lat_03760_lon_-0249_size_0069.tif,0,,234,597
2016-11-07---2016-11-14_cluster_None,2016,2016-11-07,2016-11-14,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-11-07---2016-11-14_duration_7_days_cluster_247_A0_000002_A_000002_lat_04134_lon_-0479_size_0022.tif,0,,0,244
2016-11-07---2017-01-02_cluster_None,2016,2016-11-07,2017-01-02,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-11-07---2017-01-02_duration_35_days_cluster_315_A0_000625_A_000821_lat_05106_lon_01849_size_0436.tif,0,,20844,13205
2016-11-14---2016-11-21_cluster_None,2016,2016-11-14,2016-11-21,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-11-14---2016-11-21_duration_7_days_cluster_256_A0_000009_A_000011_lat_03502_lon_-0612_size_0013.tif,1,Saint-Martin-des-Champs,4852,1980
2016-11-14---2016-12-19_cluster_None,2016,2016-11-14,2016-12-19,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-11-14---2016-12-19_duration_35_days_cluster_259_A0_000162_A_000198_lat_05177_lon_-0106_size_0154.tif,3,Beuvrequen; Wimille; Écouflant,12226,6171
2016-11-14---2017-01-02_cluster_None,2016,2016-11-14,2017-01-02,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-11-14---2017-01-02_duration_35_days_cluster_316_A0_000138_A_000165_lat_05500_lon_02092_size_0356.tif,0,,0,13516
2016-11-21---2016-11-28_cluster_None,2016,2016-11-21,2016-11-28,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-11-21---2016-11-28_duration_7_days_cluster_264_A0_000092_A_000121_lat_04596_lon_00440_size_0115.tif,12,Cronat; Gannay-sur-Loire; La Chapelle-Naude; Lesme; Montaron; Peyrolles-en-Provence; Saint-Gervais-en-Vallière; Sandillon; Sarry; Verneuil; Vinon-sur-Verdon; Vitry-sur-Loire,11787,5558
2016-11-21---2017-01-02_cluster_None,2016,2016-11-21,2017-01-02,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-11-21---2017-01-02_duration_35_days_cluster_263_A0_000633_A_000695_lat_03689_lon_-0619_size_0028.tif,0,,0,209
2016-12-05---2016-12-19_cluster_None,2016,2016-12-05,2016-12-19,14,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-12-05---2016-12-19_duration_14_days_cluster_275_A0_000005_A_000006_lat_04512_lon_00294_size_0209.tif,1,Soulac-sur-Mer,18016,5153
2016-12-12---2016-12-19_cluster_None,2016,2016-12-12,2016-12-19,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-12-12---2016-12-19_duration_7_days_cluster_277_A0_000006_A_000008_lat_04864_lon_-0339_size_0127.tif,0,,752,265
2016-12-26---2017-01-02_cluster_None,2016,2016-12-26,2017-01-02,7,,9,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2016_filtered\WD_MERGE_2016-12-26---2017-01-02_duration_7_days_cluster_287_A0_000003_A_000004_lat_04875_lon_-0370_size_0012.tif,1,Veuxhaulles-sur-Aube,19478,10088
2016-12-26---2017-01-23_cluster_None,2017,2016-12-26,2017-01-23,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2016-12-26---2017-01-23_duration_28_days_cluster_341_A0_000718_A_000902_lat_05400_lon_01526_size_0438.tif,5,Appeville; Créances; Liesville-sur-Douve; Tribehou; Wimille,24730,3626
2017-01-02---2017-01-09_cluster_None,2017,2017-01-02,2017-01-09,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-01-02---2017-01-09_duration_7_days_cluster_006_A0_000001_A_000001_lat_04742_lon_00031_size_0005.tif,1,Hommes,4100,1715
2017-01-02---2017-03-13_cluster_None,2017,2017-01-02,2017-03-13,70,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-01-02---2017-03-13_duration_70_days_cluster_004_A0_000581_A_000681_lat_03742_lon_-0619_size_0049.tif,0,,815,3039
2017-01-09---2017-01-16_cluster_None,2017,2017-01-09,2017-01-16,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-01-09---2017-01-16_duration_7_days_cluster_013_A0_000005_A_000007_lat_04866_lon_-0342_size_0140.tif,0,,752,265
2017-01-16---2017-01-23_cluster_None,2017,2017-01-16,2017-01-23,7,,8,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-01-16---2017-01-23_duration_7_days_cluster_020_A0_000005_A_000005_lat_04365_lon_00494_size_0055.tif,0,,3599,1154
2017-01-23---2017-01-30_cluster_None,2017,2017-01-23,2017-01-30,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-01-23---2017-01-30_duration_7_days_cluster_030_A0_000002_A_000003_lat_04168_lon_-0571_size_0025.tif,0,,69,249
2017-01-23---2017-03-27_cluster_None,2017,2017-01-23,2017-03-27,56,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-01-23---2017-03-27_duration_56_days_cluster_342_A0_000261_A_000316_lat_05149_lon_-0337_size_0310.tif,18,Appeville; Auvers; Boutteville; Bucy-Saint-Liphard; Carentan-les-Marais; Champigny; Créances; Graignes-Mesnil-Angot; Gémigny; Liesville-sur-Douve; Magneville; Méautis; Picauville; Pont-Hébert; Saint-André-de-Bohon; Tribehou; Varenguebec; Villemanoche,12226,6171
2017-01-30---2017-02-06_cluster_None,2017,2017-01-30,2017-02-06,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-01-30---2017-02-06_duration_7_days_cluster_041_A0_000003_A_000003_lat_04364_lon_00425_size_0004.tif,0,,3599,1154
2017-01-30---2017-03-13_cluster_None,2017,2017-01-30,2017-03-13,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-01-30---2017-03-13_duration_28_days_cluster_347_A0_003756_A_005417_lat_05180_lon_02533_size_0132.tif,0,,0,427
2017-02-13---2017-02-20_cluster_None,2017,2017-02-13,2017-02-20,7,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-02-13---2017-02-20_duration_7_days_cluster_048_A0_000014_A_000017_lat_04711_lon_00526_size_0013.tif,2,Tart-le-Bas; Échigey,5859,3089
2017-02-13---2017-04-03_cluster_None,2017,2017-02-13,2017-04-03,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-02-13---2017-04-03_duration_35_days_cluster_349_A0_000836_A_001027_lat_05501_lon_02143_size_0494.tif,0,,0,6272
2017-02-20---2017-04-10_cluster_None,2017,2017-02-20,2017-04-10,42,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-02-20---2017-04-10_duration_42_days_cluster_350_A0_000378_A_000500_lat_05217_lon_00437_size_0536.tif,16,Ancemont; Bouquemont; Breuvannes-en-Bassigny; Chalaines; Charny-sur-Meuse; Commercy; Duzey; Fulvy; Hazembourg; La Tranche-sur-Mer; Maxey-sur-Vaise; Rigny-la-Salle; Rouvrois-sur-Meuse; Sepvigny; Versaugues; Void-Vacon,34371,375
2017-03-06---2017-03-13_cluster_None,2017,2017-03-06,2017-03-13,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-03-06---2017-03-13_duration_7_days_cluster_060_A0_000009_A_000014_lat_03961_lon_02115_size_0101.tif,0,,0,0
2017-03-06---2017-03-20_cluster_None,2017,2017-03-06,2017-03-20,14,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-03-06---2017-03-20_duration_14_days_cluster_058_A0_000040_A_000055_lat_04834_lon_-0141_size_0114.tif,4,Beuzeville-la-Bastille; Liesville-sur-Douve; Varenguebec; Écouflant,4633,2726
2017-03-20---2017-03-27_cluster_None,2017,2017-03-20,2017-03-27,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-03-20---2017-03-27_duration_7_days_cluster_070_A0_000002_A_000002_lat_04052_lon_-0128_size_0002.tif,0,,4770,1607
2017-04-10---2017-04-17_cluster_None,2017,2017-04-10,2017-04-17,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-04-10---2017-04-17_duration_7_days_cluster_085_A0_000033_A_000048_lat_04127_lon_-0824_size_0075.tif,0,,0,0
2017-04-17---2017-04-24_cluster_None,2017,2017-04-17,2017-04-24,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-04-17---2017-04-24_duration_7_days_cluster_090_A0_000006_A_000007_lat_04306_lon_01216_size_0025.tif,0,,0,0
2017-04-24---2017-05-01_cluster_None,2017,2017-04-24,2017-05-01,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-04-24---2017-05-01_duration_7_days_cluster_095_A0_000048_A_000062_lat_04147_lon_-0806_size_0079.tif,0,,0,171
2017-04-24---2017-05-15_cluster_None,2017,2017-04-24,2017-05-15,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-04-24---2017-05-15_duration_21_days_cluster_098_A0_000128_A_000144_lat_04437_lon_00721_size_0233.tif,0,,11787,8107
2017-05-01---2017-06-05_cluster_None,2017,2017-05-01,2017-06-05,28,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-05-01---2017-06-05_duration_28_days_cluster_103_A0_000281_A_000314_lat_04010_lon_00002_size_0094.tif,0,,815,3248
2017-05-08---2017-05-15_cluster_None,2017,2017-05-08,2017-05-15,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-05-08---2017-05-15_duration_7_days_cluster_109_A0_000001_A_000001_lat_04415_lon_01682_size_0002.tif,0,,0,0
2017-05-22---2017-05-29_cluster_None,2017,2017-05-22,2017-05-29,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-05-22---2017-05-29_duration_7_days_cluster_115_A0_000008_A_000010_lat_04860_lon_-0387_size_0033.tif,1,Saint-Martin-des-Champs,752,264
2017-06-05---2017-06-12_cluster_None,2017,2017-06-05,2017-06-12,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-06-05---2017-06-12_duration_7_days_cluster_125_A0_000051_A_000060_lat_03927_lon_-0033_size_0004.tif,0,,3678,1819
2017-06-12---2017-06-19_cluster_None,2017,2017-06-12,2017-06-19,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-06-12---2017-06-19_duration_7_days_cluster_133_A0_000064_A_000085_lat_03958_lon_-0877_size_0079.tif,0,,2497,1614
2017-06-12---2017-08-28_cluster_None,2017,2017-06-12,2017-08-28,77,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-06-12---2017-08-28_duration_77_days_cluster_361_A0_000179_A_000282_lat_05951_lon_01136_size_0517.tif,0,,1235,9254
2017-06-19---2017-07-03_cluster_None,2017,2017-06-19,2017-07-03,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-06-19---2017-07-03_duration_14_days_cluster_139_A0_000050_A_000064_lat_05256_lon_-0376_size_0270.tif,0,,234,8858
2017-06-26---2017-07-03_cluster_None,2017,2017-06-26,2017-07-03,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-06-26---2017-07-03_duration_7_days_cluster_142_A0_000001_A_000001_lat_04325_lon_-0325_size_0029.tif,1,Le Croisic,1567,1077
2017-06-26---2017-07-10_cluster_None,2017,2017-06-26,2017-07-10,14,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-06-26---2017-07-10_duration_14_days_cluster_144_A0_000003_A_000004_lat_04486_lon_01189_size_0052.tif,0,,0,0
2017-07-03---2017-07-10_cluster_None,2017,2017-07-03,2017-07-10,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-07-03---2017-07-10_duration_7_days_cluster_148_A0_000004_A_000004_lat_03593_lon_-0588_size_0034.tif,0,,0,171
2017-07-10---2017-07-17_cluster_None,2017,2017-07-10,2017-07-17,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-07-10---2017-07-17_duration_7_days_cluster_157_A0_000019_A_000037_lat_03703_lon_-0779_size_0011.tif,0,,752,264
2017-07-10---2017-07-31_cluster_None,2017,2017-07-10,2017-07-31,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2017_filtered\WD_MERGE_2017-07-10---2017-07-31_duration_21_days_cluster_160_A0_000009_A_000010_lat_04510_lon_-0029_size_0061.tif,0,,8766,3205
