cod_nat_azi;lib_azi;lib_bassin_risque;list_risques;cod_commune;lib_commune;dat_program_deb;dat_program_fin;dat_etu_deb;dat_etu_fin;dat_info_deb;dat_info_fin;dat_realisation;dat_diffusion;dat_pub_net;dat_maj
86DDT20000004;charente;;Inondation ,Risque naturel;16138;Fléac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16140;Fontclaireau;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16141;Fontenille;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16144;Fouqueure;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16148;Genac-Bignac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16150;Gensac-la-Pallue;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16153;Mainxe-Gondeville;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16154;Gond-Pontouvre;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16167;Jarnac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16174;Julienne;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16183;Lésignac-Durand;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16184;Lichères;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16187;Linars;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16192;Terres-de-Haute-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16196;Luxé;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16206;Mansle;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16207;Marcillac-Lanville;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16210;Marsac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16212;Massignac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16217;Merpins;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16226;Montignac-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16233;Mosnac-Saint-Simeux;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16237;Mouton;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16238;Moutonneau;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16244;Nersac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16268;Poursac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16270;Pressignac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16272;Puyréaux;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16287;Roullet-Saint-Estèphe;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16297;Graves-Saint-Amant;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16304;Saint-Brice;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16320;Saint-Genis-d'Hiersac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16326;Saint-Groux;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16329;Saint-Laurent-de-Céris;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16330;Saint-Laurent-de-Cognac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16340;Saint-Même-les-Carrières;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16341;Saint-Michel;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16345;Saint-Quentin-sur-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16352;Saint-Simon;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16358;Saint-Yrieix-sur-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16370;Sireuil;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16378;Taizé-Aizie;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16387;Triac-Lautrait;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16388;Trois-Palis;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16393;Vars;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16398;Verneuil;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16400;Verteuil-sur-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16402;Vibrac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16414;Villognon;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16415;Vindelle;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;16419;Vouharte;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17053;Bords;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17069;Brives-sur-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17073;Bussac-sur-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17075;Cabariot;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17086;Chaniers;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17100;Chérac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17128;Courcoury;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17134;Crazannes;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17141;Dompierre-sur-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17146;Échillais;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17164;Fontcouverte;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17168;Fouras;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17171;Geay;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17179;Les Gonds;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17242;Montils;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17252;Le Mung;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17273;Pérignac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17285;Port-d'Envaux;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17299;Rochefort;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17302;Romegoux;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17304;Rouffiac;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17346;Saint-Hippolyte;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17353;Saint-Laurent-de-la-Prée;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17375;Saint-Nazaire-sur-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17397;Saint-Savinien;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17400;Saint-Sever-de-Saintonge;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17412;Saint-Vaize;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17415;Saintes;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17418;Salignac-sur-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17429;Soubise;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17436;Taillebourg;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17449;Tonnay-Charente;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17455;La Vallée;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17463;Vergeroux;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;17484;Port-des-Barques;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86012;Asnois;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86061;Charroux;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86063;Chatain;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86078;Civray;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86136;Lizant;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86231;Saint-Macoux;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86237;Saint-Pierre-d'Exideuil;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86247;Saint-Saviol;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86255;Savigné;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20000004;charente;;Inondation ,Risque naturel;86295;Voulême;2000-01-01 01:00:00;2000-01-01 01:00:00;;;;;;2000-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86007;Antran;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86014;Availles-en-Châtellerault;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86015;Availles-Limouzine;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86020;Bellefonds;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86031;Bonnes;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86032;Bonneuil-Matours;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86046;Cenon-sur-Vienne;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86058;La Chapelle-Moulière;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86066;Châtellerault;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86070;Chauvigny;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86077;Civaux;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86092;Dangé-Saint-Romain;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86107;Gouex;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86111;Ingrandes;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86112;L'Isle-Jourdain;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86140;Lussac-les-Châteaux;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86153;Mazerolles;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86159;Millac;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86171;Moussac;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86183;Les Ormes;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86190;Persac;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86195;Port-de-Piles;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86203;Queaux;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86233;Valdivienne;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86279;Vaux-sur-Vienne;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86289;Le Vigeant;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20010005;La Vienne;Vallée de la Vienne;Inondation ,Risque naturel;86298;Vouneuil-sur-Vienne;2001-04-01 02:00:00;2001-04-01 02:00:00;;;;;;2001-04-01 02:00:00;;2014-07-29 02:00:00
86DDT20020002;boivre;;Inondation ,Risque naturel;79339;Vasles;2002-01-01 01:00:00;2002-01-01 01:00:00;;;;;;2002-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20020002;boivre;;Inondation ,Risque naturel;86024;Béruges;2002-01-01 01:00:00;2002-01-01 01:00:00;;;;;;2002-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20020002;boivre;;Inondation ,Risque naturel;86027;Biard;2002-01-01 01:00:00;2002-01-01 01:00:00;;;;;;2002-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20020002;boivre;;Inondation ,Risque naturel;86123;Boivre-la-Vallée;2002-01-01 01:00:00;2002-01-01 01:00:00;;;;;;2002-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20020002;boivre;;Inondation ,Risque naturel;86194;Poitiers;2002-01-01 01:00:00;2002-01-01 01:00:00;;;;;;2002-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20020002;boivre;;Inondation ,Risque naturel;86297;Vouneuil-sous-Biard;2002-01-01 01:00:00;2002-01-01 01:00:00;;;;;;2002-01-01 01:00:00;;2010-05-21 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86006;Antigny;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86040;La Bussière;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86117;Jouhet;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86120;Lathus-Saint-Rémy;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86165;Montmorillon;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86175;Nalliers;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86191;Pindray;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86207;La Roche-Posay;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86223;Saint-Germain;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86236;Saint-Pierre-de-Maillé;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86246;Saint-Savin;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86254;Saulgé;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
86DDT20020003;La Gartempe;;Inondation ,Risque naturel;86288;Vicq-sur-Gartempe;2002-02-01 01:00:00;2002-02-01 01:00:00;;;;;;2002-02-01 01:00:00;;2014-07-29 02:00:00
