cod_commune;lib_commune;dat_publi_dicrim
43238;Séneujols;2012-01-01 01:00:00
63204;Malintrat;2010-01-01 01:00:00
33124;Chamadelle;2013-01-01 01:00:00
74237;Saint-Gingolph;2012-01-01 01:00:00
63200;Lussat;2013-12-31 01:00:00
90068;Meroux-Moval;2013-01-01 01:00:00
42066;Cleppé;2012-01-01 01:00:00
90050;Frais;2013-01-01 01:00:00
30084;Codolet;2014-01-01 01:00:00
68207;Michelbach-le-Bas;2012-01-01 01:00:00
40279;Saint-Paul-lès-Dax;2012-01-01 01:00:00
85171;Péault;2012-01-01 01:00:00
38050;Le Bouchage;2012-01-01 01:00:00
90066;Leval;2013-01-01 01:00:00
46117;Gagnac-sur-Cère;2014-01-01 01:00:00
66223;Villefranche-de-Conflent;2014-01-01 01:00:00
68113;Guémar;2012-01-01 01:00:00
21452;Neuilly-Crimolois;2012-01-01 01:00:00
63198;Loubeyrat;2012-01-01 01:00:00
21618;Talmay;2014-01-01 01:00:00
63469;Vollore-Ville;2012-01-01 01:00:00
68084;Eschentzwiller;2013-01-01 01:00:00
63353;Saint-Germain-l'Herm;2012-01-01 01:00:00
21278;Fontaine-lès-Dijon;2013-01-01 01:00:00
40220;Pécorade;2012-01-01 01:00:00
14684;Tessel;2012-01-01 01:00:00
07229;Saint-Didier-sous-Aubenas;2012-01-01 01:00:00
35128;Guipel;2012-01-01 01:00:00
68312;Sondersdorf;2013-01-01 01:00:00
24560;Urval;2013-01-01 01:00:00
72362;Le Tronchet;2012-01-01 01:00:00
31175;Estancarbon;2012-01-01 01:00:00
63236;Mont-Dore;2014-01-01 01:00:00
31113;Castanet-Tolosan;2012-01-01 01:00:00
68115;Guewenheim;2012-01-01 01:00:00
35227;Pleumeleuc;2013-01-01 01:00:00
14198;Cresseveuille;2012-01-01 01:00:00
31237;His;2014-01-01 01:00:00
72089;Conlie;2012-01-01 01:00:00
90005;Auxelles-Bas;2013-01-01 01:00:00
88499;Velotte-et-Tatignécourt;2012-01-01 01:00:00
63427;Teilhède;2012-01-01 01:00:00
72182;Mansigné;2012-01-01 01:00:00
73228;Saint-Cassin;2013-01-01 01:00:00
68386;Zimmersheim;2013-01-01 01:00:00
85229;Saint-Hilaire-de-Voust;2013-01-01 01:00:00
21572;Saint-Seine-en-Bâche;2013-01-01 01:00:00
31464;Sabonnères;2014-01-01 01:00:00
85138;Martinet;2014-01-01 01:00:00
15119;Massiac;2013-01-01 01:00:00
47027;Bias;2013-01-01 01:00:00
90103;Vétrigne;2013-01-01 01:00:00
63463;Viscomtat;2012-01-01 01:00:00
14119;Cagny;2012-01-01 01:00:00
68325;Steinsoultz;2014-01-01 01:00:00
31034;Auzas;2014-01-01 01:00:00
35076;Chavagne;2012-01-01 01:00:00
68119;Hagenbach;2013-01-01 01:00:00
14369;Litteau;2012-01-01 01:00:00
45121;Dammarie-sur-Loing;2014-01-01 01:00:00
68275;Rimbach-près-Masevaux;2012-01-01 01:00:00
63193;Lempdes;2012-01-01 01:00:00
63178;Issoire;2018-12-31 01:00:00
63177;Isserteaux;2016-01-01 01:00:00
21701;Villers-Rotin;2014-01-01 01:00:00
85255;Saint-Michel-en-l'Herm;2013-01-01 01:00:00
24325;Peyrillac-et-Millac;2013-01-01 01:00:00
68017;Ballersdorf;2013-01-01 01:00:00
63164;Gerzat;2016-01-01 01:00:00
31342;Milhas;2014-01-01 01:00:00
31110;Cassagne;2014-01-01 01:00:00
31132;Cazaux-Layrisse;2014-01-01 01:00:00
68201;Masevaux-Niederbruck;2014-01-01 01:00:00
68183;Liebenswiller;2014-01-01 01:00:00
21611;Sombernon;2012-01-01 01:00:00
63160;Aulhat-Flat;2017-01-01 01:00:00
68080;Emlingen;2014-01-01 01:00:00
89061;Butteaux;2013-01-01 01:00:00
68235;Niederhergheim;2013-01-01 01:00:00
21028;Athée;2012-01-01 01:00:00
85039;La Bruffière;2012-01-01 01:00:00
63118;Condat-en-Combraille;2014-01-01 01:00:00
69172;Salles-Arbuissonnas-en-Beaujolais;2012-01-01 01:00:00
21154;Châtillon-sur-Seine;2014-01-01 01:00:00
68287;Rouffach;2012-01-01 01:00:00
21029;Athie;2012-01-01 01:00:00
42267;Saint-Nizier-sous-Charlieu;2013-01-01 01:00:00
24152;Domme;2013-01-01 01:00:00
68293;Saint-Cosme;2013-01-01 01:00:00
72137;Villeneuve-en-Perseigne;2012-01-01 01:00:00
67055;Boofzheim;2013-01-01 01:00:00
24254;Marnac;2013-01-01 01:00:00
68026;Bennwihr;2013-01-01 01:00:00
63150;Enval;2015-01-01 01:00:00
63148;Ennezat;2011-12-31 01:00:00
31199;Fronsac;2012-01-01 01:00:00
89342;Saint-Denis-lès-Sens;2013-01-01 01:00:00
63124;Cournon-d'Auvergne;2022-12-31 01:00:00
63119;Condat-lès-Montboissier;2012-01-01 01:00:00
42265;Saint-Michel-sur-Rhône;2013-01-01 01:00:00
72110;Crosmières;2013-01-01 01:00:00
35219;Pipriac;2012-01-01 01:00:00
63440;Valbeleix;2014-01-01 01:00:00
40271;Sainte-Marie-de-Gosse;2013-01-01 01:00:00
24559;Tursac;2012-01-01 01:00:00
64104;Bedous;2012-01-01 01:00:00
68076;Durrenentzen;2012-01-01 01:00:00
31452;Rieucazé;2014-01-01 01:00:00
85050;Le Champ-Saint-Père;2013-01-01 01:00:00
02005;Aguilcourt;2013-01-01 01:00:00
43069;Chenereilles;2012-01-01 01:00:00
68155;Ingersheim;2013-01-01 01:00:00
14138;Cartigny-l'Épinay;2012-01-01 01:00:00
74134;Les Gets;2013-01-01 01:00:00
77143;Crégy-lès-Meaux;2012-01-01 01:00:00
14606;Saint-Léger-Dubosq;2012-01-01 01:00:00
63081;Champétières;2012-01-01 01:00:00
63117;Compains;2012-12-31 01:00:00
31048;Baziège;2014-01-01 01:00:00
68066;Colmar;2013-01-01 01:00:00
63112;Clerlande;2016-01-01 01:00:00
63103;Châtel-Guyon;2019-01-01 01:00:00
86091;Curzay-sur-Vonne;2013-01-01 01:00:00
24006;Allas-les-Mines;2013-01-01 01:00:00
63102;Châteldon;2016-01-01 01:00:00
63096;Chas;2016-01-01 01:00:00
88393;Rollainville;2013-01-01 01:00:00
72297;Saint-Marceau;2012-01-01 01:00:00
68097;Fréland;2013-01-01 01:00:00
90089;Rougemont-le-Château;2013-01-01 01:00:00
63195;Lezoux;2012-01-01 01:00:00
31508;Saint-Paul-d'Oueil;2014-01-01 01:00:00
35362;Le Tronchet;2013-01-01 01:00:00
31103;Canens;2013-01-01 01:00:00
02574;Origny-en-Thiérache;2012-01-01 01:00:00
63084;Chanonat;2010-01-01 01:00:00
88118;Coussey;2013-01-01 01:00:00
63080;Champeix;2016-01-01 01:00:00
72216;Neuvillalais;2013-01-01 01:00:00
63332;Saint-Clément-de-Régnat;2012-01-01 01:00:00
77191;Fontenailles;2012-01-01 01:00:00
86197;Pouant;2013-01-01 01:00:00
24161;Église-Neuve-d'Issac;2014-01-01 01:00:00
68303;Schwoben;2013-01-01 01:00:00
68025;Bendorf;2014-01-01 01:00:00
88321;Neufchâteau;2013-01-01 01:00:00
63077;Chambon-sur-Lac;2020-01-01 01:00:00
57260;Grosbliederstroff;2013-01-01 01:00:00
21578;Saint-Victor-sur-Ouche;2013-01-01 01:00:00
72056;Champfleur;2012-01-01 01:00:00
63069;Le Cendre;2006-01-01 01:00:00
53085;Crennes-sur-Fraubée;2014-01-01 01:00:00
66153;Prunet-et-Belpuig;2014-01-01 01:00:00
68373;Winkel;2014-01-01 01:00:00
63016;Augerolles;2012-01-01 01:00:00
24321;Pazayac;2012-01-01 01:00:00
68372;Willer-sur-Thur;2013-01-01 01:00:00
63067;La Cellette;2015-01-01 01:00:00
68381;Wuenheim;2013-01-01 01:00:00
90101;Vellescot;2013-01-01 01:00:00
07110;Joyeuse;2012-01-01 01:00:00
90080;Phaffans;2013-01-01 01:00:00
63443;Varennes-sur-Morge;2013-01-01 01:00:00
51001;Ablancourt;2014-01-01 01:00:00
63065;Ceilloux;2012-01-01 01:00:00
72072;Château-l'Hermitage;2012-01-01 01:00:00
55285;Lavoye;2012-01-01 01:00:00
90047;Fontaine;2013-01-01 01:00:00
63063;Cébazat;2010-01-01 01:00:00
72164;Livet-en-Saosnois;2012-01-01 01:00:00
68091;Fessenheim;2012-01-01 01:00:00
24547;Terrasson-Lavilledieu;2012-01-01 01:00:00
63056;Brousse;2012-01-01 01:00:00
90027;Courcelles;2013-01-01 01:00:00
51017;Arzillières-Neuville;2014-01-01 01:00:00
68127;Heidwiller;2013-01-01 01:00:00
14610;Saint-Manvieu-Norrey;2012-01-01 01:00:00
56203;Saint-Aignan;2014-01-01 01:00:00
24194;Gardonne;2013-01-01 01:00:00
35139;Laillé;2012-01-01 01:00:00
24091;Cénac-et-Saint-Julien;2013-01-01 01:00:00
68116;Gundolsheim;2014-01-01 01:00:00
85083;L'Épine;2013-01-01 01:00:00
14475;Val d'Arry;2012-01-01 01:00:00
40097;Eugénie-les-Bains;2012-01-01 01:00:00
63054;Le Broc;2017-01-01 01:00:00
63049;Bouzel;2013-01-01 01:00:00
88305;Moncel-sur-Vair;2013-01-01 01:00:00
66014;Baixas;2014-01-01 01:00:00
90004;Argiésans;2013-01-01 01:00:00
68234;Niederentzen;2013-01-01 01:00:00
31176;Esténos;2013-01-01 01:00:00
69134;Moiré;2012-01-01 01:00:00
85006;Apremont;2014-01-01 01:00:00
68085;Eteimbes;2012-01-01 01:00:00
88189;Fréville;2013-01-01 01:00:00
63048;Bourg-Lastic;2016-01-01 01:00:00
21332;Labergement-lès-Seurre;2012-01-01 01:00:00
44124;Le Pin;2012-01-01 01:00:00
92075;Vanves;2014-01-01 01:00:00
57556;Puttelange-aux-Lacs;2013-01-01 01:00:00
24140;Cours-de-Pile;2013-01-01 01:00:00
14598;Saint-Jouin;2012-01-01 01:00:00
63032;Beaumont;2017-12-31 01:00:00
90087;Roppe;2013-01-01 01:00:00
21371;Les Maillys;2014-01-01 01:00:00
68212;Mœrnach;2013-01-01 01:00:00
63021;Authezat;2006-01-01 01:00:00
40181;Messanges;2012-01-01 01:00:00
68098;Friesen;2014-01-01 01:00:00
24228;Lanquais;2012-01-01 01:00:00
85301;Vendrennes;2014-01-01 01:00:00
35224;Plerguer;2013-01-01 01:00:00
31336;Mazères-sur-Salat;2013-01-01 01:00:00
63384;Saint-Pierre-la-Bourlhonne;2014-01-01 01:00:00
63014;Aubière;2018-12-31 01:00:00
24014;Aubas;2013-01-01 01:00:00
68193;Luttenbach-près-Munster;2013-01-01 01:00:00
63351;Saint-Germain-près-Herment;2014-01-01 01:00:00
35024;Betton;2012-01-01 01:00:00
14571;Saint-Denis-de-Mailloc;2012-01-01 01:00:00
74064;Châtillon-sur-Cluses;2012-01-01 01:00:00
40146;Latrille;2012-01-01 01:00:00
24268;Meyrals;2014-01-01 01:00:00
90071;Montreux-Château;2013-01-01 01:00:00
63007;Apchat;2017-01-01 01:00:00
63004;Les Ancizes-Comps;2018-12-31 01:00:00
63147;Églisolles;2013-01-01 01:00:00
68095;Fortschwihr;2014-01-01 01:00:00
88020;Autreville;2013-01-01 01:00:00
35004;Val-Couesnon;2013-01-01 01:00:00
57344;Imling;2012-01-01 01:00:00
63003;Ambert;2012-12-31 01:00:00
63135;Davayat;2014-01-01 01:00:00
66058;Corneilla-la-Rivière;2014-01-01 01:00:00
57006;Achen;2012-01-01 01:00:00
31017;Arlos;2013-01-01 01:00:00
66068;Escaro;2014-01-01 01:00:00
61499;Les Ventes-de-Bourse;1999-12-31 01:00:00
86289;Le Vigeant;2014-01-01 01:00:00
72021;Avoise;2014-01-01 01:00:00
90099;Valdoie;2013-01-01 01:00:00
68149;Huningue;2013-01-01 01:00:00
31183;Figarol;2014-01-01 01:00:00
41228;Saint-Rimay;2014-01-01 01:00:00
68001;Algolsheim;2013-01-01 01:00:00
61497;Valframbert;1999-12-31 01:00:00
46085;Cuzac;2014-01-01 01:00:00
90046;Florimont;2013-01-01 01:00:00
86032;Bonneuil-Matours;2013-01-01 01:00:00
31120;Le Castéra;2014-01-01 01:00:00
72283;Saint-Germain-d'Arcé;2012-01-01 01:00:00
14380;Loucelles;2012-01-01 01:00:00
31553;Thil;2014-01-01 01:00:00
61494;Trun;2015-12-31 01:00:00
24566;Varennes;2012-01-01 01:00:00
21317;Is-sur-Tille;2014-01-01 01:00:00
31426;Pointis-de-Rivière;2014-01-01 01:00:00
74043;Bons-en-Chablais;2012-01-01 01:00:00
31483;Saint-Gaudens;2014-01-01 01:00:00
35319;Saint-Thurial;2013-01-01 01:00:00
40112;Gibret;2012-01-01 01:00:00
31003;Aigrefeuille;2012-01-01 01:00:00
68022;Battenheim;2013-01-01 01:00:00
72291;Saint-Jean-de-la-Motte;2012-01-01 01:00:00
85236;Saint-Julien-des-Landes;2014-01-01 01:00:00
90085;Riervescemont;2013-01-01 01:00:00
61483;Bagnoles de l'Orne Normandie;2003-12-31 01:00:00
69166;Riverie;2013-01-01 01:00:00
72268;Saint-Biez-en-Belin;2012-01-01 01:00:00
24068;Le Buisson-de-Cadouin;2013-01-01 01:00:00
61482;Tessé-Froulay;2003-12-31 01:00:00
24227;Lanouaille;2013-01-01 01:00:00
68320;Spechbach;2012-01-01 01:00:00
21652;Vandenesse-en-Auxois;2014-01-01 01:00:00
72222;Nouans;2012-01-01 01:00:00
63071;Ceyssat;2014-01-01 01:00:00
68258;Pulversheim;2014-01-01 01:00:00
85207;Saint-Denis-du-Payré;2013-01-01 01:00:00
93031;Épinay-sur-Seine;2013-01-01 01:00:00
88332;Norroy;2012-01-01 01:00:00
31314;Mancioux;2013-01-01 01:00:00
89201;Héry;2012-01-01 01:00:00
90031;Cunelières;2013-01-01 01:00:00
97104;Baillif;2013-01-01 01:00:00
40016;Aubagnan;2012-01-01 01:00:00
31050;Beauchalot;2014-01-01 01:00:00
68385;Zimmerbach;2013-01-01 01:00:00
61467;Semallé;1999-12-31 01:00:00
68179;Lauw;2013-01-01 01:00:00
38486;Seyssins;2013-01-01 01:00:00
63179;Job;2012-01-01 01:00:00
24587;Vitrac;2012-01-01 01:00:00
14177;Coquainvilliers;2012-01-01 01:00:00
30355;Saint-Paul-les-Fonts;2013-01-01 01:00:00
90052;Giromagny;2013-01-01 01:00:00
88367;Rambervillers;2013-01-01 01:00:00
63341;Saint-Ferréol-des-Côtes;2012-01-01 01:00:00
72199;Moitron-sur-Sarthe;2012-01-01 01:00:00
73248;Saint-Jean-de-Maurienne;2013-01-01 01:00:00
62534;Lumbres;2014-01-01 01:00:00
24022;Badefols-sur-Dordogne;2013-01-01 01:00:00
60382;Margny-lès-Compiègne;2012-01-01 01:00:00
21035;Auvillars-sur-Saône;2014-01-01 01:00:00
35296;Saint-Médard-sur-Ille;2012-01-01 01:00:00
64483;Saint-Jean-de-Luz;2023-12-31 01:00:00
61456;Saint-Sulpice-sur-Risle;2003-12-31 01:00:00
61446;Saint-Pierre-des-Loges;2003-12-31 01:00:00
61423;Saint-Martin-d'Écublei;2003-12-31 01:00:00
61415;Saint-Léger-sur-Sarthe;1999-12-31 01:00:00
61412;Saint-Julien-sur-Sarthe;1999-12-31 01:00:00
61406;Saint-Hilaire-sur-Risle;2003-12-31 01:00:00
63008;Arconsat;2012-01-01 01:00:00
72378;Vion;2014-01-01 01:00:00
60057;Beauvais;2014-01-01 01:00:00
85252;Saint-Maurice-le-Girard;2013-01-01 01:00:00
68294;Sainte-Croix-aux-Mines;2012-01-01 01:00:00
69248;Thizy-les-Bourgs;2014-01-01 01:00:00
68020;Bantzenheim;2013-01-01 01:00:00
85220;Saint-Germain-de-Prinçay;2012-01-01 01:00:00
31554;Touille;2014-01-01 01:00:00
63276;Peschadoires;2013-01-01 01:00:00
24416;Saint-Germain-de-Belvès;2013-01-01 01:00:00
72124;Écommoy;2012-01-01 01:00:00
73237;Saint-Georges-d'Hurtières;2012-01-01 01:00:00
45338;Villemandeur;2012-01-01 01:00:00
68322;Steinbach;2012-01-01 01:00:00
67257;Lampertsloch;2012-01-01 01:00:00
90020;Buc;2013-01-01 01:00:00
40166;Lussagnet;2012-01-01 01:00:00
68328;Storckensohn;2012-01-01 01:00:00
85036;La Bretonnière-la-Claye;2014-01-01 01:00:00
63387;Saint-Priest-Bramefant;2014-01-01 01:00:00
69173;Sarcey;2012-01-01 01:00:00
88293;Maxey-sur-Meuse;2013-01-01 01:00:00
74308;Vinzier;2012-01-01 01:00:00
35173;Melesse;2012-01-01 01:00:00
86174;Naintré;2013-01-01 01:00:00
90079;Petitmagny;2013-01-01 01:00:00
14700;Tour-en-Bessin;2012-01-01 01:00:00
60056;Beaurepaire;2014-01-01 01:00:00
31404;Oô;2012-01-01 01:00:00
68122;Hartmannswiller;2014-01-01 01:00:00
41051;Chissay-en-Touraine;2013-01-01 01:00:00
63066;Celles-sur-Durolle;2012-01-01 01:00:00
24408;Saint-Front-d'Alemps;2014-01-01 01:00:00
63314;Saint-Amant-Roche-Savine;2014-01-01 01:00:00
68300;Sausheim;2012-01-01 01:00:00
68034;Bettlach;2013-01-01 01:00:00
72274;Saint-Christophe-en-Champagne;2014-01-01 01:00:00
63354;Saint-Gervais-d'Auvergne;2013-01-01 01:00:00
86231;Saint-Macoux;2013-01-01 01:00:00
72354;Thoigné;2012-01-01 01:00:00
85059;La Châtaigneraie;2013-01-01 01:00:00
60488;Passel;2014-01-01 01:00:00
63468;Vollore-Montagne;2012-01-01 01:00:00
60703;Aux Marais;2012-01-01 01:00:00
73030;Barby;2013-01-01 01:00:00
43127;Malvalette;2013-01-01 01:00:00
61405;Saint-Hilaire-sur-Erre;2007-12-31 01:00:00
61397;Saint-Germain-du-Corbéis;1999-12-31 01:00:00
51059;Bignicourt-sur-Marne;2013-01-01 01:00:00
63106;Chauriat;2012-01-01 01:00:00
85139;Le Mazeau;2014-01-01 01:00:00
63023;Auzelles;2012-01-01 01:00:00
72009;Arthezé;2012-01-01 01:00:00
61372;Saint-Céneri-le-Gérei;1999-12-31 01:00:00
73242;Saint-Jean-d'Arves;2012-01-01 01:00:00
85164;Notre-Dame-de-Monts;2013-01-01 01:00:00
35085;Combourg;2012-01-01 01:00:00
69261;Vernay;2013-01-01 01:00:00
68335;Thannenkirch;2013-01-01 01:00:00
68364;Westhalten;2012-01-01 01:00:00
61342;Rai;2003-12-31 01:00:00
61279;Mieuxcé;1999-12-31 01:00:00
68041;Blodelsheim;2013-01-01 01:00:00
24130;Condat-sur-Vézère;2013-01-01 01:00:00
14124;La Cambe;2012-01-01 01:00:00
24419;Saint-Germain-et-Mons;2013-01-01 01:00:00
25495;Roche-lez-Beaupré;2012-01-01 01:00:00
68021;Bartenheim;2013-01-01 01:00:00
31148;Clermont-le-Fort;2012-01-01 01:00:00
85004;Angles;2012-01-01 01:00:00
14251;Esson;2012-01-01 01:00:00
72136;Fontenay-sur-Vègre;2013-01-01 01:00:00
72155;Laigné-en-Belin;2012-01-01 01:00:00
69242;Taponas;2012-01-01 01:00:00
61202;Hauterive;1999-12-31 01:00:00
72326;Saosnes;2013-01-01 01:00:00
68291;Rumersheim-le-Haut;2012-01-01 01:00:00
57082;Biding;2013-01-01 01:00:00
68196;Magny;2012-01-01 01:00:00
69216;Saint-Julien-sur-Bibost;2012-01-01 01:00:00
40129;Josse;2013-01-01 01:00:00
61150;Échauffour;2003-12-31 01:00:00
40201;Mugron;2012-01-01 01:00:00
61145;Domfront en Poiraie;2019-12-31 01:00:00
85111;L'Île-d'Elle;2013-01-01 01:00:00
63333;Saint-Denis-Combarnazat;2013-01-01 01:00:00
61143;Damigny;1999-12-31 01:00:00
67392;Reipertswiller;2012-01-01 01:00:00
24370;Saint-Antoine-de-Breuilh;2014-01-01 01:00:00
85194;Les Sables-d'Olonne;2012-01-01 01:00:00
61121;Coulimer;2003-12-31 01:00:00
61117;Condé-sur-Sarthe;1999-12-31 01:00:00
24011;Antonne-et-Trigonant;2014-01-01 01:00:00
24577;Vézac;2013-01-01 01:00:00
63126;Le Crest;2012-01-01 01:00:00
51136;Châtillon-sur-Marne;2014-01-01 01:00:00
85264;Saint-Pierre-du-Chemin;2012-01-01 01:00:00
61077;Cerisé;1999-12-31 01:00:00
24027;Bayac;2012-01-01 01:00:00
61032;Beaufai;2003-12-31 01:00:00
68007;Andolsheim;2013-01-01 01:00:00
63308;Royat;2014-01-01 01:00:00
90039;Essert;2013-01-01 01:00:00
68165;Kiffis;2013-01-01 01:00:00
61008;Aube;2003-12-31 01:00:00
86064;Château-Garnier;2013-01-01 01:00:00
61006;Argentan;2016-12-31 01:00:00
24563;Valojoulx;2013-01-01 01:00:00
72134;Flée;2012-01-01 01:00:00
68032;Berrwiller;2013-01-01 01:00:00
63349;Saint-Georges-de-Mons;2013-01-01 01:00:00
90016;Bourg-sous-Châtelet;2013-01-01 01:00:00
63130;La Crouzille;2014-01-01 01:00:00
68016;Balgau;2012-01-01 01:00:00
88154;Domrémy-la-Pucelle;2013-01-01 01:00:00
68337;Traubach-le-Haut;2014-01-01 01:00:00
60130;Catenoy;2019-01-01 01:00:00
45290;Saint-Martin-d'Abbat;2012-01-01 01:00:00
60009;Allonne;2015-01-01 01:00:00
59566;Sequedin;2012-01-01 01:00:00
59094;Bourbourg;2022-12-31 01:00:00
68198;Magstatt-le-Haut;2013-01-01 01:00:00
35179;Miniac-Morvan;2013-01-01 01:00:00
57765;Diesen;2017-01-01 01:00:00
85089;La Ferrière;2014-01-01 01:00:00
57571;Rémering-lès-Puttelange;2009-01-01 01:00:00
57144;Cocheren;2012-01-01 01:00:00
57566;Réding;2024-12-31 01:00:00
57629;Sarraltroff;2012-01-01 01:00:00
85227;Saint-Hilaire-des-Loges;2014-01-01 01:00:00
86298;Vouneuil-sur-Vienne;2012-01-01 01:00:00
56090;Inzinzac-Lochrist;2020-12-31 01:00:00
31230;Gratentour;2021-12-31 01:00:00
66213;Toulouges;2014-01-01 01:00:00
88363;Punerot;2013-01-01 01:00:00
22389;Yffiniac;2024-12-31 01:00:00
63312;Saint-Alyre-d'Arlanc;2014-01-01 01:00:00
21667;Véronnes;2013-01-01 01:00:00
85144;Mesnard-la-Barotière;2013-01-01 01:00:00
85161;Nieul-le-Dolent;2014-01-01 01:00:00
63253;Noalhat;2014-01-01 01:00:00
22360;Trégueux;2024-12-31 01:00:00
68114;Guevenatten;2013-01-01 01:00:00
69072;Dardilly;2014-01-01 01:00:00
24010;Annesse-et-Beaulieu;2013-01-01 01:00:00
68135;Hésingue;2013-01-01 01:00:00
40117;Grenade-sur-l'Adour;2012-01-01 01:00:00
35315;Saint-Sulpice-la-Forêt;2012-01-01 01:00:00
22307;Saint-Julien;2024-12-31 01:00:00
90091;Saint-Germain-le-Châtelet;2013-01-01 01:00:00
68037;Biltzheim;2012-01-01 01:00:00
14160;Cintheaux;2012-01-01 01:00:00
68060;Burnhaupt-le-Haut;2013-01-01 01:00:00
43170;Saint-Beauzire;2012-01-01 01:00:00
85201;Saint-Benoist-sur-Mer;2013-01-01 01:00:00
68350;Vœgtlinshoffen;2014-01-01 01:00:00
31465;Saccourvielle;2014-01-01 01:00:00
88376;Rebeuville;2013-01-01 01:00:00
22215;Ploufragan;2024-12-31 01:00:00
72335;Sillé-le-Philippe;2014-01-01 01:00:00
68103;Geispitzen;2012-01-01 01:00:00
66185;Saint-Michel-de-Llotes;2014-01-01 01:00:00
85215;Saint-Fulgent;2014-01-01 01:00:00
21632;Thorey-en-Plaine;2012-01-01 01:00:00
38139;Creys-Mépieu;2012-01-01 01:00:00
68296;Saint-Hippolyte;2013-01-01 01:00:00
68071;Diefmatten;2013-01-01 01:00:00
64101;Baudreix;2013-01-01 01:00:00
90093;Sermamagny;2013-01-01 01:00:00
22048;Corseul;2013-01-01 01:00:00
66124;Font-Romeu-Odeillo-Via;2014-01-01 01:00:00
90060;Lagrange;2013-01-01 01:00:00
31246;Labarthe-Inard;2014-01-01 01:00:00
72176;Le Lude;2014-01-01 01:00:00
22187;Plérin;2025-12-31 01:00:00
22106;Langueux;2024-12-31 01:00:00
89089;Chastellux-sur-Cure;2014-01-01 01:00:00
24179;La Feuillade;2013-01-01 01:00:00
63461;Vinzelles;2013-01-01 01:00:00
66103;Marquixanes;2014-01-01 01:00:00
88104;Circourt-sur-Mouzon;2013-01-01 01:00:00
63307;Romagnat;2010-01-01 01:00:00
63252;Neuville;2016-01-01 01:00:00
63230;Le Monestier;2012-01-01 01:00:00
66224;Villelongue-de-la-Salanque;2016-12-31 01:00:00
88249;Jainvillotte;2013-01-01 01:00:00
68086;Falkwiller;2013-01-01 01:00:00
68230;Nambsheim;2013-01-01 01:00:00
57576;Rettel;2019-12-31 01:00:00
86153;Mazerolles;2012-01-01 01:00:00
90003;Anjoutey;2013-01-01 01:00:00
60175;Creil;2012-01-01 01:00:00
63037;Bertignat;2013-01-01 01:00:00
31337;Melles;2013-01-01 01:00:00
62902;Wizernes;2014-01-01 01:00:00
90023;Chaux;2013-01-01 01:00:00
88474;Tilleux;2013-01-01 01:00:00
06063;Gars;2021-12-31 01:00:00
40286;Samadet;2013-01-01 01:00:00
90094;Sevenans;2013-01-01 01:00:00
86013;Aulnay;2013-01-01 01:00:00
46334;Le Vigan-en-Quercy;2014-01-01 01:00:00
72259;Rouperroux-le-Coquet;2013-01-01 01:00:00
68288;Ruederbach;2013-01-01 01:00:00
86025;Béthines;2012-01-01 01:00:00
90042;Évette-Salbert;2013-01-01 01:00:00
72096;Coulans-sur-Gée;2014-01-01 01:00:00
72112;Dangeul;2012-01-01 01:00:00
67302;Monswiller;2022-12-31 01:00:00
85184;Puy-de-Serre;2014-01-01 01:00:00
66005;Angoustrine-Villeneuve-des-Escaldes;2014-01-01 01:00:00
47097;Feugarolles;2012-01-01 01:00:00
40294;Saugnac-et-Cambran;2012-01-01 01:00:00
85101;Le Givre;2013-01-01 01:00:00
68352;Volgelsheim;2013-01-01 01:00:00
63221;Medeyrolles;2014-01-01 01:00:00
38138;Crémieu;2012-01-01 01:00:00
68069;Dessenheim;2013-01-01 01:00:00
85223;Sainte-Hermine;2014-01-01 01:00:00
88478;Tranqueville-Graux;2013-01-01 01:00:00
68129;Heimsbrunn;2012-01-01 01:00:00
14328;Hérouvillette;2012-01-01 01:00:00
66161;Ria-Sirach;2014-01-01 01:00:00
63086;La Chapelle-Agnon;2012-01-01 01:00:00
35033;Bourg-des-Comptes;2013-01-01 01:00:00
59385;Marpent;2013-01-01 01:00:00
68054;Brinckheim;2013-01-01 01:00:00
42103;La Grand-Croix;2012-01-01 01:00:00
14678;Soumont-Saint-Quentin;2012-01-01 01:00:00
90013;Bethonvilliers;2013-01-01 01:00:00
90098;Urcerey;2013-01-01 01:00:00
31041;Bagiry;2014-01-01 01:00:00
68298;Sainte-Marie-aux-Mines;2013-01-01 01:00:00
63095;Charnat;2012-01-01 01:00:00
66043;Casteil;2014-01-01 01:00:00
68038;Bischwihr;2013-01-01 01:00:00
68382;Zaessingue;2013-01-01 01:00:00
88270;Liffol-le-Grand;2013-01-01 01:00:00
90043;Faverois;2013-01-01 01:00:00
72168;Loué;2013-01-01 01:00:00
24382;Saint-Capraise-de-Lalinde;2013-01-01 01:00:00
34116;Grabels;2015-01-01 01:00:00
67282;Marlenheim;2019-12-31 01:00:00
63044;Bongheat;2016-01-01 01:00:00
22081;Hillion;2024-12-31 01:00:00
67267;Lingolsheim;2023-12-31 01:00:00
67214;Hurtigheim;2017-01-01 01:00:00
22372;Trémuson;2024-12-31 01:00:00
14592;Sainte-Honorine-du-Fay;2012-01-01 01:00:00
21493;Poncey-lès-Athée;2013-01-01 01:00:00
62403;Hallines;2014-01-01 01:00:00
85177;Les Velluire-sur-Vendée;2013-01-01 01:00:00
63291;Puy-Guillaume;2012-01-01 01:00:00
