cod_commune;lib_commune;dat_transmission_tim
47218;Puysserampion;2004-12-31 01:00:00
47198;Pailloles;2004-12-31 01:00:00
68305;Seppois-le-Bas;2004-03-01 01:00:00
47235;Saint-Colomb-de-Lauzun;2004-12-31 01:00:00
73258;Saint-Martin-de-la-Porte;2004-05-12 02:00:00
47163;Mauvezin-sur-Gupie;2004-12-31 01:00:00
19274;Ussac;2004-09-28 02:00:00
47087;Engayrac;2004-12-31 01:00:00
47306;Le Temple-sur-Lot;2004-12-31 01:00:00
81286;Serviès;2004-04-07 02:00:00
80489;Longueau;2004-06-07 02:00:00
65321;Montignac;2004-06-15 02:00:00
47233;Sainte-Bazeille;2004-12-31 01:00:00
47037;Bournel;2004-12-31 01:00:00
80338;Fouilloy;2004-12-01 01:00:00
32287;Monties;2004-09-30 02:00:00
81317;Villefranche-d'Albigeois;2004-12-02 01:00:00
95110;Brignancourt;2004-02-19 01:00:00
62587;Montigny-en-Gohelle;2004-10-05 02:00:00
32415;Sarraguzan;2004-08-10 02:00:00
47253;Sainte-Marthe;2004-12-31 01:00:00
47026;Beauziac;2004-12-31 01:00:00
62754;Saint-Léger;2004-12-15 01:00:00
32122;Esclassan-Labastide;2004-09-30 02:00:00
62645;Oye-Plage;2004-12-15 01:00:00
95612;Le Thillay;2004-02-19 01:00:00
47093;Fargues-sur-Ourbise;2004-12-31 01:00:00
38464;Saint-Victor-de-Cessieu;2004-01-12 01:00:00
62008;Acquin-Westbécourt;2004-10-25 02:00:00
38431;Saint-Nazaire-les-Eymes;2004-01-12 01:00:00
95500;Pontoise;2004-04-02 02:00:00
38537;La Verpillière;2004-01-12 01:00:00
81141;Lédas-et-Penthiès;2004-12-28 01:00:00
80634;Pont-Noyelles;2004-12-01 01:00:00
47273;Saint-Robert;2004-12-31 01:00:00
80668;Remiencourt;2004-12-01 01:00:00
38377;Saint-Clair-de-la-Tour;2004-01-12 01:00:00
47269;Saint-Pierre-de-Clairac;2004-12-31 01:00:00
52205;Foulain;2004-03-22 01:00:00
68306;Seppois-le-Haut;2004-03-05 01:00:00
81297;Terssac;2004-12-02 01:00:00
47077;Cuzorn;2004-12-31 01:00:00
38071;Champ-sur-Drac;2004-01-12 01:00:00
01318;Rancé;2004-01-08 01:00:00
47281;Saint-Urcisse;2004-12-31 01:00:00
47328;Saint-Georges;2004-12-31 01:00:00
84033;Castellet-en-Luberon;2004-01-16 01:00:00
01166;Frans;2004-01-08 01:00:00
47173;Monclar;2004-12-31 01:00:00
47222;La Réunion;2004-12-31 01:00:00
46130;Grézels;2004-05-17 02:00:00
32292;Mouchan;2004-09-30 02:00:00
47031;Boé;2004-12-31 01:00:00
47008;Ambrus;2004-12-31 01:00:00
68137;Hindlingen;2004-04-13 02:00:00
74210;Perrignier;2004-10-17 02:00:00
62054;Audinghen;2004-12-01 01:00:00
81164;Mézens;2004-12-01 01:00:00
81144;Lescure-d'Albigeois;2004-12-02 01:00:00
97124;Saint-Claude;2004-10-05 02:00:00
47015;Astaffort;2004-12-31 01:00:00
46147;Lagardelle;2004-05-17 02:00:00
62523;Loison-sous-Lens;2004-12-20 01:00:00
81097;Fréjairolles;2004-12-02 01:00:00
47036;Bourlens;2004-12-31 01:00:00
62528;Loos-en-Gohelle;2004-05-25 02:00:00
80016;Albert;2004-12-01 01:00:00
62453;Hézecques;2004-12-15 01:00:00
47249;Saint-Laurent;2004-12-31 01:00:00
81320;Vindrac-Alayrac;2004-12-28 01:00:00
81230;Rosières;2004-12-28 01:00:00
47211;Poudenas;2004-12-31 01:00:00
47032;Bon-Encontre;2004-12-31 01:00:00
01274;Les Neyrolles;2004-01-08 01:00:00
47103;Fréchou;2004-12-31 01:00:00
79196;Plaine-et-Vallées;2004-05-27 02:00:00
62041;Arras;2004-06-07 02:00:00
47100;Foulayronnes;2004-12-31 01:00:00
52141;Condes;2004-03-29 02:00:00
52512;Vecqueville;2004-04-26 02:00:00
74295;La Vernaz;2004-10-17 02:00:00
62321;Évin-Malmaison;2004-10-05 02:00:00
73280;Saint-Sorlin-d'Arves;2004-07-12 02:00:00
79118;Fénery;2004-07-07 02:00:00
47102;Francescas;2004-12-31 01:00:00
47058;Caubeyres;2004-12-31 01:00:00
47213;Prayssas;2004-12-31 01:00:00
47117;Hautefage-la-Tour;2004-12-31 01:00:00
80256;Dreuil-lès-Amiens;2004-12-01 01:00:00
47118;Hautesvignes;2004-12-31 01:00:00
07009;Andance;2004-10-20 02:00:00
80785;Vecquemont;2004-12-01 01:00:00
74249;Saint-Paul-en-Chablais;2004-10-17 02:00:00
62669;Pressy;2004-12-15 01:00:00
61330;Planches;2004-01-26 01:00:00
80570;Moreuil;2004-12-01 01:00:00
47094;Fauguerolles;2004-12-31 01:00:00
81078;Damiatte;2004-04-07 02:00:00
62454;Hinges;2004-12-07 01:00:00
62624;Noyelles-Godault;2004-10-05 02:00:00
73177;Montvernier;2004-05-12 02:00:00
32252;Miélan;2004-04-30 02:00:00
87172;Saint-Ouen-sur-Gartempe;2004-11-22 01:00:00
47201;Le Passage;2004-12-31 01:00:00
47238;Sainte-Colombe-en-Bruilhois;2004-12-31 01:00:00
01295;Peyzieux-sur-Saône;2004-01-08 01:00:00
62285;Écoust-Saint-Mein;2004-11-12 01:00:00
47271;Saint-Pierre-sur-Dropt;2004-12-31 01:00:00
81075;Cuq;2004-05-18 02:00:00
47033;Boudy-de-Beauregard;2004-12-31 01:00:00
47287;Saumont;2004-12-31 01:00:00
62846;Vermelles;2004-05-25 02:00:00
81255;Saint-Jean-de-Rives;2004-05-27 02:00:00
38068;Champagnier;2004-01-12 01:00:00
62298;Épinoy;2004-11-12 01:00:00
47251;Saint-Léon;2004-12-31 01:00:00
52211;Froncles;2004-04-05 02:00:00
32028;Barcugnan;2004-09-30 02:00:00
84147;Villelaure;2004-02-12 01:00:00
38450;Saint-Quentin-sur-Isère;2004-01-12 01:00:00
47069;Colayrac-Saint-Cirq;2004-12-31 01:00:00
87116;Peyrat-de-Bellac;2004-11-22 01:00:00
02746;Travecy;2004-11-22 01:00:00
03257;Saint-Prix;2004-06-30 02:00:00
62013;Agny;2004-11-04 01:00:00
47327;Xaintrailles;2004-12-31 01:00:00
47065;Clairac;2004-12-31 01:00:00
87035;Champnétery;2004-08-18 02:00:00
47250;Saint-Léger;2004-12-31 01:00:00
62051;Auchy-les-Mines;2004-10-07 02:00:00
47081;Dolmayrac;2004-12-31 01:00:00
47062;Cauzac;2004-12-31 01:00:00
47170;Monbahus;2004-12-31 01:00:00
47136;Laperche;2004-12-31 01:00:00
68119;Hagenbach;2004-03-01 01:00:00
81257;Saint-Juéry;2004-12-02 01:00:00
47035;Bourgougnague;2004-12-31 01:00:00
52246;Humes-Jorquenay;2004-03-08 01:00:00
62311;Estevelles;2004-12-15 01:00:00
47054;Castelmoron-sur-Lot;2004-12-31 01:00:00
62328;Ferfay;2004-12-16 01:00:00
16269;Pranzac;2004-03-16 01:00:00
73161;Montagny;2004-07-12 02:00:00
80160;Cagny;2004-12-01 01:00:00
73318;Villarembert;2004-06-10 02:00:00
01203;Laiz;2004-01-08 01:00:00
47279;Saint-Sixte;2004-12-31 01:00:00
01167;Garnerans;2004-01-08 01:00:00
47109;Gavaudun;2004-12-31 01:00:00
47176;Montgaillard-en-Albret;2004-12-31 01:00:00
47286;Sauméjan;2004-12-31 01:00:00
46336;Vire-sur-Lot;2004-05-17 02:00:00
80674;Rivery;2004-12-01 01:00:00
65252;Lamarque-Pontacq;2004-06-14 02:00:00
62497;Leforest;2004-10-05 02:00:00
32324;Ponsan-Soubiran;2004-09-30 02:00:00
60626;Talmontiers;2004-07-09 02:00:00
62455;Hocquinghen;2004-04-29 02:00:00
61008;Aube;2004-01-26 01:00:00
46218;Pescadoires;2004-05-17 02:00:00
21336;Laignes;2004-04-22 02:00:00
32409;Samaran;2004-11-16 01:00:00
81111;Labarthe-Bleys;2004-12-28 01:00:00
32280;Mont-d'Astarac;2004-02-03 01:00:00
47320;Villefranche-du-Queyran;2004-12-31 01:00:00
80784;Vaux-sur-Somme;2004-12-01 01:00:00
16282;La Rochette;2004-03-15 01:00:00
01282;Outriaz;2004-01-08 01:00:00
87188;Saint-Yrieix-sous-Aixe;2004-12-16 01:00:00
32304;Panassac;2004-09-30 02:00:00
52029;Autigny-le-Grand;2004-04-26 02:00:00
47072;Courbiac;2004-12-31 01:00:00
01441;Vieu-d'Izenave;2004-01-08 01:00:00
47325;Villeton;2004-12-31 01:00:00
47090;Espiens;2004-12-31 01:00:00
65091;Bettes;2004-06-14 02:00:00
62533;Lugy;2004-12-15 01:00:00
62295;Enquin-lez-Guinegatte;2004-12-03 01:00:00
47086;Duras;2004-12-31 01:00:00
47185;Montayral;2004-12-31 01:00:00
47121;Labastide-Castel-Amouroux;2004-12-31 01:00:00
62626;Noyelles-lès-Vermelles;2004-05-25 02:00:00
47229;Saint-Astier;2004-12-31 01:00:00
62848;Verquin;2004-10-07 02:00:00
03102;Dompierre-sur-Besbre;2004-06-30 02:00:00
07157;Meysse;2004-11-17 01:00:00
62049;Auchy-au-Bois;2004-10-07 02:00:00
73243;Saint-Jean-d'Arvey;2004-07-12 02:00:00
80650;Querrieu;2004-12-01 01:00:00
95452;Nointel;2004-02-19 01:00:00
74068;Chêne-en-Semine;2004-10-17 02:00:00
60577;Saint-Germer-de-Fly;2004-08-09 02:00:00
38503;La Terrasse;2004-01-12 01:00:00
01322;Reyrieux;2004-01-08 01:00:00
62168;Bourthes;2004-10-25 02:00:00
62699;Recques-sur-Hem;2004-04-29 02:00:00
38276;Nivolas-Vermelle;2004-01-12 01:00:00
47017;Auradou;2004-12-31 01:00:00
19182;Saint-Aulaire;2004-09-17 02:00:00
52490;Thonnance-lès-Joinville;2004-04-20 02:00:00
47135;Laparade;2004-12-31 01:00:00
65052;Averan;2004-06-14 02:00:00
73256;Saint-Martin-d'Arc;2004-05-12 02:00:00
62307;Escalles;2004-12-01 01:00:00
80039;Ault;2004-12-01 01:00:00
47180;Montagnac-sur-Auvignon;2004-12-31 01:00:00
47148;Leyritz-Moncassin;2004-12-31 01:00:00
69275;Décines-Charpieu;2004-01-09 01:00:00
81283;Senouillac;2004-12-01 01:00:00
47074;Couthures-sur-Garonne;2004-12-31 01:00:00
81116;Labastide-Saint-Georges;2004-08-03 02:00:00
62512;Ligny-lès-Aire;2004-10-07 02:00:00
62701;Rely;2004-11-12 01:00:00
62028;Ames;2004-12-16 01:00:00
38075;Chapareillan;2004-01-12 01:00:00
47277;Saint-Sauveur-de-Meilhan;2004-12-31 01:00:00
62122;Beugny;2004-11-04 01:00:00
65190;Gazave;2004-06-14 02:00:00
62652;Pernes;2004-12-15 01:00:00
47138;Laroque-Timbaut;2004-12-31 01:00:00
47105;Frespech;2004-12-31 01:00:00
61482;Tessé-Froulay;2004-01-26 01:00:00
47145;Layrac;2004-12-31 01:00:00
61483;Bagnoles de l'Orne Normandie;2004-01-26 01:00:00
80001;Abbeville;2004-06-04 02:00:00
81263;Saint-Martin-Laguépie;2004-12-28 01:00:00
52401;Poulangy;2004-03-15 01:00:00
47143;Lavardac;2004-12-31 01:00:00
95219;Ermont;2004-02-19 01:00:00
21363;Magnien;2004-04-22 02:00:00
32330;Préchac-sur-Adour;2004-09-30 02:00:00
80137;Breilly;2004-12-01 01:00:00
80379;Glisy;2004-12-01 01:00:00
47047;Cambes;2004-12-31 01:00:00
81131;Lagrave;2004-12-01 01:00:00
02086;Bichancourt;2004-11-22 01:00:00
01169;Genouilleux;2004-01-08 01:00:00
84002;Ansouis;2004-01-07 01:00:00
47048;Cancon;2004-12-31 01:00:00
62010;Affringues;2004-10-25 02:00:00
62553;Marest;2004-12-15 01:00:00
32272;Monlaur-Bernet;2004-02-03 01:00:00
47128;Lafox;2004-12-31 01:00:00
62130;Bienvillers-au-Bois;2004-11-04 01:00:00
62300;Équihen-Plage;2004-12-03 01:00:00
62277;Drocourt;2004-09-21 02:00:00
65355;Paréac;2004-06-14 02:00:00
80234;Daours;2004-12-01 01:00:00
84020;Bonnieux;2004-01-23 01:00:00
62029;Amettes;2004-12-15 01:00:00
80774;Vaire-sous-Corbie;2004-12-01 01:00:00
84113;Saint-Martin-de-la-Brasque;2004-02-27 01:00:00
74155;Lullin;2004-10-17 02:00:00
03132;Jaligny-sur-Besbre;2004-06-30 02:00:00
47023;Beaugas;2004-12-31 01:00:00
47169;Moirax;2004-12-31 01:00:00
62771;Sallaumines;2004-10-05 02:00:00
47010;Antagnac;2004-12-31 01:00:00
47024;Beaupuy;2004-12-31 01:00:00
47025;Beauville;2004-12-31 01:00:00
47141;Laussou;2004-12-31 01:00:00
47020;Baleyssagues;2004-12-31 01:00:00
68081;Saint-Bernard;2004-03-05 01:00:00
73232;Sainte-Foy-Tarentaise;2004-06-10 02:00:00
95197;Deuil-la-Barre;2004-02-19 01:00:00
84133;La Tour-d'Aigues;2004-02-11 01:00:00
87020;Bonnac-la-Côte;2004-08-18 02:00:00
47257;Saint-Martin-Petit;2004-12-31 01:00:00
47275;Saint-Salvy;2004-12-31 01:00:00
81106;Grazac;2004-12-01 01:00:00
62443;Hersin-Coupigny;2004-10-05 02:00:00
62537;Magnicourt-sur-Canche;2004-11-12 01:00:00
47240;Saint-Étienne-de-Villeréal;2004-12-31 01:00:00
47110;Gontaud-de-Nogaret;2004-12-31 01:00:00
02212;Condren;2004-11-22 01:00:00
62623;Nouvelle-Église;2004-12-15 01:00:00
47147;Lévignac-de-Guyenne;2004-12-31 01:00:00
62186;Bully-les-Mines;2004-05-25 02:00:00
62073;Bailleul-Sir-Berthoult;2004-06-07 02:00:00
87097;Val d'Issoire;2004-11-22 01:00:00
87085;Limoges;2004-12-16 01:00:00
65255;Lançon;2004-06-14 02:00:00
47294;Savignac-de-Duras;2004-12-31 01:00:00
47039;Boussès;2004-12-31 01:00:00
47182;Montastruc;2004-12-31 01:00:00
47011;Anthé;2004-12-31 01:00:00
79244;Saint-Cyr-la-Lande;2004-05-27 02:00:00
80600;Noyelles-sur-Mer;2004-12-01 01:00:00
62401;Haisnes;2004-10-07 02:00:00
47131;Lagupie;2004-12-31 01:00:00
52440;Rouvroy-sur-Marne;2004-04-13 02:00:00
68331;Sundhoffen;2004-05-06 02:00:00
65440;Tarbes;2004-06-14 02:00:00
52102;Champigny-lès-Langres;2004-03-15 01:00:00
74005;Allinges;2004-10-17 02:00:00
02631;Quierzy;2004-11-22 01:00:00
68340;Ueberstrass;2004-04-13 02:00:00
47200;Parranquet;2004-12-31 01:00:00
65345;Ossun-ez-Angles;2004-06-14 02:00:00
62164;Bourlon;2004-11-04 01:00:00
81171;Montans;2004-12-01 01:00:00
47204;Peyrière;2004-12-31 01:00:00
01134;Crottet;2004-01-08 01:00:00
32355;Sadeillan;2004-09-30 02:00:00
73181;Moûtiers;2004-06-16 02:00:00
80107;Blangy-Tronville;2004-12-01 01:00:00
62774;Sangatte;2004-12-03 01:00:00
62899;Wissant;2004-12-03 01:00:00
32244;Maulichères;2004-09-30 02:00:00
47324;Villeréal;2004-12-31 01:00:00
68107;Gommersdorf;2004-03-05 01:00:00
87043;Cheissoux;2004-08-18 02:00:00
02016;Andelain;2004-11-22 01:00:00
74037;Boëge;2004-10-17 02:00:00
81026;Bellegarde-Marsal;2004-12-02 01:00:00
81149;Loupiac;2004-12-01 01:00:00
74025;Ballaison;2004-10-17 02:00:00
62188;Burbure;2004-12-15 01:00:00
02716;Servais;2004-11-22 01:00:00
81122;Lacapelle-Pinet;2004-12-28 01:00:00
32050;Betplan;2004-09-30 02:00:00
47297;Sembas;2004-12-31 01:00:00
81323;Viterbe;2004-04-07 02:00:00
62852;Vieille-Église;2004-12-15 01:00:00
47006;Allez-et-Cazeneuve;2004-12-31 01:00:00
65290;Luc;2004-06-14 02:00:00
62766;Saint-Omer-Capelle;2004-12-15 01:00:00
81249;Sainte-Gemme;2004-12-28 01:00:00
47232;Saint-Barthélemy-d'Agenais;2004-12-31 01:00:00
52480;Soncourt-sur-Marne;2004-04-05 02:00:00
01171;Géovreisset;2004-01-08 01:00:00
21058;Belan-sur-Ource;2004-04-22 02:00:00
01123;Cormoranche-sur-Saône;2004-01-08 01:00:00
61342;Rai;2004-01-26 01:00:00
47076;Cuq;2004-12-31 01:00:00
52230;Gudmont-Villiers;2004-04-13 02:00:00
52518;Vesaignes-sur-Marne;2004-03-15 01:00:00
47234;Saint-Caprais-de-Lerm;2004-12-31 01:00:00
32281;Mont-de-Marrast;2004-03-09 01:00:00
68077;Eglingen;2004-03-01 01:00:00
47084;Douzains;2004-12-31 01:00:00
81220;Rabastens;2004-12-01 01:00:00
69007;Ampuis;2004-03-29 02:00:00
47298;Sénestis;2004-12-31 01:00:00
62563;Mazingarbe;2004-05-25 02:00:00
95169;Commeny;2004-02-19 01:00:00
47088;Escassefort;2004-12-31 01:00:00
47022;Bazens;2004-12-31 01:00:00
62598;Muncq-Nieurlet;2004-04-29 02:00:00
84121;Sannes;2004-01-20 01:00:00
81072;Crespin;2004-12-28 01:00:00
62735;Sailly-Labourse;2004-05-25 02:00:00
65088;Betbèze;2004-06-14 02:00:00
62613;Nielles-lès-Bléquin;2004-10-25 02:00:00
62400;Haillicourt;2004-10-07 02:00:00
80205;Condé-Folie;2004-12-01 01:00:00
21296;Gevrolles;2004-04-22 02:00:00
80412;Hamelet;2004-12-01 01:00:00
62248;Courcelles-le-Comte;2004-11-12 01:00:00
19229;Saint-Pantaléon-de-Larche;2004-09-24 02:00:00
32411;Sansan;2004-09-30 02:00:00
62217;Cauchy-à-la-Tour;2004-12-16 01:00:00
73261;Saint-Michel-de-Maurienne;2004-05-12 02:00:00
81092;Fiac;2004-04-07 02:00:00
01157;Fareins;2004-01-08 01:00:00
47018;Auriac-sur-Dropt;2004-12-31 01:00:00
87177;Saint-Priest-sous-Aixe;2004-12-16 01:00:00
47071;Coulx;2004-12-31 01:00:00
47310;Tonneins;2004-12-31 01:00:00
62904;Zouafques;2004-04-29 02:00:00
95331;Lassy;2004-02-19 01:00:00
47193;Moulinet;2004-12-31 01:00:00
47278;Saint-Sernin;2004-12-31 01:00:00
80021;Amiens;2004-06-04 02:00:00
47132;Lalandusse;2004-12-31 01:00:00
47164;Mazières-Naresse;2004-12-31 01:00:00
81070;Coufouleux;2004-12-01 01:00:00
32164;Juillac;2004-09-30 02:00:00
74050;Burdignin;2004-10-17 02:00:00
38045;Biviers;2004-01-12 01:00:00
80791;Vers-sur-Selle;2004-12-01 01:00:00
87157;Saint-Laurent-les-Églises;2004-08-18 02:00:00
79255;Saint-Germain-de-Longue-Chaume;2004-05-27 02:00:00
47002;Agmé;2004-12-31 01:00:00
62841;Vendin-lès-Béthune;2004-12-07 01:00:00
61423;Saint-Martin-d'Écublei;2004-01-26 01:00:00
62704;Renty;2004-10-25 02:00:00
32228;Manent-Montané;2004-09-30 02:00:00
62247;Coupelle-Vieille;2004-12-15 01:00:00
62628;Noyelles-sous-Lens;2004-11-30 01:00:00
47040;Brax;2004-12-31 01:00:00
47309;Tombebœuf;2004-12-31 01:00:00
47300;Sérignac-sur-Garonne;2004-12-31 01:00:00
62263;Dainville;2004-09-16 02:00:00
62291;Éleu-dit-Leauwette;2004-10-05 02:00:00
03127;Hérisson;2004-06-30 02:00:00
68098;Friesen;2004-03-01 01:00:00
52514;Verbiesles;2004-03-22 01:00:00
47080;Dévillac;2004-12-31 01:00:00
47226;Roumagne;2004-12-31 01:00:00
81045;Les Cabannes;2004-12-28 01:00:00
68113;Guémar;2004-03-05 01:00:00
84051;Goult;2004-01-14 01:00:00
81132;Guitalens-L'Albarède;2004-05-10 02:00:00
47314;Trémons;2004-12-31 01:00:00
68007;Andolsheim;2004-03-05 01:00:00
52118;Chatonrupt-Sommermont;2004-04-26 02:00:00
74057;Champanges;2004-10-17 02:00:00
47060;Caudecoste;2004-12-31 01:00:00
62413;Harnes;2004-12-20 01:00:00
01179;Grièges;2004-01-08 01:00:00
62267;Dennebrœucq;2004-12-15 01:00:00
32363;Sainte-Aurence-Cazaux;2004-09-30 02:00:00
47139;Lasserre;2004-12-31 01:00:00
69243;Tarare;2004-03-29 02:00:00
21455;Nod-sur-Seine;2004-04-22 02:00:00
47122;Labretonie;2004-12-31 01:00:00
65100;Bordères-sur-l'Échez;2004-06-14 02:00:00
01420;Thoissey;2004-01-08 01:00:00
16132;Étagnac;2004-01-10 01:00:00
01320;Replonges;2004-01-08 01:00:00
07027;Beauchastel;2004-10-20 02:00:00
47154;Lusignan-Petit;2004-12-31 01:00:00
80738;Soues;2004-12-01 01:00:00
62753;Saint-Laurent-Blangy;2004-06-07 02:00:00
74313;Vovray-en-Bornes;2004-01-06 01:00:00
81304;Trévien;2004-12-28 01:00:00
47083;Doudrac;2004-12-31 01:00:00
62632;Oblinghem;2004-12-07 01:00:00
47005;Allemans-du-Dropt;2004-12-31 01:00:00
47242;Saint-Front-sur-Lémance;2004-12-31 01:00:00
68378;Wolfersdorf;2004-03-25 01:00:00
21711;Vix;2004-04-22 02:00:00
47052;Casteljaloux;2004-12-31 01:00:00
47042;Brugnac;2004-12-31 01:00:00
81063;Castelnau-de-Lévis;2004-12-01 01:00:00
32024;Ayguetinte;2004-02-03 01:00:00
68127;Heidwiller;2004-03-01 01:00:00
84112;Saint-Martin-de-Castillon;2004-01-16 01:00:00
62617;Nœux-les-Mines;2004-12-16 01:00:00
74301;Villard;2004-10-17 02:00:00
47089;Esclottes;2004-12-31 01:00:00
47067;Clermont-Soubiran;2004-12-31 01:00:00
47307;Thézac;2004-12-31 01:00:00
47079;Dausse;2004-12-31 01:00:00
47228;Saint-Antoine-de-Ficalba;2004-12-31 01:00:00
47092;Fals;2004-12-31 01:00:00
62003;Acheville;2004-08-31 02:00:00
19005;Allassac;2004-09-29 02:00:00
62302;Ergny;2004-10-25 02:00:00
32302;Ornézan;2004-09-30 02:00:00
74033;Bernex;2004-10-17 02:00:00
47137;Laplume;2004-12-31 01:00:00
62050;Auchy-lès-Hesdin;2004-12-15 01:00:00
80672;Ribemont-sur-Ancre;2004-12-01 01:00:00
47274;Saint-Romain-le-Noble;2004-12-31 01:00:00
74222;Reyvroz;2004-10-17 02:00:00
81048;Cagnac-les-Mines;2004-12-02 01:00:00
47292;Sauveterre-la-Lémance;2004-12-31 01:00:00
47165;Meilhan-sur-Garonne;2004-12-31 01:00:00
84052;Grambois;2004-02-23 01:00:00
47199;Pardaillan;2004-12-31 01:00:00
02041;Autreville;2004-11-22 01:00:00
74271;Seytroux;2004-10-17 02:00:00
84144;Viens;2004-01-21 01:00:00
95527;Roissy-en-France;2004-02-19 01:00:00
47107;Galapian;2004-12-31 01:00:00
74114;Essert-Romand;2004-10-17 02:00:00
62637;Oignies;2004-10-05 02:00:00
01353;Sainte-Euphémie;2004-01-08 01:00:00
47172;Moncaut;2004-12-31 01:00:00
62056;Audresselles;2004-12-01 01:00:00
81306;Valderiès;2004-12-02 01:00:00
65342;Osmets;2004-06-14 02:00:00
73135;La Tour-en-Maurienne;2004-05-12 02:00:00
95212;Épiais-lès-Louvres;2004-02-19 01:00:00
79059;Le Busseau;2004-07-07 02:00:00
84068;Lourmarin;2004-02-06 01:00:00
81244;Saint-Benoît-de-Carmaux;2004-12-28 01:00:00
47044;Cahuzac;2004-12-31 01:00:00
80632;Pont-de-Metz;2004-12-01 01:00:00
47161;Massels;2004-12-31 01:00:00
47203;Penne-d'Agenais;2004-12-31 01:00:00
21514;Quemigny-sur-Seine;2004-04-22 02:00:00
47259;Saint-Maurice-de-Lestapel;2004-12-31 01:00:00
47179;Monsempron-Libos;2004-12-31 01:00:00
32293;Mouchès;2004-09-30 02:00:00
62343;Fontaine-lès-Croisilles;2004-11-12 01:00:00
47099;Fongrave;2004-12-31 01:00:00
62155;Bonningues-lès-Ardres;2004-04-29 02:00:00
87064;Eymoutiers;2004-12-16 01:00:00
01427;Trévoux;2004-01-08 01:00:00
47007;Allons;2004-12-31 01:00:00
01194;Jassans-Riottier;2004-01-08 01:00:00
62369;Gavrelle;2004-06-07 02:00:00
52125;Chamarandes-Choignes;2004-03-22 01:00:00
47053;Castella;2004-12-31 01:00:00
62445;Hesdigneul-lès-Béthune;2004-12-07 01:00:00
02686;Saint-Paul-aux-Bois;2004-11-22 01:00:00
62364;Fruges;2004-12-15 01:00:00
74157;Lyaud;2004-10-17 02:00:00
38338;La Rivière;2004-01-12 01:00:00
95199;Domont;2004-02-19 01:00:00
47003;Agnac;2004-12-31 01:00:00
87052;La Croix-sur-Gartempe;2004-11-22 01:00:00
68143;Porte du Ried;2004-04-13 02:00:00
47245;Saint-Géraud;2004-12-31 01:00:00
95539;Saint-Brice-sous-Forêt;2004-02-19 01:00:00
21223;Daix;2004-04-22 02:00:00
47221;Réaup-Lisse;2004-12-31 01:00:00
52432;Rolampont;2004-03-15 01:00:00
01370;Saint-Laurent-sur-Saône;2004-01-08 01:00:00
47174;Moncrabeau;2004-12-31 01:00:00
01263;Montmerle-sur-Saône;2004-01-08 01:00:00
62284;Écourt-Saint-Quentin;2004-11-12 01:00:00
52547;Vouécourt;2004-04-05 02:00:00
68145;Horbourg-Wihr;2004-03-25 01:00:00
81315;Vielmur-sur-Agout;2004-04-07 02:00:00
87142;Saint-Denis-des-Murs;2004-12-16 01:00:00
62060;Auxi-le-Château;2004-12-15 01:00:00
47219;Rayet;2004-12-31 01:00:00
87002;Ambazac;2004-08-18 02:00:00
47014;Armillac;2004-12-31 01:00:00
32045;Berdoues;2004-02-03 01:00:00
47140;Laugnac;2004-12-31 01:00:00
47181;Montagnac-sur-Lède;2004-12-31 01:00:00
62895;Wingles;2004-12-20 01:00:00
16003;Agris;2004-03-15 01:00:00
47295;Savignac-sur-Leyze;2004-12-31 01:00:00
84026;Cadenet;2004-02-10 01:00:00
02014;Amigny-Rouy;2004-11-22 01:00:00
81254;Saint-Jean-de-Marcel;2004-12-28 01:00:00
38553;Villefontaine;2004-01-12 01:00:00
80724;Saleux;2004-12-01 01:00:00
21287;Fresnes;2004-04-22 02:00:00
47258;Sainte-Maure-de-Peyriac;2004-12-31 01:00:00
74146;Larringes;2004-10-17 02:00:00
47142;Lauzun;2004-12-31 01:00:00
02260;Danizy;2004-11-22 01:00:00
47146;Lédat;2004-12-31 01:00:00
62023;Allouagne;2004-12-15 01:00:00
47125;Lacépède;2004-12-31 01:00:00
47283;Saint-Vite;2004-12-31 01:00:00
74073;Chevenoz;2004-10-17 02:00:00
62249;Courcelles-lès-Lens;2004-11-30 01:00:00
80274;Eppeville;2004-12-01 01:00:00
81218;Puygouzon;2004-12-02 01:00:00
97107;Capesterre-Belle-Eau;2004-07-12 02:00:00
47157;Marmande;2004-12-31 01:00:00
81190;Mouzieys-Teulet;2004-12-02 01:00:00
47302;Sos;2004-12-31 01:00:00
52030;Autigny-le-Petit;2004-04-26 02:00:00
47256;Saint-Martin-de-Villeréal;2004-12-31 01:00:00
62140;Bléquin;2004-10-25 02:00:00
32430;Sère;2004-11-16 01:00:00
81191;Mouzieys-Panens;2004-12-28 01:00:00
69233;Saint-Romain-au-Mont-d'Or;2004-03-29 02:00:00
01243;Messimy-sur-Saône;2004-01-08 01:00:00
01339;Saint-Bernard;2004-01-08 01:00:00
47224;Romestaing;2004-12-31 01:00:00
02165;Charmes;2004-11-22 01:00:00
62861;Vimy;2004-08-31 02:00:00
52380;Peigney;2004-03-08 01:00:00
79167;Marnes;2004-05-27 02:00:00
95487;Persan;2004-09-28 02:00:00
80229;Crouy-Saint-Pierre;2004-12-01 01:00:00
61406;Saint-Hilaire-sur-Risle;2004-11-16 01:00:00
68200;Manspach;2004-03-25 01:00:00
62662;Polincove;2004-04-29 02:00:00
65380;Sabalos;2004-06-14 02:00:00
74126;Fessy;2004-10-17 02:00:00
