CODE MODELE;LIBELLE MODELE;CODE PROECEDURE;LIBELLE PROCEDURE;LIBELLE ORGANISME;BASSIN RISQUE;BASSINS HYDROGRAPHIQUES;COURS EAU;CODE INSEE REGION;NOM REGION;CODE INSEE DEPARTEMENT;NOM DEPARTEMENT;CODE INSEE COMMUNE;NOM COMMUNE;CODE RISQUE 1;LIBELLE RISQUE 1;CODE RISQUE 2;LIBELLE RISQUE 2;CODE RISQUE 2;LIBELLE RISQUE 3;PROCEDURE REVISANTE;CODES REVISES;PROCEDURE REVISEE;CODES REVISANTS;PRESCRIPTION;ENQUETE_PUBL_DEBUT;ENQUETE_PUBL_FIN;ANNEX_PLU;DEPRESCRIPTION;APPROBATION;ANNULATION;ABROGATION;LIBELLE ETAT;DATE ETAT;LIBELLE SOUS-ETAT;DATE SOUS-ETAT;DATE DERNIERE MISE A JOUR
PPRT;Plan de Prévention des Risques Technologiques;22DDTM20080004;PPR DISTRIVERT;Direction départementale des territoires et de la mer;;;;53;BRETAGNE;22;COTES-D'ARMOR;22061;Glomel;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2008-02-01;;;;;2010-01-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-19
PPRT;Plan de Prévention des Risques Technologiques;13DREAL20140008;PPRT - Arkema [ Marseille - St Menet ] 2013;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13055;Marseille;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-05-22;2013-06-17;2013-07-18;2014-02-24;;2013-11-04;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;91DDT20130005;PPRT CIM et ANTARGAZ;Direction départementale des territoires;;;;11;ILE-DE-FRANCE;91;ESSONNE;91687;Viry-Châtillon;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-03-17;;;;;2018-04-04;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;67DDT20140003;67 PPRT DEPOT DE MUNITIONS DE NEUBOURG;Direction départementale des territoires;;;;44;GRAND EST;67;BAS-RHIN;67328;Niedermodern;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2013-02-01;2015-08-17;2015-09-17;;;2015-12-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;02DDT20160003;STORENGY;Direction départementale des territoires;;;;32;HAUTS-DE-FRANCE;02;AISNE;02512;Montigny-l'Allier;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-10-13;2012-12-17;2013-01-29;;;2013-04-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2012-04-13
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2022_0003;PPRT - Etablissement DGATT Bourges;Direction départementale des territoires;;;;;;18;CHER;18095;Flavigny;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2020-11-06;;;;;2023-08-03;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-02
PPRT;Plan de Prévention des Risques Technologiques;60DREAL20140006;Arkema - Villers-Saint-Paul;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;60;OISE;60670;Verneuil-en-Halatte;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-04-07;2012-06-18;2012-07-18;;;2012-10-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-27
PPRT;Plan de Prévention des Risques Technologiques;52DDT20120001;PPRT Autreville sur la  Renne;Direction départementale des territoires;Partie du territoire  communal;;;44;GRAND EST;52;HAUTE-MARNE;52031;Autreville-sur-la-Renne;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-11-29;2013-05-06;2013-06-06;;;2013-09-09;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2025_0004;PPRT - BUTAGAZ - HEBERGEMENT;Direction régionale de l'environnement, de l'aménagement et du logement;Loire-Bretagne;;;;;85;VENDEE;85108;L'Herbergement;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-08-04;;;;2018-10-04;;;;Caduque;2020-01-01;Déprescrit;2020-01-01;2025-02-14
PPRT;Plan de Prévention des Risques Technologiques;51DREAL20090012;PPRT TITANITE MOUTIERS;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT TITANITE MOUTIERS;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54371;Moineville;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2007-10-08;;;;;2010-09-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;33DDTM20160001;PPRT AMBES NORD;Direction départementale des territoires et de la mer;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33262;Macau;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2016-12-28;;;;;2018-08-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;41DREAL20140005;STORENGY (Chémery-Soings);Direction régionale de l'environnement, de l'aménagement et du logement;;;;24;CENTRE-VAL DE LOIRE;41;LOIR-ET-CHER;41247;Soings-en-Sologne;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2012-07-17;2015-10-19;2015-11-19;;;2016-02-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;30DDTM20060002;PPRT -  AXENS et RHODIA ;Direction départementale des territoires et de la mer;;;;76;OCCITANIE;30;GARD;30305;Salindres;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2010-11-15;2014-05-19;2014-06-20;;;2014-08-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;21DDT20130001;TITANOBEL;Direction départementale des territoires;Titanobel (21);;;27;BOURGOGNE-FRANCHE-COMTE;21;COTE-D'OR;21337;Lamarche-sur-Saône;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-08-07;2011-11-08;2011-12-09;;;2012-06-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-02
PPRT;Plan de Prévention des Risques Technologiques;13DREAL20110046;PPRT - Eurenco [ Sorgues ] 2013 ;Direction départementale des territoires;;;;93;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;30312;Sauveterre;20;Risque technologique;21;Risque industriel;214;Effet de projection;FAUX;;FAUX;;2009-07-06;2013-06-10;2013-07-10;;;2013-12-13;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;62DREAL20140002;PPRT SI GROUP;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62119;Béthune;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-12-07;2011-12-26;2012-01-27;;;2012-05-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;33DDTM20200001;PPRTDGA-Airbus Safran;Direction départementale des territoires et de la mer;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33449;Saint-Médard-en-Jalles;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2014-06-11;;;;;2017-06-09;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140004;TOTAL RAFFINAGE FRANCE-St-Quenti;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38553;Villefontaine;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-07-07;2017-10-13;2017-11-13;;;2017-12-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2022_0003;PPRT - Etablissement DGATT Bourges;Direction départementale des territoires;;;;;;18;CHER;18174;Osmoy;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2020-11-06;;;;;2023-08-03;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-02
PPRT;Plan de Prévention des Risques Technologiques;04DREAL20140004;PPRT - Géosel - Géoméhane [ Manosque ] 2019;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;04;ALPES-DE-HAUTE-PROVENCE;04241;Villemus;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2012-07-30;;;;;2019-11-05;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-13
PPRT;Plan de Prévention des Risques Technologiques;21DDT20130001;TITANOBEL;Direction départementale des territoires;Titanobel (21);;;27;BOURGOGNE-FRANCHE-COMTE;21;COTE-D'OR;21233;Drambon;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-08-07;2011-11-08;2011-12-09;;;2012-06-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-02
PPRT;Plan de Prévention des Risques Technologiques;33DREAL20130132;PPRT AMBES SUD;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33004;Ambès;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-11-10;;;;;2015-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;73PREF20160026;PPRT-TRIMET;Préfecture;St Jean de Maurienne;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;73248;Saint-Jean-de-Maurienne;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-12-31;2012-01-04;2012-02-04;;;2012-04-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;04DREAL20140003;PPRT - Arkema [ Saint-Auban ] 2017;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;04;ALPES-DE-HAUTE-PROVENCE;04049;Château-Arnoux-Saint-Auban;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2011-02-07;;;;;2017-03-15;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-10-16
PPRT;Plan de Prévention des Risques Technologiques;39DREAL20140001;PPRt Solvay;Direction régionale de l'environnement, de l'aménagement et du logement;Solvay;;;27;BOURGOGNE-FRANCHE-COMTE;39;JURA;39526;Tavaux;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2008-07-01;2009-09-17;;;;2010-02-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;33DREAL20130134;PPRT SME SAINT HELENE;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33104;Castelnau-de-Médoc;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-03-31;2010-10-18;;;;2010-12-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;73PREF20200037;73 PPRT PARK SYSTEME MAURIENN;Préfecture;;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;;;;;;;;;FAUX;;FAUX;;;;;;;;;;;;;;
PPRT;Plan de Prévention des Risques Technologiques;69DREAL20090007;51-PPRT FRANGAZ  Sillery;Direction régionale de l'environnement, de l'aménagement et du logement;51-PPRT FRANGAZ  Sillery;;;44;GRAND EST;51;MARNE;51536;Sillery;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-03-16;;;;;2012-12-31;;2017-04-03;Caduque;2020-01-01;Abrogé;2020-01-01;2020-08-03
PPRT;Plan de Prévention des Risques Technologiques;973DEAL20150004;PPRT Centre spatial guyanais;Direction de l'environnement, de l'aménagement et du logement;;;;03;GUYANE;973;GUYANE;97312;Sinnamary;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-06-28;2013-07-15;2013-08-14;;;2013-11-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-06-18
PPRT;Plan de Prévention des Risques Technologiques;71DDT20150001;Bioxal et Azelis Peroxides;Direction départementale des territoires;Bioxal et Azelis Peroxides;;;27;BOURGOGNE-FRANCHE-COMTE;71;SAONE-ET-LOIRE;71076;Chalon-sur-Saône;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-04-15;2011-01-24;2011-02-25;;;2011-06-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-27
PPRT;Plan de Prévention des Risques Technologiques;55DDT20210005;PPRT ROZELIER;Direction départementale des territoires;PPRT ROZELIER;;;44;GRAND EST;55;MEUSE;55105;Châtillon-sous-les-Côtes;20;Risque technologique;21;Risque industriel;214;Effet de projection;FAUX;;FAUX;;2017-11-15;;;;;2023-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2022_0003;PPRT - Etablissement DGATT Bourges;Direction départementale des territoires;;;;;;18;CHER;18081;Crosses;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2020-11-06;;;;;2023-08-03;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-02
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2025_0003;PPRT -  VALTRIS;Direction départementale des territoires;Verdun;;;;;55;MEUSE;55200;Fromeréville-les-Vallons;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2023-01-10;;;;;2024-06-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;76DREAL20140005;Montville;Direction régionale de l'environnement, de l'aménagement et du logement;;;;28;NORMANDIE;76;SEINE-MARITIME;76245;Eslettes;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-12-22;2013-04-02;2013-05-02;;;2013-07-25;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;62DREAL20140006;PPRT STYROLUTION;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62895;Wingles;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-12-24;2011-11-28;2011-12-28;;;2012-04-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;04DREAL20140005;PPRT - Sanofi [ Sisteron ] 2011;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;04;ALPES-DE-HAUTE-PROVENCE;04209;Sisteron;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-08-28;2011-09-28;2011-10-28;2012-03-26;;2011-12-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-18
PPRT;Plan de Prévention des Risques Technologiques;45DREAL20090006;APPROSERVICE (Fossé);Direction régionale de l'environnement, de l'aménagement et du logement;;;;24;CENTRE-VAL DE LOIRE;41;LOIR-ET-CHER;41128;Marolles;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2007-10-05;2010-01-04;2010-02-05;;;2010-04-02;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;51DREAL20090011;PPRT AIR LIQUIDE Richemont;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT AIR LIQUIDE Richemont;;;44;GRAND EST;57;MOSELLE;57582;Richemont;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2008-05-06;2011-06-17;2011-07-17;;;2011-12-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;11DDTM20120028;PPRT - Port La Nouvelle Zone portuaire;Direction départementale des territoires et de la mer;Zone portuaire Port La Nouvelle;;;76;OCCITANIE;11;AUDE;11266;Port-la-Nouvelle;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-06-23;2014-09-01;2014-09-30;;;2014-11-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;64DREAL20130259;PPRT LACQ MONT;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;64;PYRENEES-ATLANTIQUES;64301;Lagor;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-10-19;;;;;2014-05-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-06-11
PPRT;Plan de Prévention des Risques Technologiques;30DDTM20060004;PPRT - Distagri (ex De Sangosse);Direction départementale des territoires et de la mer;;;;76;OCCITANIE;30;GARD;30258;Saint-Gilles;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-02-25;;;;;2012-04-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;79DDT20110048;PPRT RHODIA / SOLVAY;Direction départementale des territoires;;;;75;NOUVELLE-AQUITAINE;79;DEUX-SEVRES;79174;Melle;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-12-28;2012-11-12;2012-12-14;;;2013-02-25;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;34DDTM20120162;PPRT - SBM et Gazechim;Direction départementale des territoires et de la mer;;;;76;OCCITANIE;34;HERAULT;34032;Béziers;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-04-13;2015-04-20;2015-05-22;;;2015-08-03;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-05-01
PPRT;Plan de Prévention des Risques Technologiques;04DREAL20140004;PPRT - Géosel - Géoméhane [ Manosque ] 2019;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;04;ALPES-DE-HAUTE-PROVENCE;04112;Manosque;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-07-30;;;;;2019-11-05;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-13
PPRT;Plan de Prévention des Risques Technologiques;33DREAL20090003;BASSENS AMBARES;Direction régionale de l'environnement, de l'aménagement et du logement;BASSENS AMBARES;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33003;Ambarès-et-Lagrave;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2008-12-22;;;;;2010-12-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;64DREAL20130260;PPRT MOURENX;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;64;PYRENEES-ATLANTIQUES;64418;Noguères;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2008-11-08;;;;;2012-06-14;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-06-11
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140002;ARKEMA AREVA-CEZUS - Jarrie;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38545;Vif;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;VRAI;38DDT20140007;2010-06-14;2010-10-15;2010-11-15;;;2010-12-20;;2015-05-22;Caduque;2020-01-01;Abrogé;2020-01-01;2020-12-04
PPRT;Plan de Prévention des Risques Technologiques;49DDT20110018;PPRT CCMP Bouchemaine;Direction départementale des territoires;;;;52;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;49035;Bouchemaine;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-12-23;2011-10-17;2011-11-19;2012-12-10;;2012-03-08;;2021-02-09;Caduque;2020-01-01;Abrogé;2020-01-01;2021-10-05
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140001;PCAS - Bourgoin Jallieu;Direction départementale des territoires;Bourgoin Jallieu;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38053;Bourgoin-Jallieu;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-04-27;2012-10-10;2012-11-09;2013-05-16;;2012-12-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRT;Plan de Prévention des Risques Technologiques;77DDT20130003;PPRT GAZECHIM CCMP GEREP;Direction départementale des territoires;PPRT GAZECHIM CCMP GEREP;;;11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;77294;Mitry-Mory;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2014-02-06;;;;;2015-08-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-06-16
PPRT;Plan de Prévention des Risques Technologiques;13DREAL20140007;PPRT - Arcelor Mittal 2013;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13039;Fos-sur-Mer;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-11-10;2013-04-08;2013-05-14;;;2013-08-01;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;59DREAL20140001;PPRT Zone Industrialo-Portuaire;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;59;NORD;59271;Grande-Synthe;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-02-20;2015-10-06;2015-11-06;;;2015-12-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;89DREAL20140004;Titanobel;Direction régionale de l'environnement, de l'aménagement et du logement;T itanobel (89) ;;;27;BOURGOGNE-FRANCHE-COMTE;89;YONNE;89189;Gisy-les-Nobles;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2010-07-09;;;;;2012-06-20;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-27
PPRT;Plan de Prévention des Risques Technologiques;33DDTM20200001;PPRTDGA-Airbus Safran;Direction départementale des territoires et de la mer;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33449;Saint-Médard-en-Jalles;20;Risque technologique;21;Risque industriel;214;Effet de projection;FAUX;;FAUX;;2014-06-11;;;;;2017-06-09;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;33DDTM20160001;PPRT AMBES NORD;Direction départementale des territoires et de la mer;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33475;Saint-Seurin-de-Bourg;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2016-12-28;;;;;2018-08-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;86DDT20130011;BOLORE ENERGY SA (ex PICOTY);Direction départementale des territoires;;;;75;NOUVELLE-AQUITAINE;86;VIENNE;86062;Chasseneuil-du-Poitou;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-04-21;2011-01-24;2011-02-23;2011-04-01;;2011-03-23;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2023_0003;PPRT - dépôt de munitions Ventiseri ;Direction départementale des territoires;;;;;;2B;HAUTE-CORSE;2B342;Ventiseri;20;Risque technologique;21;Risque industriel;214;Effet de projection;FAUX;;FAUX;;2013-07-05;;;;;2017-01-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2023-01-23
PPRT;Plan de Prévention des Risques Technologiques;18DDT20140002;PPRT du site militaire d'Avord;Direction départementale des territoires;;;;24;CENTRE-VAL DE LOIRE;18;CHER;18247;Savigny-en-Septaine;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2012-12-21;2014-11-03;2014-12-02;;;2015-03-09;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-02
PPRT;Plan de Prévention des Risques Technologiques;18DDT20140002;PPRT du site militaire d'Avord;Direction départementale des territoires;;;;24;CENTRE-VAL DE LOIRE;18;CHER;18166;Nohant-en-Goût;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-12-21;2014-11-03;2014-12-02;;;2015-03-09;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-02
PPRT;Plan de Prévention des Risques Technologiques;77DDT20130004;PPRT SOGIF;Direction départementale des territoires;PPRT SOGIF;;;11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;77251;Lieusaint;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-11-23;2010-09-22;2010-10-23;;;2010-12-14;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;60DREAL20140001;STORENGY;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;60;OISE;60191;Cuvilly;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-12-19;2014-10-06;2014-11-06;;;2014-12-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-27
;;69DDT20200003;Vallée de la chimie 2;;;;;;;;;69259;Vénissieux;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2019-12-27;;;;2021-02-04;;;;;;;;2021-02-05
PPRT;Plan de Prévention des Risques Technologiques;67DDT20140003;67 PPRT DEPOT DE MUNITIONS DE NEUBOURG;Direction départementale des territoires;;;;44;GRAND EST;67;BAS-RHIN;67328;Niedermodern;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2013-02-01;2015-08-17;2015-09-17;;;2015-12-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;79DDT20110046;PPRT EXPLOSIFS SEVRE ATLANTIQUE;Direction départementale des territoires;;;;75;NOUVELLE-AQUITAINE;79;DEUX-SEVRES;79326;Thénezay;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-10-20;2011-05-02;2011-06-03;;;2011-08-05;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;76DDTM20150004;ZIP Petit-Couronne;Direction départementale des territoires et de la mer;;;;28;NORMANDIE;76;SEINE-MARITIME;76497;Petit-Couronne;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-12-13;2018-10-08;2018-11-29;;;2019-01-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
