jrc_event_id,raster_file,jrc_start_date,jrc_end_date,insee_com,jrc_commune_name,nuts3_code,nuts3_name,max_depth_cm,flooded_pixels,flooded_area_m2,gaspar_event_uid,cod_nat_catnat,gaspar_commune_name,num_risque_jo,lib_risque_jo,gaspar_start_date,gaspar_end_date,start_diff_days,end_diff_days,abs_start_diff_days,abs_end_diff_days,total_abs_date_diff_days,exact_date_match,within_7d_start_end_window,window_expanded_interval_overlap,interval_overlap_days,date_window_days
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10187,Landreville,FRF22,Aube,284.0,354,141600.0,INTE1826529A__20180120__20180210,INTE1826529A,Landreville,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10191,Lavau,FRF22,Aube,175.0,990,396000.0,INTE1826529A__20180120__20180210,INTE1826529A,Lavau,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10220,Maizières-la-Grande-Paroisse,FRF22,Aube,716.0,2509,1003600.0,INTE1826529A__20180120__20180210,INTE1826529A,Maizières-la-Grande-Paroisse,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10230,Mergey,FRF22,Aube,626.0,104,41600.0,INTE1826529A__20180120__20180210,INTE1826529A,Mergey,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10233,Méry-sur-Seine,FRF22,Aube,2659.0,1225,490000.0,INTE1826529A__20180120__20180210,INTE1826529A,Méry-sur-Seine,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10272,Ormes,FRF22,Aube,905.0,4561,1824400.0,INTE1826529A__20180120__20180210,INTE1826529A,Ormes,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10284,Périgny-la-Rose,FRF22,Aube,364.0,839,335600.0,INTE1826529A__20180120__20180210,INTE1826529A,Périgny-la-Rose,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10289,Plancy-l'Abbaye,FRF22,Aube,541.0,9479,3791600.0,INTE1826529A__20180120__20180210,INTE1826529A,Plancy-l'Abbaye,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10298,Pont-sur-Seine,FRF22,Aube,676.0,7263,2905200.0,INTE1826529A__20180120__20180210,INTE1826529A,Pont-sur-Seine,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10319,Rigny-le-Ferron,FRF22,Aube,217.0,11,4400.0,INTE1826529A__20180120__20180210,INTE1826529A,Rigny-le-Ferron,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10323,Romilly-sur-Seine,FRF22,Aube,1167.0,2612,1044800.0,INTE1826529A__20180120__20180210,INTE1826529A,Romilly-sur-Seine,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10332,Ruvigny,FRF22,Aube,375.0,132,52800.0,INTE1826529A__20180120__20180210,INTE1826529A,Ruvigny,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10336,Saint-Benoît-sur-Seine,FRF22,Aube,192.0,796,318400.0,INTE1826529A__20180120__20180210,INTE1826529A,Saint-Benoît-sur-Seine,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10341,Saint-Hilaire-sous-Romilly,FRF22,Aube,351.0,376,150400.0,INTE1826529A__20180120__20180210,INTE1826529A,Saint-Hilaire-sous-Romilly,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10352,Sainte-Maure,FRF22,Aube,301.0,2351,940400.0,INTE1826529A__20180120__20180210,INTE1826529A,Sainte-Maure,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10353,Saint-Mesmin,FRF22,Aube,371.0,745,298000.0,INTE1826529A__20180120__20180210,INTE1826529A,Saint-Mesmin,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10356,Saint-Oulph,FRF22,Aube,359.0,72,28800.0,INTE1826529A__20180120__20180210,INTE1826529A,Saint-Oulph,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10357,Saint-Parres-aux-Tertres,FRF22,Aube,353.0,245,98000.0,INTE1826529A__20180120__20180210,INTE1826529A,Saint-Parres-aux-Tertres,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10368,Savières,FRF22,Aube,383.0,651,260400.0,INTE1826529A__20180120__20180210,INTE1826529A,Savières,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10392,Vallant-Saint-Georges,FRF22,Aube,881.0,452,180800.0,INTE1826529A__20180120__20180210,INTE1826529A,Vallant-Saint-Georges,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10401,Vendeuvre-sur-Barse,FRF22,Aube,158.0,417,166800.0,INTE1826529A__20180120__20180210,INTE1826529A,Vendeuvre-sur-Barse,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10421,La Villeneuve-au-Châtelot,FRF22,Aube,258.0,2258,903200.0,INTE1826529A__20180120__20180210,INTE1826529A,La Villeneuve-au-Châtelot,IRN,Inondations Remontée Nappe,2018-01-20,2018-02-10,-5,-5,5,5,10,False,True,True,17,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018-01-15,2018-02-05,10062,Briel-sur-Barse,FRF22,Aube,449.0,2141,856400.0,INTE1928835A__20180121__20180205,INTE1928835A,Briel-sur-Barse,IRN,Inondations Remontée Nappe,2018-01-21,2018-02-05,-6,0,6,0,6,False,True,True,16,7
WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015,WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015.tif,2018-02-26,2018-03-05,34108,Frontignan,FRJ13,Hérault,59.0,302,120800.0,INTE1810998A__20180228__20180302,INTE1810998A,Frontignan,ICB,Inondations et/ou Coulées de Boue,2018-02-28,2018-03-02,-2,3,2,3,5,False,True,True,3,7
WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015,WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015.tif,2018-02-26,2018-03-05,34129,Lattes,FRJ13,Hérault,34.0,204,81600.0,INTE1810998A__20180228__20180302,INTE1810998A,Lattes,ICB,Inondations et/ou Coulées de Boue,2018-02-28,2018-03-02,-2,3,2,3,5,False,True,True,3,7
WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015,WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015.tif,2018-02-26,2018-03-05,34337,Villeneuve-lès-Maguelone,FRJ13,Hérault,82.0,317,126800.0,INTE1813670A__20180228__20180301,INTE1813670A,Villeneuve-lès-Maguelone,ICB,Inondations et/ou Coulées de Boue,2018-02-28,2018-03-01,-2,4,2,4,6,False,True,True,2,7
WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015,WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015.tif,2018-02-26,2018-03-05,34333,Vic-la-Gardiole,FRJ13,Hérault,88.0,1452,580800.0,INTE1813670A__20180228__20180302,INTE1813670A,Vic-la-Gardiole,ICB,Inondations et/ou Coulées de Boue,2018-02-28,2018-03-02,-2,3,2,3,5,False,True,True,3,7
WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015,WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015.tif,2018-02-26,2018-03-05,34108,Frontignan,FRJ13,Hérault,59.0,302,120800.0,INTE1835008A__20180228__20180302,INTE1835008A,Frontignan,IRN,Inondations Remontée Nappe,2018-02-28,2018-03-02,-2,3,2,3,5,False,True,True,3,7
WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015,WD_MERGE_2018-02-26---2018-03-05_duration_7_days_cluster_033_A0_000021_A_000025_lat_04357_lon_00435_size_0015.tif,2018-02-26,2018-03-05,34129,Lattes,FRJ13,Hérault,34.0,204,81600.0,INTE1835008A__20180228__20180302,INTE1835008A,Lattes,IRN,Inondations Remontée Nappe,2018-02-28,2018-03-02,-2,3,2,3,5,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,35028,Boistrudan,FRH03,Ille-et-Vilaine,40.0,38,15200.0,INTE1820387A__20180609__20180611,INTE1820387A,Boistrudan,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72023,Ballon-Saint Mars,FRG04,Sarthe,90.0,1974,789600.0,INTE1820387A__20180609__20180611,INTE1820387A,Ballon-Saint Mars,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72024,La Bazoge,FRG04,Sarthe,26.0,21,8400.0,INTE1820387A__20180609__20180611,INTE1820387A,La Bazoge,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72147,La Guierche,FRG04,Sarthe,213.0,74,29600.0,INTE1820387A__20180609__20180611,INTE1820387A,La Guierche,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72189,Marolles-les-Braults,FRG04,Sarthe,38.0,242,96800.0,INTE1820387A__20180609__20180611,INTE1820387A,Marolles-les-Braults,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72196,Mézières-sur-Ponthouin,FRG04,Sarthe,400.0,646,258400.0,INTE1820387A__20180609__20180611,INTE1820387A,Mézières-sur-Ponthouin,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72217,Neuville-sur-Sarthe,FRG04,Sarthe,1275.0,2029,811600.0,INTE1820387A__20180609__20180611,INTE1820387A,Neuville-sur-Sarthe,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72265,Saint-Aignan,FRG04,Sarthe,31.0,382,152800.0,INTE1820387A__20180609__20180611,INTE1820387A,Saint-Aignan,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72320,Saint-Saturnin,FRG04,Sarthe,264.0,88,35200.0,INTE1820387A__20180609__20180611,INTE1820387A,Saint-Saturnin,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72329,Savigné-l'Évêque,FRG04,Sarthe,20.0,81,32400.0,INTE1820387A__20180609__20180611,INTE1820387A,Savigné-l'Évêque,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72338,Souillé,FRG04,Sarthe,167.0,243,97200.0,INTE1820387A__20180609__20180611,INTE1820387A,Souillé,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72340,Souligné-sous-Ballon,FRG04,Sarthe,188.0,60,24000.0,INTE1820387A__20180609__20180611,INTE1820387A,Souligné-sous-Ballon,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72349,Teillé,FRG04,Sarthe,90.0,538,215200.0,INTE1820387A__20180609__20180611,INTE1820387A,Teillé,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-11,-5,7,5,7,12,False,True,True,3,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72205,Montbizot,FRG04,Sarthe,116.0,984,393600.0,INTE1820387A__20180609__20180613,INTE1820387A,Montbizot,ICB,Inondations et/ou Coulées de Boue,2018-06-09,2018-06-13,-5,5,5,5,10,False,True,True,5,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,72186,Maresché,FRG04,Sarthe,385.0,137,54800.0,INTE1820387A__20180610__20180611,INTE1820387A,Maresché,ICB,Inondations et/ou Coulées de Boue,2018-06-10,2018-06-11,-6,7,6,7,13,False,True,True,2,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,35068,Châteaubourg,FRH03,Ille-et-Vilaine,47.0,214,85600.0,INTE1820387A__20180610__20180613,INTE1820387A,Châteaubourg,ICB,Inondations et/ou Coulées de Boue,2018-06-10,2018-06-13,-6,5,6,5,11,False,True,True,4,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,35220,Piré-Chancé,FRH03,Ille-et-Vilaine,42.0,39,15600.0,INTE1820387A__20180610__20180613,INTE1820387A,Piré-Chancé,ICB,Inondations et/ou Coulées de Boue,2018-06-10,2018-06-13,-6,5,6,5,11,False,True,True,4,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,49035,Bouchemaine,FRG02,Maine-et-Loire,127.0,69,27600.0,INTE1820387A__20180611__20180611,INTE1820387A,Bouchemaine,ICB,Inondations et/ou Coulées de Boue,2018-06-11,2018-06-11,-7,7,7,7,14,False,True,True,1,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,49063,Chalonnes-sur-Loire,FRG02,Maine-et-Loire,597.0,295,118000.0,INTE1820387A__20180611__20180611,INTE1820387A,Chalonnes-sur-Loire,ICB,Inondations et/ou Coulées de Boue,2018-06-11,2018-06-11,-7,7,7,7,14,False,True,True,1,7
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,2018-06-04,2018-06-18,49082,Chaudefonds-sur-Layon,FRG02,Maine-et-Loire,1048.0,1050,420000.0,INTE1820387A__20180611__20180611,INTE1820387A,Chaudefonds-sur-Layon,ICB,Inondations et/ou Coulées de Boue,2018-06-11,2018-06-11,-7,7,7,7,14,False,True,True,1,7
