event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2015-01-19---2015-01-26_duration_7_days_cluster_021_A0_000156_A_000186_lat_04137_lon_02137_size_0007,WD_MERGE_2015-01-19---2015-01-26_duration_7_days_cluster_021_A0_000156_A_000186_lat_04137_lon_02137_size_0007.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-01-19---2015-01-26_duration_7_days_cluster_021_A0_000156_A_000186_lat_04137_lon_02137_size_0007.tif,2015,2015-01-19,2015-01-26,7,21,156,186,4137,2137,7,MK,Северна Македонија,557.0,465583,186233200.0,13
WD_MERGE_2015-01-19---2015-02-09_duration_21_days_cluster_020_A0_000048_A_000064_lat_04674_lon_00155_size_0230,WD_MERGE_2015-01-19---2015-02-09_duration_21_days_cluster_020_A0_000048_A_000064_lat_04674_lon_00155_size_0230.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-01-19---2015-02-09_duration_21_days_cluster_020_A0_000048_A_000064_lat_04674_lon_00155_size_0230.tif,2015,2015-01-19,2015-02-09,21,20,48,64,4674,155,230,FR,France,2134.0,88056,35222400.0,212
WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_022_A0_000005_A_000007_lat_04058_lon_-0863_size_0023,WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_022_A0_000005_A_000007_lat_04058_lon_-0863_size_0023.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_022_A0_000005_A_000007_lat_04058_lon_-0863_size_0023.tif,2015,2015-02-02,2015-02-09,7,22,5,7,4058,-863,23,PT,Portugal,659.0,17524,7009600.0,20
WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_023_A0_000027_A_000037_lat_04373_lon_-0109_size_0012,WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_023_A0_000027_A_000037_lat_04373_lon_-0109_size_0012.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_023_A0_000027_A_000037_lat_04373_lon_-0109_size_0012.tif,2015,2015-02-02,2015-02-09,7,23,27,37,4373,-109,12,FR,France,1154.0,94893,37957200.0,65
WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_024_A0_000032_A_000040_lat_06436_lon_-1860_size_0094,WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_024_A0_000032_A_000040_lat_06436_lon_-1860_size_0094.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_024_A0_000032_A_000040_lat_06436_lon_-1860_size_0094.tif,2015,2015-02-02,2015-02-09,7,24,32,40,6436,-1860,94,IS,Ísland,17440.0,99019,39607600.0,15
WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_026_A0_000018_A_000020_lat_03885_lon_02122_size_0070,WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_026_A0_000018_A_000020_lat_03885_lon_02122_size_0070.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_026_A0_000018_A_000020_lat_03885_lon_02122_size_0070.tif,2015,2015-02-02,2015-02-09,7,26,18,20,3885,2122,70,EL,Ελλάδα ,5926.0,51792,20716800.0,67
WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_028_A0_000200_A_000267_lat_06065_lon_02791_size_0035,WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_028_A0_000200_A_000267_lat_06065_lon_02791_size_0035.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-02-09_duration_7_days_cluster_028_A0_000200_A_000267_lat_06065_lon_02791_size_0035.tif,2015,2015-02-02,2015-02-09,7,28,200,267,6065,2791,35,FI,Suomi/Finland,1041.0,390343,156137200.0,7
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,AL,Shqipëria,1881.0,1148,459200.0,3
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,AT,Österreich,546.0,17214,6885600.0,16
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,CZ,Česko,252.0,939,375600.0,1
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,DE,Deutschland,52.0,9481,3792400.0,10
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,HR,Hrvatska,1219.0,265872,106348800.0,55
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,HU,Magyarország,2087.0,415328,166131200.0,361
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,IT,Italia,5705.0,23156,9262400.0,18
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,PL,Polska,10.0,1,400.0,1
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,RO,România,2163.0,44164,17665600.0,42
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,RS,Srbija/Сpбија,3265.0,92385,36954000.0,38
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,SI,Slovenija,1766.0,14699,5879600.0,22
WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165,WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-02---2015-04-06_duration_49_days_cluster_335_A0_000295_A_000376_lat_04622_lon_01862_size_0165.tif,2015,2015-02-02,2015-04-06,49,335,295,376,4622,1862,165,SK,Slovensko,280.0,11286,4514400.0,27
WD_MERGE_2015-02-09---2015-02-16_duration_7_days_cluster_031_A0_000014_A_000015_lat_04459_lon_01196_size_0015,WD_MERGE_2015-02-09---2015-02-16_duration_7_days_cluster_031_A0_000014_A_000015_lat_04459_lon_01196_size_0015.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-02-16_duration_7_days_cluster_031_A0_000014_A_000015_lat_04459_lon_01196_size_0015.tif,2015,2015-02-09,2015-02-16,7,31,14,15,4459,1196,15,IT,Italia,134.0,39002,15600800.0,25
WD_MERGE_2015-02-09---2015-03-09_duration_21_days_cluster_030_A0_000136_A_000201_lat_04219_lon_-0233_size_0175,WD_MERGE_2015-02-09---2015-03-09_duration_21_days_cluster_030_A0_000136_A_000201_lat_04219_lon_-0233_size_0175.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-09_duration_21_days_cluster_030_A0_000136_A_000201_lat_04219_lon_-0233_size_0175.tif,2015,2015-02-09,2015-03-09,21,30,136,201,4219,-233,175,ES,España,4230.0,262531,105012400.0,130
WD_MERGE_2015-02-09---2015-03-09_duration_21_days_cluster_030_A0_000136_A_000201_lat_04219_lon_-0233_size_0175,WD_MERGE_2015-02-09---2015-03-09_duration_21_days_cluster_030_A0_000136_A_000201_lat_04219_lon_-0233_size_0175.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-09_duration_21_days_cluster_030_A0_000136_A_000201_lat_04219_lon_-0233_size_0175.tif,2015,2015-02-09,2015-03-09,21,30,136,201,4219,-233,175,FR,France,1787.0,165217,66086800.0,126
WD_MERGE_2015-02-09---2015-03-09_duration_21_days_cluster_030_A0_000136_A_000201_lat_04219_lon_-0233_size_0175,WD_MERGE_2015-02-09---2015-03-09_duration_21_days_cluster_030_A0_000136_A_000201_lat_04219_lon_-0233_size_0175.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-09_duration_21_days_cluster_030_A0_000136_A_000201_lat_04219_lon_-0233_size_0175.tif,2015,2015-02-09,2015-03-09,21,30,136,201,4219,-233,175,PT,Portugal,623.0,70544,28217600.0,19
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,CZ,Česko,1115.0,4323,1729200.0,12
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,DE,Deutschland,4426.0,37704,15081600.0,27
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,EE,Eesti,151.0,29465,11786000.0,10
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,FI,Suomi/Finland,1338.0,480905,192362000.0,39
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,HU,Magyarország,252.0,21169,8467600.0,44
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,LT,Lietuva,424.0,51962,20784800.0,15
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,LV,Latvija,314.0,37570,15028000.0,13
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,PL,Polska,498.0,70217,28086800.0,36
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,SE,Sverige,345.0,67468,26987200.0,21
WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321,WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-09---2015-03-23_duration_35_days_cluster_336_A0_000270_A_000356_lat_05892_lon_02442_size_0321.tif,2015,2015-02-09,2015-03-23,35,336,270,356,5892,2442,321,SK,Slovensko,283.0,1684,673600.0,8
WD_MERGE_2015-02-16---2015-02-23_duration_7_days_cluster_038_A0_000007_A_000012_lat_06438_lon_01634_size_0023,WD_MERGE_2015-02-16---2015-02-23_duration_7_days_cluster_038_A0_000007_A_000012_lat_06438_lon_01634_size_0023.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-16---2015-02-23_duration_7_days_cluster_038_A0_000007_A_000012_lat_06438_lon_01634_size_0023.tif,2015,2015-02-16,2015-02-23,7,38,7,12,6438,1634,23,SE,Sverige,437.0,32320,12928000.0,4
WD_MERGE_2015-02-16---2015-03-02_duration_14_days_cluster_037_A0_000009_A_000016_lat_03750_lon_01405_size_0064,WD_MERGE_2015-02-16---2015-03-02_duration_14_days_cluster_037_A0_000009_A_000016_lat_03750_lon_01405_size_0064.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-16---2015-03-02_duration_14_days_cluster_037_A0_000009_A_000016_lat_03750_lon_01405_size_0064.tif,2015,2015-02-16,2015-03-02,14,37,9,16,3750,1405,64,IT,Italia,35873.0,53014,21205600.0,37
WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_035_A0_000067_A_000086_lat_04928_lon_00023_size_0118,WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_035_A0_000067_A_000086_lat_04928_lon_00023_size_0118.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_035_A0_000067_A_000086_lat_04928_lon_00023_size_0118.tif,2015,2015-02-16,2015-03-09,14,35,67,86,4928,23,118,FR,France,1256.0,200501,80200400.0,175
WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_036_A0_000015_A_000018_lat_05331_lon_00815_size_0115,WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_036_A0_000015_A_000018_lat_05331_lon_00815_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_036_A0_000015_A_000018_lat_05331_lon_00815_size_0115.tif,2015,2015-02-16,2015-03-09,14,36,15,18,5331,815,115,BE,Belgique/België,29.0,68,27200.0,1
WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_036_A0_000015_A_000018_lat_05331_lon_00815_size_0115,WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_036_A0_000015_A_000018_lat_05331_lon_00815_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_036_A0_000015_A_000018_lat_05331_lon_00815_size_0115.tif,2015,2015-02-16,2015-03-09,14,36,15,18,5331,815,115,DE,Deutschland,213.0,26592,10636800.0,49
WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_036_A0_000015_A_000018_lat_05331_lon_00815_size_0115,WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_036_A0_000015_A_000018_lat_05331_lon_00815_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-16---2015-03-09_duration_14_days_cluster_036_A0_000015_A_000018_lat_05331_lon_00815_size_0115.tif,2015,2015-02-16,2015-03-09,14,36,15,18,5331,815,115,NL,Nederland,60.0,15959,6383600.0,20
WD_MERGE_2015-02-16---2015-03-16_duration_28_days_cluster_337_A0_000686_A_000769_lat_04146_lon_02732_size_0109,WD_MERGE_2015-02-16---2015-03-16_duration_28_days_cluster_337_A0_000686_A_000769_lat_04146_lon_02732_size_0109.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-16---2015-03-16_duration_28_days_cluster_337_A0_000686_A_000769_lat_04146_lon_02732_size_0109.tif,2015,2015-02-16,2015-03-16,28,337,686,769,4146,2732,109,BG,България ,6163.0,77962,31184800.0,28
WD_MERGE_2015-02-16---2015-03-16_duration_28_days_cluster_337_A0_000686_A_000769_lat_04146_lon_02732_size_0109,WD_MERGE_2015-02-16---2015-03-16_duration_28_days_cluster_337_A0_000686_A_000769_lat_04146_lon_02732_size_0109.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-16---2015-03-16_duration_28_days_cluster_337_A0_000686_A_000769_lat_04146_lon_02732_size_0109.tif,2015,2015-02-16,2015-03-16,28,337,686,769,4146,2732,109,EL,Ελλάδα ,2972.0,493666,197466400.0,50
WD_MERGE_2015-02-16---2015-03-16_duration_28_days_cluster_337_A0_000686_A_000769_lat_04146_lon_02732_size_0109,WD_MERGE_2015-02-16---2015-03-16_duration_28_days_cluster_337_A0_000686_A_000769_lat_04146_lon_02732_size_0109.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-16---2015-03-16_duration_28_days_cluster_337_A0_000686_A_000769_lat_04146_lon_02732_size_0109.tif,2015,2015-02-16,2015-03-16,28,337,686,769,4146,2732,109,RO,România,420.0,300168,120067200.0,79
WD_MERGE_2015-02-23---2015-03-02_duration_7_days_cluster_040_A0_000047_A_000051_lat_03682_lon_-0627_size_0021,WD_MERGE_2015-02-23---2015-03-02_duration_7_days_cluster_040_A0_000047_A_000051_lat_03682_lon_-0627_size_0021.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-23---2015-03-02_duration_7_days_cluster_040_A0_000047_A_000051_lat_03682_lon_-0627_size_0021.tif,2015,2015-02-23,2015-03-02,7,40,47,51,3682,-627,21,ES,España,382.0,117305,46922000.0,26
WD_MERGE_2015-02-23---2015-03-02_duration_7_days_cluster_042_A0_000002_A_000002_lat_05873_lon_00845_size_0011,WD_MERGE_2015-02-23---2015-03-02_duration_7_days_cluster_042_A0_000002_A_000002_lat_05873_lon_00845_size_0011.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-23---2015-03-02_duration_7_days_cluster_042_A0_000002_A_000002_lat_05873_lon_00845_size_0011.tif,2015,2015-02-23,2015-03-02,7,42,2,2,5873,845,11,NO,Norge,1956.0,7316,2926400.0,8
WD_MERGE_2015-02-23---2015-03-16_duration_21_days_cluster_041_A0_000010_A_000014_lat_05327_lon_-0819_size_0019,WD_MERGE_2015-02-23---2015-03-16_duration_21_days_cluster_041_A0_000010_A_000014_lat_05327_lon_-0819_size_0019.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-02-23---2015-03-16_duration_21_days_cluster_041_A0_000010_A_000014_lat_05327_lon_-0819_size_0019.tif,2015,2015-02-23,2015-03-16,21,41,10,14,5327,-819,19,IE,Éire/Ireland,390.0,35634,14253600.0,18
WD_MERGE_2015-03-02---2015-03-09_duration_7_days_cluster_046_A0_000012_A_000018_lat_06432_lon_01616_size_0023,WD_MERGE_2015-03-02---2015-03-09_duration_7_days_cluster_046_A0_000012_A_000018_lat_06432_lon_01616_size_0023.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-03-02---2015-03-09_duration_7_days_cluster_046_A0_000012_A_000018_lat_06432_lon_01616_size_0023.tif,2015,2015-03-02,2015-03-09,7,46,12,18,6432,1616,23,SE,Sverige,462.0,46017,18406800.0,7
WD_MERGE_2015-03-02---2015-03-09_duration_7_days_cluster_047_A0_000010_A_000011_lat_06301_lon_02199_size_0023,WD_MERGE_2015-03-02---2015-03-09_duration_7_days_cluster_047_A0_000010_A_000011_lat_06301_lon_02199_size_0023.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-03-02---2015-03-09_duration_7_days_cluster_047_A0_000010_A_000011_lat_06301_lon_02199_size_0023.tif,2015,2015-03-02,2015-03-09,7,47,10,11,6301,2199,23,FI,Suomi/Finland,312.0,17015,6806000.0,9
WD_MERGE_2015-03-09---2015-03-23_duration_14_days_cluster_049_A0_000013_A_000015_lat_04378_lon_-0112_size_0017,WD_MERGE_2015-03-09---2015-03-23_duration_14_days_cluster_049_A0_000013_A_000015_lat_04378_lon_-0112_size_0017.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-03-09---2015-03-23_duration_14_days_cluster_049_A0_000013_A_000015_lat_04378_lon_-0112_size_0017.tif,2015,2015-03-09,2015-03-23,14,49,13,15,4378,-112,17,FR,France,765.0,38990,15596000.0,30
