cod_commune,commune_name,n_flood_events,first_event,last_event
59607,Vendegies-au-Bois,1,1999-12-25,1999-12-29
59609,Vendeville,1,1999-12-25,1999-12-29
59612,Vertain,1,1999-12-25,1999-12-29
59620,Villers-au-Tertre,1,1999-12-25,1999-12-29
59633,Wallers-en-Fagne,1,1999-12-25,1999-12-29
59635,Wambaix,1,1999-12-25,1999-12-29
59642,Warlaing,1,1999-12-25,1999-12-29
59645,Wasnes-au-Bac,1,1999-12-25,1999-12-29
59664,Wulverdinghe,1,1999-12-25,1999-12-29
59670,Don,1,1999-12-25,1999-12-29
60001,Abancourt,1,1999-12-25,1999-12-29
60003,Abbeville-Saint-Lucien,1,1999-12-25,1999-12-29
60004,Achy,1,1999-12-25,1999-12-29
60006,Les Ageux,1,1999-12-25,1999-12-29
60010,Amblainville,1,1999-12-25,1999-12-29
60016,Ansacq,1,1999-12-25,1999-12-29
60017,Ansauvillers,1,1999-12-25,1999-12-29
60022,Apremont,1,1999-12-25,1999-12-29
60024,Arsy,1,1999-12-25,1999-12-29
60028,Aumont-en-Halatte,1,1999-12-25,1999-12-29
60033,Avilly-Saint-Léonard,1,1999-12-25,1999-12-29
60036,Avrigny,1,1999-12-25,1999-12-29
60046,Bargny,1,1999-12-25,1999-12-29
60049,Bazancourt,1,1999-12-25,1999-12-29
60050,Bazicourt,1,1999-12-25,1999-12-29
60051,Beaudéduit,1,1999-12-25,1999-12-29
60055,Beaurains-lès-Noyon,1,1999-12-25,1999-12-29
60058,Beauvoir,1,1999-12-25,1999-12-29
60059,Béhéricourt,1,1999-12-25,1999-12-29
60061,Belloy,1,1999-12-25,1999-12-29
60067,Béthisy-Saint-Martin,1,1999-12-25,1999-12-29
60077,Blicourt,1,1999-12-25,1999-12-29
60078,Blincourt,1,1999-12-25,1999-12-29
60081,Bonlier,1,1999-12-25,1999-12-29
60082,Bonneuil-les-Eaux,1,1999-12-25,1999-12-29
60084,Bonnières,1,1999-12-25,1999-12-29
60085,Bonvillers,1,1999-12-25,1999-12-29
60094,Boursonne,1,1999-12-25,1999-12-29
60100,Brasseuse,1,1999-12-25,1999-12-29
60109,Brombos,1,1999-12-25,1999-12-29
60110,Broquiers,1,1999-12-25,1999-12-29
60111,Broyes,1,1999-12-25,1999-12-29
60113,Bucamps,1,1999-12-25,1999-12-29
60115,Bulles,1,1999-12-25,1999-12-29
60123,Campremy,1,1999-12-25,1999-12-29
60128,Canny-sur-Thérain,1,1999-12-25,1999-12-29
60133,Catillon-Fumechon,1,1999-12-25,1999-12-29
60144,Chavençon,1,1999-12-25,1999-12-29
60148,Chèvreville,1,1999-12-25,1999-12-29
60152,Choisy-la-Victoire,1,1999-12-25,1999-12-29
60153,Choqueuse-les-Bénards,1,1999-12-25,1999-12-29
60154,Cinqueux,1,1999-12-25,1999-12-29
60158,Coivrel,1,1999-12-25,1999-12-29
60161,Conteville,1,1999-12-25,1999-12-29
60163,Cormeilles,1,1999-12-25,1999-12-29
60164,Le Coudray-Saint-Germer,1,1999-12-25,1999-12-29
60165,Le Coudray-sur-Thelle,1,1999-12-25,1999-12-29
60169,Courcelles-lès-Gisors,1,1999-12-25,1999-12-29
60174,Crapeaumesnil,1,1999-12-25,1999-12-29
60177,Cressonsacq,1,1999-12-25,1999-12-29
60179,Crèvecœur-le-Petit,1,1999-12-25,1999-12-29
60182,Le Crocq,1,1999-12-25,1999-12-29
60186,Cuignières,1,1999-12-25,1999-12-29
60187,Cuigy-en-Bray,1,1999-12-25,1999-12-29
60191,Cuvilly,1,1999-12-25,1999-12-29
60192,Cuy,1,1999-12-25,1999-12-29
60193,Daméraucourt,1,1999-12-25,1999-12-29
60194,Dargies,1,1999-12-25,1999-12-29
60196,La Drenne,1,1999-12-25,1999-12-29
60199,Doméliers,1,1999-12-25,1999-12-29
60206,Élincourt-Sainte-Marguerite,1,1999-12-25,1999-12-29
60207,Éméville,1,1999-12-25,1999-12-29
60210,Épineuse,1,1999-12-25,1999-12-29
60212,Ercuis,1,1999-12-25,1999-12-29
60214,Ernemont-Boutavent,1,1999-12-25,1999-12-29
60215,Erquery,1,1999-12-25,1999-12-29
60229,Le Fayel,1,1999-12-25,1999-12-29
60232,Ferrières,1,1999-12-25,1999-12-29
60233,Feuquières,1,1999-12-25,1999-12-29
60237,Fléchy,1,1999-12-25,1999-12-29
60244,Fontenay-Torcy,1,1999-12-25,1999-12-29
60247,Fouilleuse,1,1999-12-25,1999-12-29
60251,Fouquerolles,1,1999-12-25,1999-12-29
60252,Fournival,1,1999-12-25,1999-12-29
60254,Francières,1,1999-12-25,1999-12-29
60261,Fresnoy-le-Luat,1,1999-12-25,1999-12-29
60267,Le Gallet,1,1999-12-25,1999-12-29
60269,Gaudechart,1,1999-12-25,1999-12-29
60271,Gerberoy,1,1999-12-25,1999-12-29
60275,Glatigny,1,1999-12-25,1999-12-29
60283,Gouy-les-Groseillers,1,1999-12-25,1999-12-29
60288,Grémévillers,1,1999-12-25,1999-12-29
60289,Grez,1,1999-12-25,1999-12-29
60294,Hainvillers,1,1999-12-25,1999-12-29
60295,Halloy,1,1999-12-25,1999-12-29
60297,Le Hamel,1,1999-12-25,1999-12-29
60299,Hardivillers,1,1999-12-25,1999-12-29
60301,Haucourt,1,1999-12-25,1999-12-29
60302,Haudivillers,1,1999-12-25,1999-12-29
60303,Hautbos,1,1999-12-25,1999-12-29
60304,Haute-Épine,1,1999-12-25,1999-12-29
60311,La Hérelle,1,1999-12-25,1999-12-29
60312,Héricourt-sur-Thérain,1,1999-12-25,1999-12-29
60314,Hétomesnil,1,1999-12-25,1999-12-29
60316,Hodenc-l'Évêque,1,1999-12-25,1999-12-29
60317,Hondainville,1,1999-12-25,1999-12-29
60321,Ivry-le-Temple,1,1999-12-25,1999-12-29
60328,Juvignies,1,1999-12-25,1999-12-29
60332,Labruyère,1,1999-12-25,1999-12-29
60337,Lachelle,1,1999-12-25,1999-12-29
60339,Lafraye,1,1999-12-25,1999-12-29
60340,Lagny,1,1999-12-25,1999-12-29
60345,Lamécourt,1,1999-12-25,1999-12-29
60347,Lannoy-Cuillère,1,1999-12-25,1999-12-29
60351,Lataule,1,1999-12-25,1999-12-29
60353,Lavacquerie,1,1999-12-25,1999-12-29
60354,Laverrière,1,1999-12-25,1999-12-29
60355,Laversines,1,1999-12-25,1999-12-29
60356,Lavilletertre,1,1999-12-25,1999-12-29
60359,Lhéraule,1,1999-12-25,1999-12-29
60361,Liancourt-Saint-Pierre,1,1999-12-25,1999-12-29
60363,Lierville,1,1999-12-25,1999-12-29
60364,Lieuvillers,1,1999-12-25,1999-12-29
60365,Lihus,1,1999-12-25,1999-12-29
60371,Loueuse,1,1999-12-25,1999-12-29
60372,Luchy,1,1999-12-25,1999-12-29
60375,Maimbeville,1,1999-12-25,1999-12-29
60376,Maisoncelle-Saint-Pierre,1,1999-12-25,1999-12-29
60377,Maisoncelle-Tuilerie,1,1999-12-25,1999-12-29
60381,Margny-aux-Cerises,1,1999-12-25,1999-12-29
60385,Marolles,1,1999-12-25,1999-12-29
60386,Marquéglise,1,1999-12-25,1999-12-29
60387,Marseille-en-Beauvaisis,1,1999-12-25,1999-12-29
60394,Ménévillers,1,1999-12-25,1999-12-29
60396,Méry-la-Bataille,1,1999-12-25,1999-12-29
60397,Le Mesnil-Conteville,1,1999-12-25,1999-12-29
60399,Le Mesnil-Saint-Firmin,1,1999-12-25,1999-12-29
60400,Le Mesnil-sur-Bulles,1,1999-12-25,1999-12-29
60409,Monchy-Saint-Éloi,1,1999-12-25,1999-12-29
60411,Monneville,1,1999-12-25,1999-12-29
60413,Montagny-Sainte-Félicité,1,1999-12-25,1999-12-29
60415,Montépilloy,1,1999-12-25,1999-12-29
60416,Montgérain,1,1999-12-25,1999-12-29
60425,Montreuil-sur-Brêche,1,1999-12-25,1999-12-29
60427,Monts,1,1999-12-25,1999-12-29
60428,Le Mont-Saint-Adrien,1,1999-12-25,1999-12-29
60432,Mortefontaine,1,1999-12-25,1999-12-29
60434,Mortemer,1,1999-12-25,1999-12-29
60435,Morvillers,1,1999-12-25,1999-12-29
60441,Moyvillers,1,1999-12-25,1999-12-29
60442,Muidorge,1,1999-12-25,1999-12-29
60444,Mureaumont,1,1999-12-25,1999-12-29
60457,La Neuville-Saint-Pierre,1,1999-12-25,1999-12-29
60458,La Neuville-sur-Oudeuil,1,1999-12-25,1999-12-29
60460,La Neuville-Vault,1,1999-12-25,1999-12-29
60465,Noirémont,1,1999-12-25,1999-12-29
60466,Noroy,1,1999-12-25,1999-12-29
60468,Nourard-le-Franc,1,1999-12-25,1999-12-29
60472,Offoy,1,1999-12-25,1999-12-29
60473,Ognes,1,1999-12-25,1999-12-29
60474,Ognolles,1,1999-12-25,1999-12-29
60483,Orvillers-Sorel,1,1999-12-25,1999-12-29
60484,Oudeuil,1,1999-12-25,1999-12-29
60486,Paillart,1,1999-12-25,1999-12-29
60493,Pisseleu,1,1999-12-25,1999-12-29
60496,Plainville,1,1999-12-25,1999-12-29
60497,Le Plessier-sur-Bulles,1,1999-12-25,1999-12-29
60505,Pontarmé,1,1999-12-25,1999-12-29
60510,Porcheux,1,1999-12-25,1999-12-29
60511,Porquéricourt,1,1999-12-25,1999-12-29
60512,Pouilly,1,1999-12-25,1999-12-29
60514,Prévillers,1,1999-12-25,1999-12-29
60515,Pronleroy,1,1999-12-25,1999-12-29
60520,Le Quesnel-Aubry,1,1999-12-25,1999-12-29
60521,Quincampoix-Fleuzy,1,1999-12-25,1999-12-29
60522,Quinquempoix,1,1999-12-25,1999-12-29
60525,Raray,1,1999-12-25,1999-12-29
60529,Rémécourt,1,1999-12-25,1999-12-29
60530,Rémérangles,1,1999-12-25,1999-12-29
60543,Rocquemont,1,1999-12-25,1999-12-29
60546,Rosières,1,1999-12-25,1999-12-29
60549,Rotangy,1,1999-12-25,1999-12-29
60550,Rothois,1,1999-12-25,1999-12-29
60551,Rousseloy,1,1999-12-25,1999-12-29
60553,Rouvillers,1,1999-12-25,1999-12-29
60559,La Rue-Saint-Pierre,1,1999-12-25,1999-12-29
60561,Russy-Bémont,1,1999-12-25,1999-12-29
60569,Saint-Crépin-aux-Bois,1,1999-12-25,1999-12-29
60571,Saint-Deniscourt,1,1999-12-25,1999-12-29
60579,Saint-Jean-aux-Bois,1,1999-12-25,1999-12-29
60592,Saint-Pierre-es-Champs,1,1999-12-25,1999-12-29
60602,Saint-Valery,1,1999-12-25,1999-12-29
60604,Sarcus,1,1999-12-25,1999-12-29
60605,Sarnois,1,1999-12-25,1999-12-29
60608,Le Saulchoy,1,1999-12-25,1999-12-29
60609,Savignies,1,1999-12-25,1999-12-29
60613,Senots,1,1999-12-25,1999-12-29
60615,Sérévillers,1,1999-12-25,1999-12-29
60617,Sermaize,1,1999-12-25,1999-12-29
60619,Silly-le-Long,1,1999-12-25,1999-12-29
60621,Solente,1,1999-12-25,1999-12-29
60622,Sommereux,1,1999-12-25,1999-12-29
60626,Talmontiers,1,1999-12-25,1999-12-29
60633,Thieuloy-Saint-Antoine,1,1999-12-25,1999-12-29
60634,Thieux,1,1999-12-25,1999-12-29
60640,Tourly,1,1999-12-25,1999-12-29
60642,Tracy-le-Val,1,1999-12-25,1999-12-29
60650,Trumilly,1,1999-12-25,1999-12-29
60654,Vandélicourt,1,1999-12-25,1999-12-29
60659,Vaudancourt,1,1999-12-25,1999-12-29
60661,Vaumoise,1,1999-12-25,1999-12-29
60668,Verderel-lès-Sauqueuse,1,1999-12-25,1999-12-29
60669,Verderonne,1,1999-12-25,1999-12-29
60671,Versigny,1,1999-12-25,1999-12-29
60672,Vez,1,1999-12-25,1999-12-29
60673,Viefvillers,1,1999-12-25,1999-12-29
60674,Vieux-Moulin,1,1999-12-25,1999-12-29
60677,Villembray,1,1999-12-25,1999-12-29
60678,Villeneuve-les-Sablons,1,1999-12-25,1999-12-29
60687,Villers-sur-Auchy,1,1999-12-25,1999-12-29
60688,Villers-sur-Bonnières,1,1999-12-25,1999-12-29
60692,Villers-Vicomte,1,1999-12-25,1999-12-29
60695,Vineuil-Saint-Firmin,1,1999-12-25,1999-12-29
60697,Vrocourt,1,1999-12-25,1999-12-29
60699,Wambez,1,1999-12-25,1999-12-29
60702,Welles-Pérennes,1,1999-12-25,1999-12-29
61002,Almenêches,1,1999-12-25,1999-12-29
61005,Appenai-sous-Bellême,1,1999-12-25,1999-12-29
61011,Aubusson,1,1999-12-25,1999-12-29
61012,Auguaise,1,1999-12-25,1999-12-29
61020,Avoine,1,1999-12-25,1999-12-29
61021,Avrilly,1,1999-12-25,1999-12-29
61023,Bailleul,1,1999-12-25,1999-12-29
61032,Beaufai,1,1999-12-25,1999-12-29
61034,Beaulieu,1,1999-12-25,1999-12-29
61035,Beauvain,1,1999-12-25,1999-12-29
61037,Bellavilliers,1,1999-12-25,1999-12-29
61038,Bellême,1,1999-12-25,1999-12-29
61041,Bellou-le-Trichard,1,1999-12-25,1999-12-29
61046,Bizou,1,1999-12-25,1999-12-29
61048,Boëcé,1,1999-12-25,1999-12-29
61055,Boucé,1,1999-12-25,1999-12-29
61056,Le Bouillon,1,1999-12-25,1999-12-29
61060,Brethel,1,1999-12-25,1999-12-29
61064,Brullemail,1,1999-12-25,1999-12-29
61066,Buré,1,1999-12-25,1999-12-29
61067,Bures,1,1999-12-25,1999-12-29
61074,Carrouges,1,1999-12-25,1999-12-29
61080,Chahains,1,1999-12-25,1999-12-29
61084,Champcerie,1,1999-12-25,1999-12-29
61085,Le Champ-de-la-Pierre,1,1999-12-25,1999-12-29
61088,Champ-Haut,1,1999-12-25,1999-12-29
61089,Champosoult,1,1999-12-25,1999-12-29
61094,La Chapelle-au-Moine,1,1999-12-25,1999-12-29
61099,La Chapelle-Souëf,1,1999-12-25,1999-12-29
61101,Le Château-d'Almenêches,1,1999-12-25,1999-12-29
61104,La Chaux,1,1999-12-25,1999-12-29
61107,Ciral,1,1999-12-25,1999-12-29
61114,Commeaux,1,1999-12-25,1999-12-29
61118,Corbon,1,1999-12-25,1999-12-29
61120,Coudehard,1,1999-12-25,1999-12-29
61121,Coulimer,1,1999-12-25,1999-12-29
61124,La Coulonche,1,1999-12-25,1999-12-29
61137,Craménil,1,1999-12-25,1999-12-29
61141,Cuissai,1,1999-12-25,1999-12-29
61146,Dompierre,1,1999-12-25,1999-12-29
61148,Durcet,1,1999-12-25,1999-12-29
61149,Échalou,1,1999-12-25,1999-12-29
61151,Écorcei,1,1999-12-25,1999-12-29
61152,Écorches,1,1999-12-25,1999-12-29
61153,Écouché-les-Vallées,1,1999-12-25,1999-12-29
61158,Faverolles,1,1999-12-25,1999-12-29
61159,Fay,1,1999-12-25,1999-12-29
61160,Feings,1,1999-12-25,1999-12-29
61165,La Ferrière-Bochard,1,1999-12-25,1999-12-29
61166,Ferrières-la-Verrerie,1,1999-12-25,1999-12-29
61170,Fleuré,1,1999-12-25,1999-12-29
61171,Fontaine-les-Bassets,1,1999-12-25,1999-12-29
61183,Gâprée,1,1999-12-25,1999-12-29
61190,Ginai,1,1999-12-25,1999-12-29
61192,Godisson,1,1999-12-25,1999-12-29
61195,Le Grais,1,1999-12-25,1999-12-29
61197,Guêprei,1,1999-12-25,1999-12-29
61207,Igé,1,1999-12-25,1999-12-29
61209,Joué-du-Bois,1,1999-12-25,1999-12-29
61210,Joué-du-Plain,1,1999-12-25,1999-12-29
61213,Lalacelle,1,1999-12-25,1999-12-29
61216,La Lande-de-Goult,1,1999-12-25,1999-12-29
61217,La Lande-de-Lougé,1,1999-12-25,1999-12-29
61219,La Lande-Saint-Siméon,1,1999-12-25,1999-12-29
61221,Landigou,1,1999-12-25,1999-12-29
61227,Lignou,1,1999-12-25,1999-12-29
61233,Lonlay-le-Tesson,1,1999-12-25,1999-12-29
61238,Louvières-en-Auge,1,1999-12-25,1999-12-29
61240,Macé,1,1999-12-25,1999-12-29
61242,Le Mage,1,1999-12-25,1999-12-29
61243,Magny-le-Désert,1,1999-12-25,1999-12-29
61244,Mahéru,1,1999-12-25,1999-12-29
61248,Mantilly,1,1999-12-25,1999-12-29
61257,Méhoudin,1,1999-12-25,1999-12-29
61259,Le Ménil-Bérard,1,1999-12-25,1999-12-29
61260,Le Ménil-de-Briouze,1,1999-12-25,1999-12-29
61262,Le Ménil-Ciboult,1,1999-12-25,1999-12-29
61264,Ménil-Froger,1,1999-12-25,1999-12-29
61265,Ménil-Gondouin,1,1999-12-25,1999-12-29
61267,Ménil-Hermei,1,1999-12-25,1999-12-29
61271,Le Ménil-Scelleur,1,1999-12-25,1999-12-29
61272,Le Ménil-Vicomte,1,1999-12-25,1999-12-29
61273,Ménil-Vin,1,1999-12-25,1999-12-29
61274,Les Menus,1,1999-12-25,1999-12-29
61275,Le Merlerault,1,1999-12-25,1999-12-29
61276,Merri,1,1999-12-25,1999-12-29
61278,Messei,1,1999-12-25,1999-12-29
61281,Moncy,1,1999-12-25,1999-12-29
61289,Mont-Ormel,1,1999-12-25,1999-12-29
61290,Montreuil-au-Houlme,1,1999-12-25,1999-12-29
61295,La Motte-Fouquet,1,1999-12-25,1999-12-29
61300,Moutiers-au-Perche,1,1999-12-25,1999-12-29
61303,Nécy,1,1999-12-25,1999-12-29
61308,Neuvy-au-Houlme,1,1999-12-25,1999-12-29
61310,Nonant-le-Pin,1,1999-12-25,1999-12-29
61314,Occagnes,1,1999-12-25,1999-12-29
61316,Ommoy,1,1999-12-25,1999-12-29
61317,Orgères,1,1999-12-25,1999-12-29
61322,Parfondeval,1,1999-12-25,1999-12-29
61323,Le Pas-Saint-l'Homer,1,1999-12-25,1999-12-29
61330,Planches,1,1999-12-25,1999-12-29
61331,Le Plantis,1,1999-12-25,1999-12-29
61332,Pointel,1,1999-12-25,1999-12-29
61333,Pontchardon,1,1999-12-25,1999-12-29
61336,Pouvrai,1,1999-12-25,1999-12-29
61348,Réveillon,1,1999-12-25,1999-12-29
61349,Ri,1,1999-12-25,1999-12-29
61350,La Roche-Mabile,1,1999-12-25,1999-12-29
61352,Rônai,1,1999-12-25,1999-12-29
61357,Rouperroux,1,1999-12-25,1999-12-29
61358,Sai,1,1999-12-25,1999-12-29
61361,Saint-André-de-Briouze,1,1999-12-25,1999-12-29
61362,Saint-André-de-Messei,1,1999-12-25,1999-12-29
61363,Saint-Aquilin-de-Corbion,1,1999-12-25,1999-12-29
61366,Saint-Aubin-de-Bonneval,1,1999-12-25,1999-12-29
61367,Saint-Aubin-de-Courteraie,1,1999-12-25,1999-12-29
61369,Saint-Bômer-les-Forges,1,1999-12-25,1999-12-29
61370,Saint-Brice,1,1999-12-25,1999-12-29
61371,Saint-Brice-sous-Rânes,1,1999-12-25,1999-12-29
61374,Saint-Christophe-de-Chaulieu,1,1999-12-25,1999-12-29
61379,Saint-Cyr-la-Rosière,1,1999-12-25,1999-12-29
61381,Saint-Denis-sur-Huisne,1,1999-12-25,1999-12-29
61388,Saint-Fulgent-des-Ormes,1,1999-12-25,1999-12-29
61390,Saint-Georges-d'Annebecq,1,1999-12-25,1999-12-29
61393,Saint-Germain-de-Clairefeuille,1,1999-12-25,1999-12-29
61396,Saint-Germain-de-Martigny,1,1999-12-25,1999-12-29
61399,Saint-Gervais-des-Sablons,1,1999-12-25,1999-12-29
61402,Saint-Hilaire-de-Briouze,1,1999-12-25,1999-12-29
61406,Saint-Hilaire-sur-Risle,1,1999-12-25,1999-12-29
61408,Sainte-Honorine-la-Guillaume,1,1999-12-25,1999-12-29
61411,Saint-Jouin-de-Blavou,1,1999-12-25,1999-12-29
61413,Saint-Lambert-sur-Dive,1,1999-12-25,1999-12-29
61414,Saint-Langis-lès-Mortagne,1,1999-12-25,1999-12-29
61415,Saint-Léger-sur-Sarthe,1,1999-12-25,1999-12-29
61416,Saint-Léonard-des-Parcs,1,1999-12-25,1999-12-29
61419,Sainte-Marguerite-de-Carrouges,1,1999-12-25,1999-12-29
61420,Sainte-Marie-la-Robert,1,1999-12-25,1999-12-29
61421,Saint-Mars-d'Égrenne,1,1999-12-25,1999-12-29
61424,Saint-Martin-des-Landes,1,1999-12-25,1999-12-29
61425,Saint-Martin-des-Pézerits,1,1999-12-25,1999-12-29
61433,Saint-Nicolas-des-Bois,1,1999-12-25,1999-12-29
61438,Saint-Ouen-de-Sécherouvre,1,1999-12-25,1999-12-29
61439,Saint-Ouen-le-Brisoult,1,1999-12-25,1999-12-29
61440,Saint-Ouen-sur-Iton,1,1999-12-25,1999-12-29
61442,Saint-Patrice-du-Désert,1,1999-12-25,1999-12-29
61444,Saint-Philbert-sur-Orne,1,1999-12-25,1999-12-29
61450,Saint-Quentin-de-Blavou,1,1999-12-25,1999-12-29
61451,Saint-Quentin-les-Chardonnets,1,1999-12-25,1999-12-29
61453,Saint-Sauveur-de-Carrouges,1,1999-12-25,1999-12-29
61454,Sainte-Scolasse-sur-Sarthe,1,1999-12-25,1999-12-29
61459,Saires-la-Verrerie,1,1999-12-25,1999-12-29
61463,Les Monts d'Andaine,1,1999-12-25,1999-12-29
61475,Soligny-la-Trappe,1,1999-12-25,1999-12-29
61479,Tanques,1,1999-12-25,1999-12-29
61481,Tellières-le-Plessis,1,1999-12-25,1999-12-29
61482,Tessé-Froulay,1,1999-12-25,1999-12-29
61487,Torchamp,1,1999-12-25,1999-12-29
61492,Trémont,1,1999-12-25,1999-12-29
61494,Trun,1,1999-12-25,1999-12-29
61498,Vaunoise,1,1999-12-25,1999-12-29
61499,Les Ventes-de-Bourse,1,1999-12-25,1999-12-29
61500,La Ventrouze,1,1999-12-25,1999-12-29
61502,Vidai,1,1999-12-25,1999-12-29
61505,Villedieu-lès-Bailleul,1,1999-12-25,1999-12-29
61507,Villiers-sous-Mortagne,1,1999-12-25,1999-12-29
61510,Vitrai-sous-Laigle,1,1999-12-25,1999-12-29
61512,Les Yveteaux,1,1999-12-25,1999-12-29
62002,Ablainzevelle,1,1999-12-25,1999-12-29
62005,Achiet-le-Grand,1,1999-12-25,1999-12-29
62006,Achiet-le-Petit,1,1999-12-25,1999-12-29
62007,Acq,1,1999-12-25,1999-12-29
62009,Adinfer,1,1999-12-25,1999-12-29
62016,Airon-Saint-Vaast,1,1999-12-25,1999-12-29
62026,Ambricourt,1,1999-12-25,1999-12-29
62066,Avondance,1,1999-12-25,1999-12-29
62068,Ayette,1,1999-12-25,1999-12-29
62071,Bailleul-lès-Pernes,1,1999-12-25,1999-12-29
62072,Bailleulmont,1,1999-12-25,1999-12-29
62073,Bailleul-Sir-Berthoult,1,1999-12-25,1999-12-29
62079,Bancourt,1,1999-12-25,1999-12-29
62082,Barastre,1,1999-12-25,1999-12-29
62084,Barly,1,1999-12-25,1999-12-29
62085,Basseux,1,1999-12-25,1999-12-29
62086,Bavincourt,1,1999-12-25,1999-12-29
62093,Beaulencourt,1,1999-12-25,1999-12-29
62096,Beaumetz-lès-Cambrai,1,1999-12-25,1999-12-29
62097,Beaumetz-lès-Loges,1,1999-12-25,1999-12-29
62106,Bellonne,1,1999-12-25,1999-12-29
62114,Bermicourt,1,1999-12-25,1999-12-29
62117,Bertincourt,1,1999-12-25,1999-12-29
62118,Béthonsart,1,1999-12-25,1999-12-29
62121,Beugnâtre,1,1999-12-25,1999-12-29
62128,Biache-Saint-Vaast,1,1999-12-25,1999-12-29
62135,Blairville,1,1999-12-25,1999-12-29
62143,Boffles,1,1999-12-25,1999-12-29
62145,Boiry-Notre-Dame,1,1999-12-25,1999-12-29
62154,Bonnières,1,1999-12-25,1999-12-29
62156,Bonningues-lès-Calais,1,1999-12-25,1999-12-29
62161,Bouquehault,1,1999-12-25,1999-12-29
62163,Bouret-sur-Canche,1,1999-12-25,1999-12-29
62164,Bourlon,1,1999-12-25,1999-12-29
62175,Brévillers,1,1999-12-25,1999-12-29
62180,Brias,1,1999-12-25,1999-12-29
62183,Buire-le-Sec,1,1999-12-25,1999-12-29
62185,Bullecourt,1,1999-12-25,1999-12-29
62189,Bus,1,1999-12-25,1999-12-29
62199,Camblain-l'Abbé,1,1999-12-25,1999-12-29
62208,Canettemont,1,1999-12-25,1999-12-29
62209,Canlers,1,1999-12-25,1999-12-29
62216,La Cauchie,1,1999-12-25,1999-12-29
62222,Chériennes,1,1999-12-25,1999-12-29
62227,Clenleu,1,1999-12-25,1999-12-29
62229,Cléty,1,1999-12-25,1999-12-29
62238,Conteville-en-Ternois,1,1999-12-25,1999-12-29
62240,Corbehem,1,1999-12-25,1999-12-29
62242,Couin,1,1999-12-25,1999-12-29
62243,Coullemont,1,1999-12-25,1999-12-29
62248,Courcelles-le-Comte,1,1999-12-25,1999-12-29
62253,Couturelle,1,1999-12-25,1999-12-29
62266,Denier,1,1999-12-25,1999-12-29
62272,Douchy-lès-Ayette,1,1999-12-25,1999-12-29
62277,Drocourt,1,1999-12-25,1999-12-29
62280,Dury,1,1999-12-25,1999-12-29
62283,Écoivres,1,1999-12-25,1999-12-29
62290,Écurie,1,1999-12-25,1999-12-29
62298,Épinoy,1,1999-12-25,1999-12-29
62317,Étaing,1,1999-12-25,1999-12-29
62319,Éterpigny,1,1999-12-25,1999-12-29
62320,Étrun,1,1999-12-25,1999-12-29
62321,Évin-Malmaison,1,1999-12-25,1999-12-29
62331,Feuchy,1,1999-12-25,1999-12-29
62332,Ficheux,1,1999-12-25,1999-12-29
62333,Fiefs,1,1999-12-25,1999-12-29
62339,Fleury,1,1999-12-25,1999-12-29
62347,Fosseux,1,1999-12-25,1999-12-29
62357,Fresnoy,1,1999-12-25,1999-12-29
62362,Frévillers,1,1999-12-25,1999-12-29
62363,Frévin-Capelle,1,1999-12-25,1999-12-29
62375,Gommecourt,1,1999-12-25,1999-12-29
62379,Gouy-en-Artois,1,1999-12-25,1999-12-29
62384,Graincourt-lès-Havrincourt,1,1999-12-25,1999-12-29
62385,Grand-Rullecourt,1,1999-12-25,1999-12-29
62395,Guigny,1,1999-12-25,1999-12-29
62404,Halloy,1,1999-12-25,1999-12-29
62406,Hamelincourt,1,1999-12-25,1999-12-29
62409,Hannescamps,1,1999-12-25,1999-12-29
62410,Haplincourt,1,1999-12-25,1999-12-29
62415,Haute-Avesnes,1,1999-12-25,1999-12-29
62418,Hauteville,1,1999-12-25,1999-12-29
62422,Hébuterne,1,1999-12-25,1999-12-29
62424,Hendecourt-lès-Cagnicourt,1,1999-12-25,1999-12-29
62425,Hendecourt-lès-Ransart,1,1999-12-25,1999-12-29
62430,Hénu,1,1999-12-25,1999-12-29
62434,La Herlière,1,1999-12-25,1999-12-29
62440,Hermies,1,1999-12-25,1999-12-29
62450,Hestrus,1,1999-12-25,1999-12-29
62461,Huby-Saint-Leu,1,1999-12-25,1999-12-29
62468,Humières,1,1999-12-25,1999-12-29
62469,Inchy-en-Artois,1,1999-12-25,1999-12-29
62475,Ivergny,1,1999-12-25,1999-12-29
62485,Laires,1,1999-12-25,1999-12-29
62487,Landrethun-le-Nord,1,1999-12-25,1999-12-29
62493,Lebucquière,1,1999-12-25,1999-12-29
62494,Léchelle,1,1999-12-25,1999-12-29
62499,Lépine,1,1999-12-25,1999-12-29
62511,Lignereuil,1,1999-12-25,1999-12-29
62521,La Loge,1,1999-12-25,1999-12-29
62539,Maisnil,1,1999-12-25,1999-12-29
62541,Maisoncelle,1,1999-12-25,1999-12-29
62542,Maizières,1,1999-12-25,1999-12-29
62544,Manin,1,1999-12-25,1999-12-29
62559,Marquion,1,1999-12-25,1999-12-29
62561,Martinpuich,1,1999-12-25,1999-12-29
62568,Mercatel,1,1999-12-25,1999-12-29
62572,Metz-en-Couture,1,1999-12-25,1999-12-29
62574,Mingoval,1,1999-12-25,1999-12-29
62576,Moncheaux-lès-Frévent,1,1999-12-25,1999-12-29
62578,Monchiet,1,1999-12-25,1999-12-29
62579,Monchy-au-Bois,1,1999-12-25,1999-12-29
