jrc_event_id,gaspar_event_uid,cod_nat_catnat,jrc_start_date,jrc_end_date,gaspar_start_date,gaspar_end_date,matched_communes,exact_date_commune_matches,start_end_window_unit_matches,cross_start_end_window_unit_matches,expanded_interval_overlap_unit_matches,mean_abs_start_diff_days,mean_abs_end_diff_days,mean_total_abs_date_diff_days,min_total_abs_date_diff_days,max_interval_overlap_days,jrc_event_start_date,jrc_event_end_date,jrc_total_communes,jrc_total_nuts3,jrc_total_departments,gaspar_event_start_date,gaspar_event_end_date,gaspar_total_communes,gaspar_total_departments,jrc_match_share,gaspar_match_share,gaspar_match_rank
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2430293A__20240330__20240401,INTE2430293A,2024-03-25,2024-05-27,2024-03-30,2024-04-01,1,0,0,0,1,5.0,56.0,61.0,61,3,2024-03-25,2024-05-27,3290,69,69,2024-03-30,2024-04-01,1,1,0.00030395136778115504,1.0,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240329__20240331,IOME2420215A,2024-03-25,2024-05-27,2024-03-29,2024-03-31,1,0,0,0,1,4.0,57.0,61.0,61,3,2024-03-25,2024-05-27,3290,69,69,2024-03-29,2024-03-31,1,1,0.00030395136778115504,1.0,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2525618A__20240329__20240330,INTE2525618A,2024-03-25,2024-05-27,2024-03-29,2024-03-30,1,0,0,0,1,4.0,58.0,62.0,62,2,2024-03-25,2024-05-27,3290,69,69,2024-03-29,2024-03-30,1,1,0.00030395136778115504,1.0,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240521__20240522,IOME2420215A,2024-03-25,2024-05-27,2024-05-21,2024-05-22,1,0,0,0,1,57.0,5.0,62.0,62,2,2024-03-25,2024-05-27,3290,69,69,2024-05-21,2024-05-22,1,1,0.00030395136778115504,1.0,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2421328A__20240328__20240329,IOME2421328A,2024-03-25,2024-05-27,2024-03-28,2024-03-29,1,0,0,0,1,3.0,59.0,62.0,62,2,2024-03-25,2024-05-27,3290,69,69,2024-03-28,2024-03-29,1,1,0.00030395136778115504,1.0,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2424582A__20240519__20240519,INTE2424582A,2024-03-25,2024-05-27,2024-05-19,2024-05-19,1,0,0,0,1,55.0,8.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-19,2024-05-19,1,1,0.00030395136778115504,1.0,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2415880A__20240518__20240518,IOME2415880A,2024-03-25,2024-05-27,2024-05-18,2024-05-18,1,0,0,0,1,54.0,9.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-18,2024-05-18,1,1,0.00030395136778115504,1.0,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2519692A__20240331__20240429,INTE2519692A,2024-03-25,2024-05-27,2024-03-31,2024-04-29,1,0,0,0,1,6.0,28.0,34.0,34,30,2024-03-25,2024-05-27,3290,69,69,2024-03-31,2024-04-29,2,2,0.00030395136778115504,0.5,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2415152A__20240329__20240404,IOME2415152A,2024-03-25,2024-05-27,2024-03-29,2024-04-04,1,0,0,0,1,4.0,53.0,57.0,57,7,2024-03-25,2024-05-27,3290,69,69,2024-03-29,2024-04-04,2,1,0.00030395136778115504,0.5,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2424582A__20240518__20240518,INTE2424582A,2024-03-25,2024-05-27,2024-05-18,2024-05-18,1,0,0,0,1,54.0,9.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-18,2024-05-18,2,2,0.00030395136778115504,0.5,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2433751A__20240511__20240511,INTE2433751A,2024-03-25,2024-05-27,2024-05-11,2024-05-11,1,0,0,0,1,47.0,16.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-11,2024-05-11,2,2,0.00030395136778115504,0.5,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2415152A__20240521__20240521,IOME2415152A,2024-03-25,2024-05-27,2024-05-21,2024-05-21,1,0,0,0,1,57.0,6.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-21,2024-05-21,2,2,0.00030395136778115504,0.5,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240521__20240521,IOME2420215A,2024-03-25,2024-05-27,2024-05-21,2024-05-21,1,0,0,0,1,57.0,6.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-21,2024-05-21,2,2,0.00030395136778115504,0.5,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240430__20240501,IOME2420215A,2024-03-25,2024-05-27,2024-04-30,2024-05-01,1,0,0,0,1,36.0,26.0,62.0,62,2,2024-03-25,2024-05-27,3290,69,69,2024-04-30,2024-05-01,3,3,0.00030395136778115504,0.3333333333333333,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2424582A__20240329__20240404,INTE2424582A,2024-03-25,2024-05-27,2024-03-29,2024-04-04,1,0,0,0,1,4.0,53.0,57.0,57,7,2024-03-25,2024-05-27,3290,69,69,2024-03-29,2024-04-04,5,1,0.00030395136778115504,0.2,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2415880A__20240512__20240512,IOME2415880A,2024-03-25,2024-05-27,2024-05-12,2024-05-12,1,0,0,0,1,48.0,15.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-12,2024-05-12,10,4,0.00030395136778115504,0.1,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2411920A__20240329__20240404,IOME2411920A,2024-03-25,2024-05-27,2024-03-29,2024-04-04,1,0,0,0,1,4.0,53.0,57.0,57,7,2024-03-25,2024-05-27,3290,69,69,2024-03-29,2024-04-04,11,3,0.00030395136778115504,0.09090909090909091,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240511__20240511,IOME2420215A,2024-03-25,2024-05-27,2024-05-11,2024-05-11,1,0,0,0,1,47.0,16.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-11,2024-05-11,13,7,0.00030395136778115504,0.07692307692307693,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2424582A__20240511__20240511,INTE2424582A,2024-03-25,2024-05-27,2024-05-11,2024-05-11,1,0,0,0,1,47.0,16.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-11,2024-05-11,14,4,0.00030395136778115504,0.07142857142857142,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE2016904A__20180106__20180205,INTE2016904A,2018-01-15,2018-02-05,2018-01-06,2018-02-05,1,0,0,0,1,9.0,0.0,9.0,9,22,2018-01-15,2018-02-05,3690,60,60,2018-01-06,2018-02-05,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1824833A__20180126__20180206,INTE1824833A,2018-01-15,2018-02-05,2018-01-26,2018-02-06,1,0,0,0,1,11.0,1.0,12.0,12,11,2018-01-15,2018-02-05,3690,60,60,2018-01-26,2018-02-06,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE2101163A__20180124__20180201,INTE2101163A,2018-01-15,2018-02-05,2018-01-24,2018-02-01,1,0,0,0,1,9.0,4.0,13.0,13,9,2018-01-15,2018-02-05,3690,60,60,2018-01-24,2018-02-01,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1922702A__20180130__20180202,INTE1922702A,2018-01-15,2018-02-05,2018-01-30,2018-02-02,1,0,0,0,1,15.0,3.0,18.0,18,4,2018-01-15,2018-02-05,3690,60,60,2018-01-30,2018-02-02,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1813670A__20180129__20180131,INTE1813670A,2018-01-15,2018-02-05,2018-01-29,2018-01-31,1,0,0,0,1,14.0,5.0,19.0,19,3,2018-01-15,2018-02-05,3690,60,60,2018-01-29,2018-01-31,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1817087A__20180122__20180124,INTE1817087A,2018-01-15,2018-02-05,2018-01-22,2018-01-24,1,0,0,0,1,7.0,12.0,19.0,19,3,2018-01-15,2018-02-05,3690,60,60,2018-01-22,2018-01-24,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1818802A__20180121__20180123,INTE1818802A,2018-01-15,2018-02-05,2018-01-21,2018-01-23,1,0,0,0,1,6.0,13.0,19.0,19,3,2018-01-15,2018-02-05,3690,60,60,2018-01-21,2018-01-23,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE2005870A__20180129__20180131,INTE2005870A,2018-01-15,2018-02-05,2018-01-29,2018-01-31,1,0,0,0,1,14.0,5.0,19.0,19,3,2018-01-15,2018-02-05,3690,60,60,2018-01-29,2018-01-31,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1824833A__20180124__20180125,INTE1824833A,2018-01-15,2018-02-05,2018-01-24,2018-01-25,1,0,0,0,1,9.0,11.0,20.0,20,2,2018-01-15,2018-02-05,3690,60,60,2018-01-24,2018-01-25,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE2010310A__20180123__20180124,INTE2010310A,2018-01-15,2018-02-05,2018-01-23,2018-01-24,1,0,0,0,1,8.0,12.0,20.0,20,2,2018-01-15,2018-02-05,3690,60,60,2018-01-23,2018-01-24,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1817087A__20180122__20180122,INTE1817087A,2018-01-15,2018-02-05,2018-01-22,2018-01-22,1,0,0,0,1,7.0,14.0,21.0,21,1,2018-01-15,2018-02-05,3690,60,60,2018-01-22,2018-01-22,1,1,0.00027100271002710027,1.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1808306A__20180122__20180123,INTE1808306A,2018-01-15,2018-02-05,2018-01-22,2018-01-23,1,0,0,0,1,7.0,13.0,20.0,20,2,2018-01-15,2018-02-05,3690,60,60,2018-01-22,2018-01-23,3,2,0.00027100271002710027,0.3333333333333333,1
