jrc_event_id,gaspar_event_uid,cod_nat_catnat,jrc_start_date,jrc_end_date,gaspar_start_date,gaspar_end_date,matched_departments,exact_date_department_matches,start_end_window_unit_matches,cross_start_end_window_unit_matches,expanded_interval_overlap_unit_matches,mean_abs_start_diff_days,mean_abs_end_diff_days,mean_total_abs_date_diff_days,min_total_abs_date_diff_days,max_interval_overlap_days,jrc_event_start_date,jrc_event_end_date,jrc_total_communes,jrc_total_nuts3,jrc_total_departments,gaspar_event_start_date,gaspar_event_end_date,gaspar_total_communes,gaspar_total_departments,jrc_match_share,gaspar_match_share,jrc_match_rank,reciprocal_best_match
WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555,IOME2407754A__20240102__20240103,IOME2407754A,2024-01-01,2024-02-05,2024-01-02,2024-01-03,2,0,0,0,2,1.0,33.0,34.0,34,2,2024-01-01,2024-02-05,1975,45,45,2024-01-02,2024-01-03,5,2,0.044444444444444446,1.0,4,False
WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555,IOME2407754A__20240102__20240102,IOME2407754A,2024-01-01,2024-02-05,2024-01-02,2024-01-02,2,0,0,0,2,1.0,34.0,35.0,35,1,2024-01-01,2024-02-05,1975,45,45,2024-01-02,2024-01-02,2,2,0.044444444444444446,1.0,5,False
WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555,IOME2407004A__20231101__20240115,IOME2407004A,2024-01-01,2024-02-05,2023-11-01,2024-01-15,2,0,0,0,2,61.0,21.0,82.0,82,15,2024-01-01,2024-02-05,1975,45,45,2023-11-01,2024-01-15,79,2,0.044444444444444446,1.0,6,False
WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555,INTE2427051A__20231031__20240114,INTE2427051A,2024-01-01,2024-02-05,2023-10-31,2024-01-14,2,0,0,0,2,62.0,22.0,84.0,84,14,2024-01-01,2024-02-05,1975,45,45,2023-10-31,2024-01-14,8,2,0.044444444444444446,1.0,7,False
WD_MERGE_2018-03-05---2018-04-09_duration_35_days_cluster_365_A0_000792_A_001016_lat_04859_lon_00099_size_0343,INTE1813670A__20180311__20180311,INTE1813670A,2018-03-05,2018-04-09,2018-03-11,2018-03-11,2,0,0,0,2,6.0,29.0,35.0,35,1,2018-03-05,2018-04-09,1386,46,46,2018-03-11,2018-03-11,8,2,0.043478260869565216,1.0,1,True
WD_MERGE_2018-03-05---2018-04-09_duration_35_days_cluster_365_A0_000792_A_001016_lat_04859_lon_00099_size_0343,INTE1817087A__20180412__20180412,INTE1817087A,2018-03-05,2018-04-09,2018-04-12,2018-04-12,2,0,0,0,2,38.0,3.0,41.0,41,0,2018-03-05,2018-04-09,1386,46,46,2018-04-12,2018-04-12,4,2,0.043478260869565216,1.0,2,False
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE1813670A__20180311__20180311,INTE1813670A,2018-02-05,2018-03-12,2018-03-11,2018-03-11,2,0,0,0,2,34.0,1.0,35.0,35,1,2018-02-05,2018-03-12,1647,48,48,2018-03-11,2018-03-11,8,2,0.041666666666666664,1.0,3,False
WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343,INTE1610580A__20160209__20160209,INTE1610580A,2016-02-08,2016-03-21,2016-02-09,2016-02-09,2,0,0,0,2,1.0,41.0,42.0,42,1,2016-02-08,2016-03-21,1894,52,52,2016-02-09,2016-02-09,3,2,0.038461538461538464,1.0,1,True
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2333648A__20231102__20231124,IOME2333648A,2023-10-09,2023-11-27,2023-11-02,2023-11-24,2,0,0,0,2,24.0,3.0,27.0,27,23,2023-10-09,2023-11-27,2204,53,53,2023-11-02,2023-11-24,21,2,0.03773584905660377,1.0,1,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2402725A__20231102__20231124,IOME2402725A,2023-10-09,2023-11-27,2023-11-02,2023-11-24,2,0,0,0,2,24.0,3.0,27.0,27,23,2023-10-09,2023-11-27,2204,53,53,2023-11-02,2023-11-24,7,2,0.03773584905660377,1.0,2,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2407004A__20231102__20231124,IOME2407004A,2023-10-09,2023-11-27,2023-11-02,2023-11-24,2,0,0,0,2,24.0,3.0,27.0,27,23,2023-10-09,2023-11-27,2204,53,53,2023-11-02,2023-11-24,3,2,0.03773584905660377,1.0,3,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2411920A__20231102__20231124,IOME2411920A,2023-10-09,2023-11-27,2023-11-02,2023-11-24,2,0,0,0,2,24.0,3.0,27.0,27,23,2023-10-09,2023-11-27,2204,53,53,2023-11-02,2023-11-24,2,2,0.03773584905660377,1.0,4,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2333648A__20231113__20231124,IOME2333648A,2023-10-09,2023-11-27,2023-11-13,2023-11-24,2,0,0,0,2,35.0,3.0,38.0,38,12,2023-10-09,2023-11-27,2204,53,53,2023-11-13,2023-11-24,308,2,0.03773584905660377,1.0,5,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2330533A__20231102__20231112,IOME2330533A,2023-10-09,2023-11-27,2023-11-02,2023-11-12,2,0,0,0,2,24.0,15.0,39.0,39,11,2023-10-09,2023-11-27,2204,53,53,2023-11-02,2023-11-12,205,2,0.03773584905660377,1.0,6,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2332866A__20231102__20231112,IOME2332866A,2023-10-09,2023-11-27,2023-11-02,2023-11-12,2,0,0,0,2,24.0,15.0,39.0,39,11,2023-10-09,2023-11-27,2204,53,53,2023-11-02,2023-11-12,103,2,0.03773584905660377,1.0,7,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2403657A__20231112__20231115,IOME2403657A,2023-10-09,2023-11-27,2023-11-12,2023-11-15,2,0,0,0,2,34.0,12.0,46.0,46,4,2023-10-09,2023-11-27,2204,53,53,2023-11-12,2023-11-15,2,2,0.03773584905660377,1.0,8,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2410378A__20231028__20231030,IOME2410378A,2023-10-09,2023-11-27,2023-10-28,2023-10-30,2,0,0,0,2,19.0,28.0,47.0,47,3,2023-10-09,2023-11-27,2204,53,53,2023-10-28,2023-10-30,2,2,0.03773584905660377,1.0,9,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2403657A__20231028__20231029,IOME2403657A,2023-10-09,2023-11-27,2023-10-28,2023-10-29,2,0,0,0,2,19.0,29.0,48.0,48,2,2023-10-09,2023-11-27,2204,53,53,2023-10-28,2023-10-29,6,2,0.03773584905660377,1.0,10,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2407754A__20231027__20231028,IOME2407754A,2023-10-09,2023-11-27,2023-10-27,2023-10-28,2,0,0,0,2,18.0,30.0,48.0,48,2,2023-10-09,2023-11-27,2204,53,53,2023-10-27,2023-10-28,2,2,0.03773584905660377,1.0,11,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2407754A__20231028__20231029,IOME2407754A,2023-10-09,2023-11-27,2023-10-28,2023-10-29,2,0,0,0,2,19.0,29.0,48.0,48,2,2023-10-09,2023-11-27,2204,53,53,2023-10-28,2023-10-29,2,2,0.03773584905660377,1.0,12,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2420215A__20231027__20231028,IOME2420215A,2023-10-09,2023-11-27,2023-10-27,2023-10-28,2,0,0,0,2,18.0,30.0,48.0,48,2,2023-10-09,2023-11-27,2204,53,53,2023-10-27,2023-10-28,2,2,0.03773584905660377,1.0,13,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,INTE2427051A__20231031__20240114,INTE2427051A,2023-10-09,2023-11-27,2023-10-31,2024-01-14,2,0,0,0,2,22.0,48.0,70.0,70,28,2023-10-09,2023-11-27,2204,53,53,2023-10-31,2024-01-14,8,2,0.03773584905660377,1.0,14,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2407004A__20231101__20240115,IOME2407004A,2023-10-09,2023-11-27,2023-11-01,2024-01-15,2,0,0,0,2,23.0,49.0,72.0,72,27,2023-10-09,2023-11-27,2204,53,53,2023-11-01,2024-01-15,79,2,0.03773584905660377,1.0,15,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2400969A__20231102__20231124,IOME2400969A,2023-10-09,2023-11-27,2023-11-02,2023-11-24,2,0,0,0,2,24.0,3.0,27.0,27,23,2023-10-09,2023-11-27,2204,53,53,2023-11-02,2023-11-24,21,3,0.03773584905660377,0.6666666666666666,16,False
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2403657A__20231113__20231114,IOME2403657A,2023-10-09,2023-11-27,2023-11-13,2023-11-14,2,0,0,0,2,35.0,13.0,48.0,48,2,2023-10-09,2023-11-27,2204,53,53,2023-11-13,2023-11-14,6,3,0.03773584905660377,0.6666666666666666,17,False
WD_MERGE_2024-02-19---2024-03-18_duration_21_days_cluster_347_A0_000534_A_000577_lat_04734_lon_00149_size_0292,IOME2410378A__20240309__20240310,IOME2410378A,2024-02-19,2024-03-18,2024-03-09,2024-03-10,2,0,0,0,2,19.0,8.0,27.0,27,2,2024-02-19,2024-03-18,1245,54,54,2024-03-09,2024-03-10,5,3,0.037037037037037035,0.6666666666666666,1,True
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,INTE2112076A__20210128__20210129,INTE2112076A,2021-01-11,2021-02-15,2021-01-28,2021-01-29,2,0,0,0,2,17.0,17.0,34.0,34,2,2021-01-11,2021-02-15,3259,56,56,2021-01-28,2021-01-29,2,2,0.03571428571428571,1.0,2,False
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,INTE2118484A__20210201__20210202,INTE2118484A,2021-01-11,2021-02-15,2021-02-01,2021-02-02,2,0,0,0,2,21.0,13.0,34.0,34,2,2021-01-11,2021-02-15,3259,56,56,2021-02-01,2021-02-02,2,2,0.03571428571428571,1.0,3,False
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,INTE2104714A__20210203__20210209,INTE2104714A,2021-01-11,2021-02-15,2021-02-03,2021-02-09,2,0,0,0,2,23.0,6.0,29.0,29,7,2021-01-11,2021-02-15,3259,56,56,2021-02-03,2021-02-09,86,3,0.03571428571428571,0.6666666666666666,4,False
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1826529A__20180120__20180210,INTE1826529A,2018-01-15,2018-02-05,2018-01-20,2018-02-10,2,0,2,0,2,5.0,5.0,10.0,10,17,2018-01-15,2018-02-05,3690,60,60,2018-01-20,2018-02-10,63,2,0.03333333333333333,1.0,7,False
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1810998A__20180122__20180125,INTE1810998A,2018-01-15,2018-02-05,2018-01-22,2018-01-25,2,0,0,0,2,7.0,11.0,18.0,18,4,2018-01-15,2018-02-05,3690,60,60,2018-01-22,2018-01-25,2,2,0.03333333333333333,1.0,8,False
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1810998A__20180121__20180123,INTE1810998A,2018-01-15,2018-02-05,2018-01-21,2018-01-23,2,0,0,0,2,6.0,13.0,19.0,19,3,2018-01-15,2018-02-05,3690,60,60,2018-01-21,2018-01-23,2,2,0.03333333333333333,1.0,9,False
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1810998A__20180123__20180125,INTE1810998A,2018-01-15,2018-02-05,2018-01-23,2018-01-25,2,0,0,0,2,8.0,11.0,19.0,19,3,2018-01-15,2018-02-05,3690,60,60,2018-01-23,2018-01-25,3,2,0.03333333333333333,1.0,10,False
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1810998A__20180124__20180126,INTE1810998A,2018-01-15,2018-02-05,2018-01-24,2018-01-26,2,0,0,0,2,9.0,10.0,19.0,19,3,2018-01-15,2018-02-05,3690,60,60,2018-01-24,2018-01-26,2,2,0.03333333333333333,1.0,11,False
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1808306A__20180122__20180123,INTE1808306A,2018-01-15,2018-02-05,2018-01-22,2018-01-23,2,0,0,0,2,7.0,13.0,20.0,20,2,2018-01-15,2018-02-05,3690,60,60,2018-01-22,2018-01-23,3,2,0.03333333333333333,1.0,12,False
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1810998A__20180123__20180124,INTE1810998A,2018-01-15,2018-02-05,2018-01-23,2018-01-24,2,0,0,0,2,8.0,12.0,20.0,20,2,2018-01-15,2018-02-05,3690,60,60,2018-01-23,2018-01-24,6,2,0.03333333333333333,1.0,13,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2519692A__20240331__20240429,INTE2519692A,2024-03-25,2024-05-27,2024-03-31,2024-04-29,2,0,0,0,2,6.0,28.0,34.0,34,30,2024-03-25,2024-05-27,3290,69,69,2024-03-31,2024-04-29,2,2,0.028985507246376812,1.0,14,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2411920A__20240330__20240405,IOME2411920A,2024-03-25,2024-05-27,2024-03-30,2024-04-05,2,0,0,0,2,5.0,52.0,57.0,57,7,2024-03-25,2024-05-27,3290,69,69,2024-03-30,2024-04-05,9,2,0.028985507246376812,1.0,15,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2430293A__20240330__20240331,INTE2430293A,2024-03-25,2024-05-27,2024-03-30,2024-03-31,2,0,0,0,2,5.0,57.0,62.0,62,2,2024-03-25,2024-05-27,3290,69,69,2024-03-30,2024-03-31,4,2,0.028985507246376812,1.0,16,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2415880A__20240501__20240502,IOME2415880A,2024-03-25,2024-05-27,2024-05-01,2024-05-02,2,0,0,0,2,37.0,25.0,62.0,62,2,2024-03-25,2024-05-27,3290,69,69,2024-05-01,2024-05-02,5,2,0.028985507246376812,1.0,17,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2424582A__20240504__20240504,INTE2424582A,2024-03-25,2024-05-27,2024-05-04,2024-05-04,2,0,0,0,2,40.0,23.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-04,2024-05-04,2,2,0.028985507246376812,1.0,18,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2424582A__20240517__20240517,INTE2424582A,2024-03-25,2024-05-27,2024-05-17,2024-05-17,2,0,0,0,2,53.0,10.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-17,2024-05-17,3,2,0.028985507246376812,1.0,19,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2424582A__20240518__20240518,INTE2424582A,2024-03-25,2024-05-27,2024-05-18,2024-05-18,2,0,0,0,2,54.0,9.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-18,2024-05-18,2,2,0.028985507246376812,1.0,20,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2433751A__20240511__20240511,INTE2433751A,2024-03-25,2024-05-27,2024-05-11,2024-05-11,2,0,0,0,2,47.0,16.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-11,2024-05-11,2,2,0.028985507246376812,1.0,21,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2415152A__20240521__20240521,IOME2415152A,2024-03-25,2024-05-27,2024-05-21,2024-05-21,2,0,0,0,2,57.0,6.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-21,2024-05-21,2,2,0.028985507246376812,1.0,22,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2415880A__20240523__20240523,IOME2415880A,2024-03-25,2024-05-27,2024-05-23,2024-05-23,2,0,0,0,2,59.0,4.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-23,2024-05-23,4,2,0.028985507246376812,1.0,23,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240501__20240501,IOME2420215A,2024-03-25,2024-05-27,2024-05-01,2024-05-01,2,0,0,0,2,37.0,26.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-01,2024-05-01,3,2,0.028985507246376812,1.0,24,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2421328A__20240523__20240523,IOME2421328A,2024-03-25,2024-05-27,2024-05-23,2024-05-23,2,0,0,0,2,59.0,4.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-23,2024-05-23,2,2,0.028985507246376812,1.0,25,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240601__20240601,IOME2420215A,2024-03-25,2024-05-27,2024-06-01,2024-06-01,2,0,0,0,2,68.0,5.0,73.0,73,0,2024-03-25,2024-05-27,3290,69,69,2024-06-01,2024-06-01,13,2,0.028985507246376812,1.0,26,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240601__20240602,IOME2420215A,2024-03-25,2024-05-27,2024-06-01,2024-06-02,2,0,0,0,2,68.0,6.0,74.0,74,0,2024-03-25,2024-05-27,3290,69,69,2024-06-01,2024-06-02,2,2,0.028985507246376812,1.0,27,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2415152A__20240512__20240512,IOME2415152A,2024-03-25,2024-05-27,2024-05-12,2024-05-12,2,0,0,0,2,48.0,15.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-12,2024-05-12,29,4,0.028985507246376812,0.5,28,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240520__20240520,IOME2420215A,2024-03-25,2024-05-27,2024-05-20,2024-05-20,2,0,0,0,2,56.0,7.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-20,2024-05-20,4,4,0.028985507246376812,0.5,29,False
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,IOME2420215A__20240523__20240523,IOME2420215A,2024-03-25,2024-05-27,2024-05-23,2024-05-23,2,0,0,0,2,59.0,4.0,63.0,63,1,2024-03-25,2024-05-27,3290,69,69,2024-05-23,2024-05-23,7,4,0.028985507246376812,0.5,30,False
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,INTE1835008A__20180115__20180205,INTE1835008A,2018-01-15,2018-02-05,2018-01-15,2018-02-05,1,1,1,0,1,0.0,0.0,0.0,0,22,2018-01-15,2018-02-05,3690,60,60,2018-01-15,2018-02-05,1,1,0.016666666666666666,1.0,14,False
WD_MERGE_2017-08-28---2017-09-04_duration_7_days_cluster_209_A0_000001_A_000001_lat_04469_lon_-0071_size_0006,INTE1727357A__20170827__20170827,INTE1727357A,2017-08-28,2017-09-04,2017-08-27,2017-08-27,1,0,0,0,1,1.0,8.0,9.0,9,0,2017-08-28,2017-09-04,7,1,1,2017-08-27,2017-08-27,1,1,1.0,1.0,1,True
WD_MERGE_2015-04-27---2015-06-08_duration_35_days_cluster_091_A0_000792_A_000893_lat_03855_lon_-0501_size_0313,INTE1523044A__20150611__20150613,INTE1523044A,2015-04-27,2015-06-08,2015-06-11,2015-06-13,1,0,0,0,1,45.0,5.0,50.0,50,0,2015-04-27,2015-06-08,4,1,1,2015-06-11,2015-06-13,1,1,1.0,1.0,1,True
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,INTE2501371A__20240114__20240214,INTE2501371A,2024-01-01,2024-04-01,2024-01-14,2024-02-14,1,0,0,0,1,13.0,47.0,60.0,60,32,2024-01-01,2024-04-01,7,1,1,2024-01-14,2024-02-14,1,1,1.0,1.0,1,True
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,INTE2517855A__20240227__20240307,INTE2517855A,2024-01-01,2024-04-01,2024-02-27,2024-03-07,1,0,0,0,1,57.0,25.0,82.0,82,10,2024-01-01,2024-04-01,7,1,1,2024-02-27,2024-03-07,1,1,1.0,1.0,2,False
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,IOME2411920A__20231227__20240115,IOME2411920A,2024-01-01,2024-04-01,2023-12-27,2024-01-15,1,0,0,0,1,5.0,77.0,82.0,82,15,2024-01-01,2024-04-01,7,1,1,2023-12-27,2024-01-15,1,1,1.0,1.0,3,False
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,IOME2403657A__20231227__20240111,IOME2403657A,2024-01-01,2024-04-01,2023-12-27,2024-01-11,1,0,0,0,1,5.0,81.0,86.0,86,11,2024-01-01,2024-04-01,7,1,1,2023-12-27,2024-01-11,1,1,1.0,1.0,4,False
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,IOME2407004A__20231227__20240111,IOME2407004A,2024-01-01,2024-04-01,2023-12-27,2024-01-11,1,0,0,0,1,5.0,81.0,86.0,86,11,2024-01-01,2024-04-01,7,1,1,2023-12-27,2024-01-11,4,1,1.0,1.0,5,False
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,IOME2410378A__20231227__20240111,IOME2410378A,2024-01-01,2024-04-01,2023-12-27,2024-01-11,1,0,0,0,1,5.0,81.0,86.0,86,11,2024-01-01,2024-04-01,7,1,1,2023-12-27,2024-01-11,2,1,1.0,1.0,6,False
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,IOME2410378A__20240226__20240301,IOME2410378A,2024-01-01,2024-04-01,2024-02-26,2024-03-01,1,0,0,0,1,56.0,31.0,87.0,87,5,2024-01-01,2024-04-01,7,1,1,2024-02-26,2024-03-01,1,1,1.0,1.0,7,False
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,IOME2413412A__20240226__20240228,IOME2413412A,2024-01-01,2024-04-01,2024-02-26,2024-02-28,1,0,0,0,1,56.0,33.0,89.0,89,3,2024-01-01,2024-04-01,7,1,1,2024-02-26,2024-02-28,1,1,1.0,1.0,8,False
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,IOME2407004A__20231221__20240111,IOME2407004A,2024-01-01,2024-04-01,2023-12-21,2024-01-11,1,0,0,0,1,11.0,81.0,92.0,92,11,2024-01-01,2024-04-01,7,1,1,2023-12-21,2024-01-11,1,1,1.0,1.0,9,False
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,INTE2430293A__20240408__20240408,INTE2430293A,2024-01-01,2024-04-01,2024-04-08,2024-04-08,1,0,0,0,1,98.0,7.0,105.0,105,0,2024-01-01,2024-04-01,7,1,1,2024-04-08,2024-04-08,1,1,1.0,1.0,10,False
WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189,INTE2511307A__20231031__20240114,INTE2511307A,2024-01-01,2024-04-01,2023-10-31,2024-01-14,1,0,0,0,1,62.0,78.0,140.0,140,14,2024-01-01,2024-04-01,7,1,1,2023-10-31,2024-01-14,1,1,1.0,1.0,11,False
WD_MERGE_2016-05-23---2016-05-30_duration_7_days_cluster_107_A0_000001_A_000001_lat_04838_lon_-0485_size_0004,INTE1625246A__20160526__20160526,INTE1625246A,2016-05-23,2016-05-30,2016-05-26,2016-05-26,1,0,1,1,1,3.0,4.0,7.0,7,1,2016-05-23,2016-05-30,4,1,1,2016-05-26,2016-05-26,3,2,1.0,0.5,1,True
WD_MERGE_2018-07-02---2018-07-23_duration_21_days_cluster_130_A0_000031_A_000040_lat_05104_lon_-0076_size_0057,INTE1824833A__20180701__20180702,INTE1824833A,2018-07-02,2018-07-23,2018-07-01,2018-07-02,1,0,0,0,1,1.0,21.0,22.0,22,1,2018-07-02,2018-07-23,4,1,1,2018-07-01,2018-07-02,3,2,1.0,0.5,1,True
