event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,ITH53,Reggio nell’Emilia,684.0,49176,19670400.0,12
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,ITH54,Modena,95.0,9631,3852400.0,13
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,ITH55,Bologna,438.0,53674,21469600.0,16
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,ITH56,Ferrara,219.0,27220,10888000.0,7
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,ITH57,Ravenna,32.0,4944,1977600.0,6
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,ITH58,Forlì-Cesena,21.0,143,57200.0,1
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,NL,Nederland,NL3,West-Nederland,NL34,Zeeland,NL341,Zeeuwsch-Vlaanderen,251.0,8094,3237600.0,3
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,NL,Nederland,NL3,West-Nederland,NL34,Zeeland,NL342,Overig Zeeland,440.0,2998,1199200.0,5
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,NL,Nederland,NL3,West-Nederland,NL36,Zuid-Holland,NL366,Groot-Rijnmond,196.0,11,4400.0,2
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,NL,Nederland,NL4,Zuid-Nederland,NL41,Noord-Brabant,NL411,West-Noord-Brabant,139.0,653,261200.0,2
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,RS,Srbija/Сpбија,RS1,Србија - север ,RS12,Регион Војводине,RS121,Западнобачка област,43.0,588,235200.0,3
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,RS,Srbija/Сpбија,RS1,Србија - север ,RS12,Регион Војводине,RS123,Јужнобачка област,45.0,2858,1143200.0,3
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,RS,Srbija/Сpбија,RS1,Србија - север ,RS12,Регион Војводине,RS125,Севернобачка област,429.0,591,236400.0,2
WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555,WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-09-23---2024-11-11_duration_35_days_cluster_367_A0_000578_A_000623_lat_04898_lon_00513_size_0555.tif,2024,2024-09-23,2024-11-11,35,367,578,623,4898,513,555,RS,Srbija/Сpбија,RS2,Србија - југ ,RS21,Регион Шумадије и Западне Србије,RS213,Мачванска област,80.0,650,260000.0,1
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097.tif,2024,2024-10-07,2024-10-14,7,227,62,69,6505,1810,97,SE,Sverige,SE3,Norra Sverige,SE32,Mellersta Norrland,SE321,Västernorrlands län,153.0,7154,2861600.0,2
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097.tif,2024,2024-10-07,2024-10-14,7,227,62,69,6505,1810,97,SE,Sverige,SE3,Norra Sverige,SE32,Mellersta Norrland,SE322,Jämtlands län,833.0,13140,5256000.0,2
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097.tif,2024,2024-10-07,2024-10-14,7,227,62,69,6505,1810,97,SE,Sverige,SE3,Norra Sverige,SE33,Övre Norrland,SE331,Västerbottens län,1304.0,99816,39926400.0,15
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_227_A0_000062_A_000069_lat_06505_lon_01810_size_0097.tif,2024,2024-10-07,2024-10-14,7,227,62,69,6505,1810,97,SE,Sverige,SE3,Norra Sverige,SE33,Övre Norrland,SE332,Norrbottens län,229.0,52636,21054400.0,6
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO1,Macroregiunea Unu,RO12,Centru,RO123,Covasna,83.0,4212,1684800.0,4
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO2,Macroregiunea Doi,RO21,Nord-Est,RO211,Bacău,88.0,441,176400.0,6
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO2,Macroregiunea Doi,RO21,Nord-Est,RO216,Vaslui,50.0,77,30800.0,1
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO2,Macroregiunea Doi,RO22,Sud-Est,RO221,Brăila,67.0,6989,2795600.0,12
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO2,Macroregiunea Doi,RO22,Sud-Est,RO222,Buzău,121.0,3225,1290000.0,5
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO2,Macroregiunea Doi,RO22,Sud-Est,RO223,Constanţa,89.0,1538,615200.0,2
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO2,Macroregiunea Doi,RO22,Sud-Est,RO224,Galaţi,120.0,12669,5067600.0,13
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO2,Macroregiunea Doi,RO22,Sud-Est,RO225,Tulcea,369.0,52022,20808800.0,14
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO2,Macroregiunea Doi,RO22,Sud-Est,RO226,Vrancea,116.0,231,92400.0,3
WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061,WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-14_duration_7_days_cluster_229_A0_000047_A_000052_lat_04528_lon_02892_size_0061.tif,2024,2024-10-07,2024-10-14,7,229,47,52,4528,2892,61,RO,România,RO3,Macroregiunea Trei,RO31,Sud-Muntenia,RO315,Ialomiţa,28.0,1962,784800.0,2
WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091,WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,2024,2024-10-07,2024-10-21,14,226,9,9,4785,-287,91,FR,France,FRG,Pays de la Loire,FRG0,Pays de la Loire,FRG01,Loire-Atlantique,126.0,5850,2340000.0,12
WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091,WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,2024,2024-10-07,2024-10-21,14,226,9,9,4785,-287,91,FR,France,FRG,Pays de la Loire,FRG0,Pays de la Loire,FRG05,Vendée,48.0,151,60400.0,3
WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091,WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,2024,2024-10-07,2024-10-21,14,226,9,9,4785,-287,91,FR,France,FRH,Bretagne,FRH0,Bretagne,FRH01,Côtes-d’Armor,143.0,1239,495600.0,7
WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091,WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,2024,2024-10-07,2024-10-21,14,226,9,9,4785,-287,91,FR,France,FRH,Bretagne,FRH0,Bretagne,FRH02,Finistère,326.0,109,43600.0,1
WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091,WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-21_duration_14_days_cluster_226_A0_000009_A_000009_lat_04785_lon_-0287_size_0091.tif,2024,2024-10-07,2024-10-21,14,226,9,9,4785,-287,91,FR,France,FRH,Bretagne,FRH0,Bretagne,FRH04,Morbihan,303.0,2436,974400.0,28
WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147,WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,2024,2024-10-07,2024-10-28,21,225,49,52,4056,-50,147,ES,España,ES4,Centro (ES),ES41,Castilla y León,ES412,Burgos,293.0,262,104800.0,1
WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147,WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,2024,2024-10-07,2024-10-28,21,225,49,52,4056,-50,147,ES,España,ES5,Este,ES51,Cataluña,ES514,Tarragona,67.0,6732,2692800.0,5
WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147,WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,2024,2024-10-07,2024-10-28,21,225,49,52,4056,-50,147,ES,España,ES5,Este,ES52,Comunitat Valenciana ,ES522,Castellón/Castelló,15.0,79,31600.0,2
WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147,WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,2024,2024-10-07,2024-10-28,21,225,49,52,4056,-50,147,ES,España,ES5,Este,ES52,Comunitat Valenciana ,ES523,Valencia/València,86.0,87517,35006800.0,10
WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147,WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,2024,2024-10-07,2024-10-28,21,225,49,52,4056,-50,147,FR,France,FRI,Nouvelle-Aquitaine,FRI1,Aquitaine,FRI13,Landes,200.0,28503,11401200.0,26
WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147,WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_225_A0_000049_A_000052_lat_04056_lon_-0050_size_0147.tif,2024,2024-10-07,2024-10-28,21,225,49,52,4056,-50,147,FR,France,FRI,Nouvelle-Aquitaine,FRI1,Aquitaine,FRI15,Pyrénées-Atlantiques,188.0,6421,2568400.0,18
WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_228_A0_000085_A_000109_lat_05403_lon_02932_size_0090,WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_228_A0_000085_A_000109_lat_05403_lon_02932_size_0090.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_228_A0_000085_A_000109_lat_05403_lon_02932_size_0090.tif,2024,2024-10-07,2024-10-28,21,228,85,109,5403,2932,90,LT,Lietuva,LT0,Lietuva,LT01,Sostinės regionas,LT011,Vilniaus apskritis,261.0,1611,644400.0,3
WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_228_A0_000085_A_000109_lat_05403_lon_02932_size_0090,WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_228_A0_000085_A_000109_lat_05403_lon_02932_size_0090.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_228_A0_000085_A_000109_lat_05403_lon_02932_size_0090.tif,2024,2024-10-07,2024-10-28,21,228,85,109,5403,2932,90,LT,Lietuva,LT0,Lietuva,LT02,Vidurio ir vakarų Lietuvos regionas ,LT021,Alytaus apskritis,296.0,457,182800.0,1
WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_228_A0_000085_A_000109_lat_05403_lon_02932_size_0090,WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_228_A0_000085_A_000109_lat_05403_lon_02932_size_0090.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-10-07---2024-10-28_duration_21_days_cluster_228_A0_000085_A_000109_lat_05403_lon_02932_size_0090.tif,2024,2024-10-07,2024-10-28,21,228,85,109,5403,2932,90,LT,Lietuva,LT0,Lietuva,LT02,Vidurio ir vakarų Lietuvos regionas ,LT029,Utenos apskritis,30.0,136,54400.0,1
