event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,nuts1_code,nuts1_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,HU,Magyarország,HU3,Alföld és Észak,437.0,5376,2150400.0,17
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,IT,Italia,ITC,Nord-Ovest,6686.0,42492,16996800.0,117
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,IT,Italia,ITH,Nord-Est,1992.0,40870,16348000.0,88
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,LU,Luxembourg,LU0,Luxembourg,307.0,744,297600.0,3
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,NL,Nederland,NL4,Zuid-Nederland,401.0,2360,944000.0,7
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,PL,Polska,PL4,Makroregion północno-zachodni,4282.0,299501,119800400.0,72
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,PL,Polska,PL6,Makroregion północny,325.0,83707,33482800.0,23
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,PL,Polska,PL7,Makroregion centralny,422.0,76369,30547600.0,42
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,PL,Polska,PL8,Makroregion wschodni,126.0,1044,417600.0,2
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,PL,Polska,PL9,Makroregion województwo mazowieckie,320.0,18383,7353200.0,28
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,RO,România,RO1,Macroregiunea Unu,142.0,9046,3618400.0,6
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,SI,Slovenija,SI0,Slovenija,313.0,48877,19550800.0,18
WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294,WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-03-25---2024-05-27_duration_56_days_cluster_352_A0_004362_A_004851_lat_05011_lon_01451_size_0294.tif,2024,2024-03-25,2024-05-27,56,352,4362,4851,5011,1451,294,SK,Slovensko,SK0,Slovensko,1554.0,1629391,651756400.0,546
WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164,WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164.tif,2024,2024-04-01,2024-04-15,14,42,57,61,4104,-396,164,ES,España,ES1,Noroeste,1553.0,1733,693200.0,4
WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164,WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164.tif,2024,2024-04-01,2024-04-15,14,42,57,61,4104,-396,164,ES,España,ES3,Comunidad de Madrid,703.0,6722,2688800.0,11
WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164,WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164.tif,2024,2024-04-01,2024-04-15,14,42,57,61,4104,-396,164,ES,España,ES4,Centro (ES),6784.0,126666,50666400.0,225
WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164,WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164.tif,2024,2024-04-01,2024-04-15,14,42,57,61,4104,-396,164,FR,France,FRI,Nouvelle-Aquitaine,124.0,18531,7412400.0,26
WD_MERGE_2024-04-01---2024-04-29_duration_28_days_cluster_359_A0_015743_A_017066_lat_06592_lon_03516_size_0168,WD_MERGE_2024-04-01---2024-04-29_duration_28_days_cluster_359_A0_015743_A_017066_lat_06592_lon_03516_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-04-29_duration_28_days_cluster_359_A0_015743_A_017066_lat_06592_lon_03516_size_0168.tif,2024,2024-04-01,2024-04-29,28,359,15743,17066,6592,3516,168,FI,Suomi/Finland,FI1,Manner-Suomi,6184.0,1442037,576814800.0,19
WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558,WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,2024,2024-04-01,2024-05-06,35,358,2405,2640,5646,3084,558,EE,Eesti,EE0,Eesti,13.0,95,38000.0,2
WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558,WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,2024,2024-04-01,2024-05-06,35,358,2405,2640,5646,3084,558,FI,Suomi/Finland,FI1,Manner-Suomi,2797.0,1376854,550741600.0,41
WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558,WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,2024,2024-04-01,2024-05-06,35,358,2405,2640,5646,3084,558,LT,Lietuva,LT0,Lietuva,579.0,45490,18196000.0,30
WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558,WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,2024,2024-04-01,2024-05-06,35,358,2405,2640,5646,3084,558,LV,Latvija,LV0,Latvija,994.0,44456,17782400.0,12
WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558,WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,2024,2024-04-01,2024-05-06,35,358,2405,2640,5646,3084,558,PL,Polska,PL6,Makroregion północny,50.0,1882,752800.0,1
WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558,WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-05-06_duration_35_days_cluster_358_A0_002405_A_002640_lat_05646_lon_03084_size_0558.tif,2024,2024-04-01,2024-05-06,35,358,2405,2640,5646,3084,558,PL,Polska,PL8,Makroregion wschodni,135.0,14088,5635200.0,9
WD_MERGE_2024-04-01---2024-05-13_duration_42_days_cluster_041_A0_000093_A_000099_lat_03695_lon_-0622_size_0015,WD_MERGE_2024-04-01---2024-05-13_duration_42_days_cluster_041_A0_000093_A_000099_lat_03695_lon_-0622_size_0015.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-01---2024-05-13_duration_42_days_cluster_041_A0_000093_A_000099_lat_03695_lon_-0622_size_0015.tif,2024,2024-04-01,2024-05-13,42,41,93,99,3695,-622,15,ES,España,ES6,Sur,985.0,248755,99502000.0,38
WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_047_A0_000022_A_000025_lat_04035_lon_-0863_size_0035,WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_047_A0_000022_A_000025_lat_04035_lon_-0863_size_0035.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_047_A0_000022_A_000025_lat_04035_lon_-0863_size_0035.tif,2024,2024-04-08,2024-04-15,7,47,22,25,4035,-863,35,ES,España,ES4,Centro (ES),980.0,274,109600.0,4
WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_047_A0_000022_A_000025_lat_04035_lon_-0863_size_0035,WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_047_A0_000022_A_000025_lat_04035_lon_-0863_size_0035.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_047_A0_000022_A_000025_lat_04035_lon_-0863_size_0035.tif,2024,2024-04-08,2024-04-15,7,47,22,25,4035,-863,35,PT,Portugal,PT1,Continente,1152.0,61926,24770400.0,37
WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_048_A0_000022_A_000025_lat_05336_lon_-0807_size_0011,WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_048_A0_000022_A_000025_lat_05336_lon_-0807_size_0011.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_048_A0_000022_A_000025_lat_05336_lon_-0807_size_0011.tif,2024,2024-04-08,2024-04-15,7,48,22,25,5336,-807,11,IE,Éire/Ireland,IE0,Ireland,309.0,62092,24836800.0,30
WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_050_A0_000006_A_000007_lat_04801_lon_02602_size_0005,WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_050_A0_000006_A_000007_lat_04801_lon_02602_size_0005.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-04-15_duration_7_days_cluster_050_A0_000006_A_000007_lat_04801_lon_02602_size_0005.tif,2024,2024-04-08,2024-04-15,7,50,6,7,4801,2602,5,RO,România,RO2,Macroregiunea Doi,327.0,2966,1186400.0,9
WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229,WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,2024,2024-04-08,2024-05-06,21,357,31935,34568,6665,2812,229,EE,Eesti,EE0,Eesti,166.0,98722,39488800.0,13
WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229,WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,2024,2024-04-08,2024-05-06,21,357,31935,34568,6665,2812,229,FI,Suomi/Finland,FI1,Manner-Suomi,17688.0,44545300,17818120000.0,180
WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229,WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,2024,2024-04-08,2024-05-06,21,357,31935,34568,6665,2812,229,FI,Suomi/Finland,FI2,Åland,16.0,8,3200.0,3
WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229,WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,2024,2024-04-08,2024-05-06,21,357,31935,34568,6665,2812,229,NO,Norge,NO0,Norge,6572.0,1612525,645010000.0,10
WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229,WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,2024,2024-04-08,2024-05-06,21,357,31935,34568,6665,2812,229,SE,Sverige,SE1,Östra Sverige,235.0,111162,44464800.0,29
WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229,WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,2024,2024-04-08,2024-05-06,21,357,31935,34568,6665,2812,229,SE,Sverige,SE2,Södra Sverige,500.0,86431,34572400.0,30
WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229,WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-05-06_duration_21_days_cluster_357_A0_031935_A_034568_lat_06665_lon_02812_size_0229.tif,2024,2024-04-08,2024-05-06,21,357,31935,34568,6665,2812,229,SE,Sverige,SE3,Norra Sverige,6400.0,8696518,3478607200.0,62
WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276,WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,2024,2024-04-08,2024-06-24,77,51,1720,1944,3969,2916,276,AL,Shqipëria,AL0,Shqipëria,306.0,3533,1413200.0,8
WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276,WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,2024,2024-04-08,2024-06-24,77,51,1720,1944,3969,2916,276,BG,България ,BG3,Северна и Югоизточна България,603.0,26524,10609600.0,27
WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276,WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,2024,2024-04-08,2024-06-24,77,51,1720,1944,3969,2916,276,BG,България ,BG4,Югозападна и Южна централна България,1050.0,205345,82138000.0,23
WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276,WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,2024,2024-04-08,2024-06-24,77,51,1720,1944,3969,2916,276,EL,Ελλάδα ,EL5,Βόρεια Ελλάδα,3314.0,207577,83030800.0,74
WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276,WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,2024,2024-04-08,2024-06-24,77,51,1720,1944,3969,2916,276,EL,Ελλάδα ,EL6,Κεντρική Ελλάδα,254.0,119724,47889600.0,11
WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276,WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,2024,2024-04-08,2024-06-24,77,51,1720,1944,3969,2916,276,MK,Северна Македонија,MK0,Северна Македонија,138.0,47283,18913200.0,11
WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276,WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,2024,2024-04-08,2024-06-24,77,51,1720,1944,3969,2916,276,RO,România,RO2,Macroregiunea Doi,1156.0,2676,1070400.0,5
WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276,WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,2024,2024-04-08,2024-06-24,77,51,1720,1944,3969,2916,276,RO,România,RO3,Macroregiunea Trei,556.0,33247,13298800.0,62
WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276,WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,2024,2024-04-08,2024-06-24,77,51,1720,1944,3969,2916,276,RO,România,RO4,Macroregiunea Patru,119.0,2656,1062400.0,12
