event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2018-01-01---2018-03-05_duration_63_days_cluster_350_A0_000423_A_000524_lat_05321_lon_-0559_size_0201,WD_MERGE_2018-01-01---2018-03-05_duration_63_days_cluster_350_A0_000423_A_000524_lat_05321_lon_-0559_size_0201.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-05_duration_63_days_cluster_350_A0_000423_A_000524_lat_05321_lon_-0559_size_0201.tif,2018,2018-01-01,2018-03-05,63,350,423,524,5321,-559,201,NL,Nederland,NL4,Zuid-Nederland,NL41,Noord-Brabant,223.0,2008,803200.0,3
WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221,WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,2018,2018-01-01,2018-03-12,70,355,556,625,4252,2752,221,BG,България ,BG3,Северна и Югоизточна България,BG32,Северен централен,219.0,752,300800.0,3
WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221,WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,2018,2018-01-01,2018-03-12,70,355,556,625,4252,2752,221,BG,България ,BG4,Югозападна и Южна централна България,BG42,Южен централен,28.0,877,350800.0,2
WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221,WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,2018,2018-01-01,2018-03-12,70,355,556,625,4252,2752,221,EL,Ελλάδα ,EL5,Βόρεια Ελλάδα,EL51,"Aνατολική Μακεδονία, Θράκη",1197.0,123572,49428800.0,38
WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221,WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,2018,2018-01-01,2018-03-12,70,355,556,625,4252,2752,221,RO,România,RO2,Macroregiunea Doi,RO21,Nord-Est,805.0,1059,423600.0,4
WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221,WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,2018,2018-01-01,2018-03-12,70,355,556,625,4252,2752,221,RO,România,RO2,Macroregiunea Doi,RO22,Sud-Est,1602.0,452696,181078400.0,113
WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221,WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,2018,2018-01-01,2018-03-12,70,355,556,625,4252,2752,221,RO,România,RO3,Macroregiunea Trei,RO31,Sud-Muntenia,400.0,47457,18982800.0,33
WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221,WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-12_duration_70_days_cluster_355_A0_000556_A_000625_lat_04252_lon_02752_size_0221.tif,2018,2018-01-01,2018-03-12,70,355,556,625,4252,2752,221,RO,România,RO3,Macroregiunea Trei,RO32,Bucureşti-Ilfov,24.0,104,41600.0,1
WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089,WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,2018,2018-01-01,2018-03-19,63,354,2540,4799,6337,3563,89,EE,Eesti,EE0,Eesti,EE00,Eesti,56.0,2868,1147200.0,6
WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089,WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,2018,2018-01-01,2018-03-19,63,354,2540,4799,6337,3563,89,FI,Suomi/Finland,FI1,Manner-Suomi,FI19,Länsi-Suomi,165.0,11203,4481200.0,21
WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089,WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,2018,2018-01-01,2018-03-19,63,354,2540,4799,6337,3563,89,FI,Suomi/Finland,FI1,Manner-Suomi,FI1C,Etelä-Suomi,49.0,1869,747600.0,5
WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089,WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,2018,2018-01-01,2018-03-19,63,354,2540,4799,6337,3563,89,FI,Suomi/Finland,FI1,Manner-Suomi,FI1D,Pohjois- ja Itä-Suomi,897.0,282241,112896400.0,32
WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089,WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-01---2018-03-19_duration_63_days_cluster_354_A0_002540_A_004799_lat_06337_lon_03563_size_0089.tif,2018,2018-01-01,2018-03-19,63,354,2540,4799,6337,3563,89,SE,Sverige,SE3,Norra Sverige,SE33,Övre Norrland,469.0,124833,49933200.0,7
WD_MERGE_2018-01-15---2018-01-22_duration_7_days_cluster_009_A0_000019_A_000031_lat_04059_lon_-0867_size_0021,WD_MERGE_2018-01-15---2018-01-22_duration_7_days_cluster_009_A0_000019_A_000031_lat_04059_lon_-0867_size_0021.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-01-22_duration_7_days_cluster_009_A0_000019_A_000031_lat_04059_lon_-0867_size_0021.tif,2018,2018-01-15,2018-01-22,7,9,19,31,4059,-867,21,PT,Portugal,PT1,Continente,PT19,Centro (PT),632.0,70834,28333600.0,32
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,AT,Österreich,AT1,Ostösterreich,AT11,Burgenland,78.0,13362,5344800.0,11
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,AT,Österreich,AT1,Ostösterreich,AT12,Niederösterreich,27.0,133,53200.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,BE,Belgique/België,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,200.0,2018,807200.0,3
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,BE,Belgique/België,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,395.0,679,271600.0,4
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,BE,Belgique/België,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,38.0,119,47600.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,BE,Belgique/België,BE3,Région wallonne,BE31,Prov. Brabant wallon,103.0,154,61600.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,BE,Belgique/België,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),441.0,1261,504400.0,2
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH01,Région lémanique,3857.0,18566,7426400.0,16
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,275.0,517,206800.0,2
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE1,Baden-Württemberg,DE11,Stuttgart,793.0,2146,858400.0,8
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE1,Baden-Württemberg,DE12,Karlsruhe,411.0,3105,1242000.0,10
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE1,Baden-Württemberg,DE13,Freiburg,52.0,578,231200.0,2
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE1,Baden-Württemberg,DE14,Tübingen,134.0,293,117200.0,1
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE2,Bayern,DE21,Oberbayern,82.0,964,385600.0,3
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE2,Bayern,DE22,Niederbayern,659.0,12541,5016400.0,19
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE2,Bayern,DE23,Oberpfalz,539.0,2714,1085600.0,7
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE2,Bayern,DE25,Mittelfranken,319.0,48549,19419600.0,29
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE2,Bayern,DE27,Schwaben,364.0,12825,5130000.0,16
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE4,Brandenburg,DE40,Brandenburg,147.0,709,283600.0,5
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE7,Hessen,DE71,Darmstadt,477.0,10206,4082400.0,16
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DE7,Hessen,DE72,Gießen,46.0,1308,523200.0,2
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DEB,Rheinland-Pfalz,DEB3,Rheinhessen-Pfalz,334.0,14169,5667600.0,12
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DEC,Saarland,DEC0,Saarland,79.0,5256,2102400.0,4
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,DE,Deutschland,DED,Sachsen,DED2,Dresden,174.0,484,193600.0,3
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,FR,France,FR1,Ile-de-France,FR10,Ile-de-France,1498.0,123642,49456800.0,177
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,FR,France,FRB,Centre — Val de Loire,FRB0,Centre — Val de Loire,1501.0,51523,20609200.0,112
WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168,WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2018\WD_MERGE_2018-01-15---2018-02-05_duration_21_days_cluster_356_A0_001736_A_002252_lat_04804_lon_00395_size_0168.tif,2018,2018-01-15,2018-02-05,21,356,1736,2252,4804,395,168,FR,France,FRC,Bourgogne-Franche-Comté,FRC1,Bourgogne,1706.0,1241594,496637600.0,606
